timestamp,event,cmd_id,track_id,cmd_az,cmd_el,gimbal_ui_az,gimbal_ui_el,gimbal_ctrl_az,gimbal_ctrl_el,target_ctrl_az,target_ctrl_el,err_az,err_el,is_settled,settle_time,laser_valid,laser_dist,laser_source,laser_ts,laser_age,laser_interval
1780474096.834845,GIMBAL_CMD_SEND,0,-1,,,,,,,59.300000,0.000000,,,,,,,,,,
1780474096.875430,GIMBAL_ATT,0,-1,,,338.000000,7.100000,37.300000,7.100000,59.300000,0.000000,22.000000,7.100000,,,,,,,,
1780474097.197539,GIMBAL_ATT,0,-1,,,343.400000,5.700000,42.700000,5.700000,59.300000,0.000000,16.600000,5.700000,,,,,,,,
1780474097.507726,GIMBAL_ATT,0,-1,,,352.800000,2.900000,52.100000,2.900000,59.300000,0.000000,7.200000,2.900000,,,,,,,,
1780474097.820269,GIMBAL_ATT,0,-1,,,352.800000,0.100000,52.100000,0.100000,59.300000,0.000000,7.200000,0.100000,,,,,,,,
1780474098.104048,GIMBAL_ATT,0,-1,,,359.900000,-0.000000,59.200000,-0.000000,59.300000,0.000000,0.100000,0.000000,,,,,,,,
1780474098.104048,GIMBAL_SETTLED,0,-1,,,359.900000,-0.000000,59.200000,-0.000000,59.300000,0.000000,0.100000,0.000000,1,1.269203,,,,,,
1780474098.393468,LASER_TRIGGER,0,-1,,,359.900000,-0.000000,59.200000,-0.000000,59.300000,0.000000,0.100000,0.000000,1,1.269203,0,,sddm,,,
1780474101.348692,GIMBAL_CMD,1,1,64.034835,-2.485997,359.900000,-0.000000,,,64.034835,-2.485997,,,,,,,,,,
1780474101.513239,GIMBAL_CMD_SEND,1,1,,,,,,,64.034835,-2.485997,,,,,,,,,,
1780474101.553449,GIMBAL_ATT,1,1,,,0.900000,-0.000000,60.200000,-0.000000,64.034835,-2.485997,3.834835,2.485997,,,,,,,,
1780474101.862335,GIMBAL_ATT,1,1,,,0.900000,-1.300000,60.200000,-1.300000,64.034835,-2.485997,3.834835,1.185997,,,,,,,,
1780474102.225460,GIMBAL_ATT,1,1,,,4.600000,-2.300000,63.900000,-2.300000,64.034835,-2.485997,0.134835,0.185997,,,,,,,,
1780474102.225460,GIMBAL_SETTLED,1,1,,,4.600000,-2.300000,63.900000,-2.300000,64.034835,-2.485997,0.134835,0.185997,1,0.712222,,,,,,
1780474102.518360,LASER_TRIGGER,1,1,,,4.600000,-2.300000,63.900000,-2.300000,64.034835,-2.485997,0.134835,0.185997,1,0.712222,1,548.700000,sddm,1780474102.380634,0.137727,
1780474128.332249,GIMBAL_CMD,2,1,62.543870,-2.493602,4.600000,-2.300000,,,62.543870,-2.493602,,,,,,,,,,
1780474128.364209,GIMBAL_CMD_SEND,2,1,,,,,,,62.543870,-2.493602,,,,,,,,,,
1780474128.364209,GIMBAL_ATT,2,1,,,3.500000,-2.300000,62.800000,-2.300000,62.543870,-2.493602,0.256130,0.193602,,,,,,,,
1780474128.364209,GIMBAL_SETTLED,2,1,,,3.500000,-2.300000,62.800000,-2.300000,62.543870,-2.493602,0.256130,0.193602,1,0.000000,,,,,,
1780474128.585832,LASER_TRIGGER,2,1,,,3.500000,-2.300000,62.800000,-2.300000,62.543870,-2.493602,0.256130,0.193602,1,0.000000,1,548.700000,sddm,1780474128.160773,0.425060,26.067472
1780474131.305983,GIMBAL_CMD,3,1,61.733580,-2.186561,3.200000,-2.300000,,,61.733580,-2.186561,,,,,,,,,,
1780474131.320925,GIMBAL_CMD_SEND,3,1,,,,,,,61.733580,-2.186561,,,,,,,,,,
1780474131.615760,GIMBAL_CMD,4,3,62.948212,-3.563500,3.200000,-2.300000,,,62.948212,-3.563500,,,,,,,,,,
1780474131.361830,GIMBAL_ATT,3,1,,,3.200000,-2.300000,62.500000,-2.300000,61.733580,-2.186561,0.766420,0.113439,,,,,,,,
1780474131.714615,GIMBAL_CMD_PREEMPT,4,3,,,,,,,62.948212,-3.563500,1.214632,1.376939,,,,,,,,
1780474131.714615,GIMBAL_ATT,4,3,,,3.400000,-2.100000,62.700000,-2.100000,62.948212,-3.563500,0.248212,1.463500,,,,,,,,
1780474131.990245,GIMBAL_ATT,4,3,,,3.400000,-2.100000,62.700000,-2.100000,62.948212,-3.563500,0.248212,1.463500,,,,,,,,
1780474132.418400,GIMBAL_ATT,4,3,,,3.400000,-3.400000,62.700000,-3.400000,62.948212,-3.563500,0.248212,0.163500,,,,,,,,
1780474132.418400,GIMBAL_SETTLED,4,3,,,3.400000,-3.400000,62.700000,-3.400000,62.948212,-3.563500,0.248212,0.163500,1,0.703785,,,,,,
1780474132.709721,LASER_TRIGGER,4,3,,,3.400000,-3.400000,62.700000,-3.400000,62.948212,-3.563500,0.248212,0.163500,1,0.703785,1,170.900000,sddm,1780474132.704382,0.005338,4.123888
1780474168.250481,GIMBAL_CMD,5,7,64.281380,-2.394843,3.400000,-3.400000,,,64.281380,-2.394843,,,,,,,,,,
1780474168.308067,GIMBAL_CMD_SEND,5,7,,,,,,,64.281380,-2.394843,,,,,,,,,,
1780474168.348543,GIMBAL_ATT,5,7,,,4.500000,-3.400000,63.800000,-3.400000,64.281380,-2.394843,0.481380,1.005157,,,,,,,,
1780474168.581914,GIMBAL_ATT,5,7,,,4.500000,-3.400000,63.800000,-3.400000,64.281380,-2.394843,0.481380,1.005157,,,,,,,,
1780474168.983938,GIMBAL_ATT,5,7,,,4.900000,-2.200000,64.200000,-2.200000,64.281380,-2.394843,0.081380,0.194843,,,,,,,,
1780474168.983938,GIMBAL_SETTLED,5,7,,,4.900000,-2.200000,64.200000,-2.200000,64.281380,-2.394843,0.081380,0.194843,1,0.675870,,,,,,
1780474169.280569,LASER_TRIGGER,5,7,,,4.900000,-2.200000,64.200000,-2.200000,64.281380,-2.394843,0.081380,0.194843,1,0.675870,1,172.400000,sddm,1780474168.495141,0.785428,36.570848
1780474172.821214,GIMBAL_CMD,6,7,62.600336,-2.420506,4.900000,-2.200000,,,62.600336,-2.420506,,,,,,,,,,
1780474172.821214,GIMBAL_CMD_SEND,6,7,,,,,,,62.600336,-2.420506,,,,,,,,,,
1780474172.822071,GIMBAL_ATT,6,7,,,3.800000,-2.200000,63.100000,-2.200000,62.600336,-2.420506,0.499664,0.220506,,,,,,,,
1780474173.073713,GIMBAL_ATT,6,7,,,3.300000,-2.200000,62.600000,-2.200000,62.600336,-2.420506,0.000336,0.220506,,,,,,,,
1780474173.073713,GIMBAL_SETTLED,6,7,,,3.300000,-2.200000,62.600000,-2.200000,62.600336,-2.420506,0.000336,0.220506,1,0.252499,,,,,,
1780474173.362570,LASER_TRIGGER,6,7,,,3.300000,-2.200000,62.600000,-2.200000,62.600336,-2.420506,0.000336,0.220506,1,0.252499,1,554.700000,sddm,1780474172.540324,0.822246,4.082001
1780474174.802485,GIMBAL_CMD,7,7,62.764077,-2.602544,3.300000,-2.200000,,,62.764077,-2.602544,,,,,,,,,,
1780474174.928009,GIMBAL_CMD_SEND,7,7,,,,,,,62.764077,-2.602544,,,,,,,,,,
1780474174.928009,GIMBAL_ATT,7,7,,,3.300000,-2.300000,62.600000,-2.300000,62.764077,-2.602544,0.164077,0.302544,,,,,,,,
1780474175.146029,GIMBAL_ATT,7,7,,,3.300000,-2.500000,62.600000,-2.500000,62.764077,-2.602544,0.164077,0.102544,,,,,,,,
1780474175.146029,GIMBAL_SETTLED,7,7,,,3.300000,-2.500000,62.600000,-2.500000,62.764077,-2.602544,0.164077,0.102544,1,0.218020,,,,,,
1780474175.430590,LASER_TRIGGER,7,7,,,3.300000,-2.500000,62.600000,-2.500000,62.764077,-2.602544,0.164077,0.102544,1,0.218020,1,547.200000,sddm,1780474175.064297,0.366293,2.068020
1780474180.373727,GIMBAL_CMD,8,7,64.047571,-2.435515,3.300000,-2.500000,,,64.047571,-2.435515,,,,,,,,,,
1780474180.508824,GIMBAL_CMD_SEND,8,7,,,,,,,64.047571,-2.435515,,,,,,,,,,
1780474180.508824,GIMBAL_ATT,8,7,,,4.400000,-2.500000,63.700000,-2.500000,64.047571,-2.435515,0.347571,0.064485,,,,,,,,
1780474180.744477,GIMBAL_ATT,8,7,,,4.600000,-2.500000,63.900000,-2.500000,64.047571,-2.435515,0.147571,0.064485,,,,,,,,
1780474180.744477,GIMBAL_SETTLED,8,7,,,4.600000,-2.500000,63.900000,-2.500000,64.047571,-2.435515,0.147571,0.064485,1,0.235653,,,,,,
1780474181.026767,LASER_TRIGGER,8,7,,,4.600000,-2.500000,63.900000,-2.500000,64.047571,-2.435515,0.147571,0.064485,1,0.235653,0,,sddm,,,
1780474209.384315,GIMBAL_CMD,9,7,64.115036,-2.282479,4.600000,-2.500000,,,64.115036,-2.282479,,,,,,,,,,
1780474209.616134,GIMBAL_CMD_SEND,9,7,,,,,,,64.115036,-2.282479,,,,,,,,,,
1780474209.616134,GIMBAL_ATT,9,7,,,4.600000,-2.500000,63.900000,-2.500000,64.115036,-2.282479,0.215036,0.217521,,,,,,,,
1780474209.616134,GIMBAL_SETTLED,9,7,,,4.600000,-2.500000,63.900000,-2.500000,64.115036,-2.282479,0.215036,0.217521,1,0.000000,,,,,,
1780474209.831425,LASER_TRIGGER,9,7,,,4.600000,-2.500000,63.900000,-2.500000,64.115036,-2.282479,0.215036,0.217521,1,0.000000,1,547.200000,sddm,1780474208.564069,1.267357,34.400835
1780474211.309778,GIMBAL_CMD,10,7,64.095703,-2.424662,4.600000,-2.100000,,,64.095703,-2.424662,,,,,,,,,,
1780474211.397413,GIMBAL_CMD_SEND,10,7,,,,,,,64.095703,-2.424662,,,,,,,,,,
1780474211.397413,GIMBAL_ATT,10,7,,,4.600000,-2.100000,63.900000,-2.100000,64.095703,-2.424662,0.195703,0.324662,,,,,,,,
1780474211.702584,GIMBAL_ATT,10,7,,,4.600000,-2.100000,63.900000,-2.100000,64.095703,-2.424662,0.195703,0.324662,,,,,,,,
1780474212.014121,GIMBAL_ATT,10,7,,,4.600000,-2.100000,63.900000,-2.100000,64.095703,-2.424662,0.195703,0.324662,,,,,,,,
1780474212.327543,GIMBAL_ATT,10,7,,,4.600000,-2.100000,63.900000,-2.100000,64.095703,-2.424662,0.195703,0.324662,,,,,,,,
1780474212.642278,GIMBAL_ATT,10,7,,,4.600000,-2.100000,63.900000,-2.100000,64.095703,-2.424662,0.195703,0.324662,,,,,,,,
1780474212.954869,GIMBAL_ATT,10,7,,,4.600000,-2.100000,63.900000,-2.100000,64.095703,-2.424662,0.195703,0.324662,,,,,,,,
1780474213.267200,GIMBAL_ATT,10,7,,,4.600000,-2.100000,63.900000,-2.100000,64.095703,-2.424662,0.195703,0.324662,,,,,,,,
1780474213.582947,GIMBAL_ATT,10,7,,,4.600000,-2.100000,63.900000,-2.100000,64.095703,-2.424662,0.195703,0.324662,,,,,,,,
1780474213.895990,GIMBAL_ATT,10,7,,,4.600000,-2.100000,63.900000,-2.100000,64.095703,-2.424662,0.195703,0.324662,,,,,,,,
1780474214.207954,GIMBAL_ATT,10,7,,,4.600000,-2.100000,63.900000,-2.100000,64.095703,-2.424662,0.195703,0.324662,,,,,,,,
1780474214.207954,GIMBAL_TIMEOUT,10,7,,,,,,,64.095703,-2.424662,0.195703,0.324662,0,2.810541,,,,,,
1780474217.087533,GIMBAL_CMD,11,7,63.110740,-3.683100,4.600000,-2.100000,,,63.110740,-3.683100,,,,,,,,,,
1780474217.240975,GIMBAL_CMD_SEND,11,7,,,,,,,63.110740,-3.683100,,,,,,,,,,
1780474217.281594,GIMBAL_ATT,11,7,,,4.600000,-2.200000,63.900000,-2.200000,63.110740,-3.683100,0.789260,1.483100,,,,,,,,
1780474217.488804,GIMBAL_ATT,11,7,,,4.600000,-2.200000,63.900000,-2.200000,63.110740,-3.683100,0.789260,1.483100,,,,,,,,
1780474217.945072,GIMBAL_ATT,11,7,,,3.800000,-3.500000,63.100000,-3.500000,63.110740,-3.683100,0.010740,0.183100,,,,,,,,
1780474217.945072,GIMBAL_SETTLED,11,7,,,3.800000,-3.500000,63.100000,-3.500000,63.110740,-3.683100,0.010740,0.183100,1,0.704097,,,,,,
1780474218.237411,LASER_TRIGGER,11,7,,,3.800000,-3.500000,63.100000,-3.500000,63.110740,-3.683100,0.010740,0.183100,1,0.704097,1,173.400000,sddm,1780474218.170469,0.066942,8.405985
1780474220.616073,GIMBAL_CMD,12,7,61.963757,-3.969445,3.800000,-3.500000,,,61.963757,-3.969445,,,,,,,,,,
1780474220.617100,GIMBAL_CMD_SEND,12,7,,,,,,,61.963757,-3.969445,,,,,,,,,,
1780474220.658173,GIMBAL_ATT,12,7,,,3.800000,-3.600000,63.100000,-3.600000,61.963757,-3.969445,1.136243,0.369445,,,,,,,,
1780474221.011657,GIMBAL_ATT,12,7,,,2.500000,-3.800000,61.800000,-3.800000,61.963757,-3.969445,0.163757,0.169445,,,,,,,,
1780474221.011657,GIMBAL_SETTLED,12,7,,,2.500000,-3.800000,61.800000,-3.800000,61.963757,-3.969445,0.163757,0.169445,1,0.394557,,,,,,
1780474221.303426,LASER_TRIGGER,12,7,,,2.500000,-3.800000,61.800000,-3.800000,61.963757,-3.969445,0.163757,0.169445,1,0.394557,1,173.400000,sddm,1780474220.817440,0.485986,3.066015
1780474223.732656,GIMBAL_CMD,13,8,64.112525,-2.485889,2.500000,-3.800000,,,64.112525,-2.485889,,,,,,,,,,
1780474223.732656,GIMBAL_CMD_SEND,13,8,,,,,,,64.112525,-2.485889,,,,,,,,,,
1780474223.773986,GIMBAL_ATT,13,8,,,3.700000,-3.800000,63.000000,-3.800000,64.112525,-2.485889,1.112525,1.314111,,,,,,,,
1780474224.071249,GIMBAL_ATT,13,8,,,3.700000,-3.800000,63.000000,-3.800000,64.112525,-2.485889,1.112525,1.314111,,,,,,,,
1780474224.453467,GIMBAL_ATT,13,8,,,4.700000,-2.300000,64.000000,-2.300000,64.112525,-2.485889,0.112525,0.185889,,,,,,,,
1780474224.453467,GIMBAL_SETTLED,13,8,,,4.700000,-2.300000,64.000000,-2.300000,64.112525,-2.485889,0.112525,0.185889,1,0.720811,,,,,,
1780474224.745287,LASER_TRIGGER,13,8,,,4.700000,-2.300000,64.000000,-2.300000,64.112525,-2.485889,0.112525,0.185889,1,0.720811,1,547.200000,sddm,1780474224.340804,0.404483,3.441861
1780474262.834321,GIMBAL_CMD,14,8,61.964441,-3.647934,4.700000,-2.300000,,,61.964441,-3.647934,,,,,,,,,,
1780474262.834321,GIMBAL_CMD_SEND,14,8,,,,,,,61.964441,-3.647934,,,,,,,,,,
1780474262.875587,GIMBAL_ATT,14,8,,,3.700000,-2.400000,63.000000,-2.400000,61.964441,-3.647934,1.035559,1.247934,,,,,,,,
1780474263.166928,GIMBAL_ATT,14,8,,,3.700000,-2.400000,63.000000,-2.400000,61.964441,-3.647934,1.035559,1.247934,,,,,,,,
1780474263.527322,GIMBAL_ATT,14,8,,,2.600000,-3.500000,61.900000,-3.500000,61.964441,-3.647934,0.064441,0.147934,,,,,,,,
1780474263.527322,GIMBAL_SETTLED,14,8,,,2.600000,-3.500000,61.900000,-3.500000,61.964441,-3.647934,0.064441,0.147934,1,0.693001,,,,,,
1780474263.806351,LASER_TRIGGER,14,8,,,2.600000,-3.500000,61.900000,-3.500000,61.964441,-3.647934,0.064441,0.147934,1,0.693001,1,547.200000,sddm,1780474262.761956,1.044394,39.061064
1780474268.136750,GIMBAL_CMD,15,8,61.905348,-3.863288,2.600000,-3.500000,,,61.905348,-3.863288,,,,,,,,,,
1780474268.136750,GIMBAL_CMD_SEND,15,8,,,,,,,61.905348,-3.863288,,,,,,,,,,
1780474268.137737,GIMBAL_ATT,15,8,,,2.600000,-3.600000,61.900000,-3.600000,61.905348,-3.863288,0.005348,0.263288,,,,,,,,
1780474268.137737,GIMBAL_SETTLED,15,8,,,2.600000,-3.600000,61.900000,-3.600000,61.905348,-3.863288,0.005348,0.263288,1,0.000987,,,,,,
1780474268.526822,LASER_TRIGGER,15,8,,,2.600000,-3.600000,61.900000,-3.600000,61.905348,-3.863288,0.005348,0.263288,1,0.000987,0,,sddm,,,
1780474269.795605,GIMBAL_CMD,16,8,61.698621,-3.917288,2.600000,-3.700000,,,61.698621,-3.917288,,,,,,,,,,
1780474269.796617,GIMBAL_CMD_SEND,16,8,,,,,,,61.698621,-3.917288,,,,,,,,,,
1780474270.090829,GIMBAL_CMD,17,11,64.103840,-2.490455,2.600000,-3.700000,,,64.103840,-2.490455,,,,,,,,,,
1780474269.796753,GIMBAL_ATT,16,8,,,2.600000,-3.700000,61.900000,-3.700000,61.698621,-3.917288,0.201379,0.217288,,,,,,,,
1780474269.796753,GIMBAL_SETTLED,16,8,,,2.600000,-3.700000,61.900000,-3.700000,61.698621,-3.917288,0.201379,0.217288,1,0.000137,,,,,,
1780474270.162691,LASER_TRIGGER,16,8,,,2.600000,-3.700000,61.900000,-3.700000,61.698621,-3.917288,0.201379,0.217288,1,0.000137,0,,sddm,,,
1780474270.162691,GIMBAL_CMD_SEND,17,11,,,,,,,64.103840,-2.490455,,,,,,,,,,
1780474270.203549,GIMBAL_ATT,17,11,,,3.200000,-3.700000,62.500000,-3.700000,64.103840,-2.490455,1.603840,1.209545,,,,,,,,
1780474270.512089,GIMBAL_ATT,17,11,,,4.700000,-3.700000,64.000000,-3.700000,64.103840,-2.490455,0.103840,1.209545,,,,,,,,
1780474270.869338,GIMBAL_ATT,17,11,,,4.700000,-2.300000,64.000000,-2.300000,64.103840,-2.490455,0.103840,0.190455,,,,,,,,
1780474270.869338,GIMBAL_SETTLED,17,11,,,4.700000,-2.300000,64.000000,-2.300000,64.103840,-2.490455,0.103840,0.190455,1,0.706648,,,,,,
1780474271.161661,LASER_TRIGGER,17,11,,,4.700000,-2.300000,64.000000,-2.300000,64.103840,-2.490455,0.103840,0.190455,1,0.706648,1,547.200000,sddm,1780474270.819206,0.342455,7.355310
1780474283.571112,GIMBAL_CMD,18,11,64.059686,-2.369790,4.700000,-2.300000,,,64.059686,-2.369790,,,,,,,,,,
1780474283.675617,GIMBAL_CMD_SEND,18,11,,,,,,,64.059686,-2.369790,,,,,,,,,,
1780474283.675617,GIMBAL_ATT,18,11,,,4.700000,-2.300000,64.000000,-2.300000,64.059686,-2.369790,0.059686,0.069790,,,,,,,,
1780474283.675617,GIMBAL_SETTLED,18,11,,,4.700000,-2.300000,64.000000,-2.300000,64.059686,-2.369790,0.059686,0.069790,1,0.000000,,,,,,
1780474283.956679,LASER_TRIGGER,18,11,,,4.700000,-2.300000,64.000000,-2.300000,64.059686,-2.369790,0.059686,0.069790,1,0.000000,1,547.200000,sddm,1780474283.949211,0.007468,12.795018
1780474288.175412,GIMBAL_CMD,19,11,64.062296,-2.491541,4.700000,-2.300000,,,64.062296,-2.491541,,,,,,,,,,
1780474288.272320,GIMBAL_CMD_SEND,19,11,,,,,,,64.062296,-2.491541,,,,,,,,,,
1780474288.272320,GIMBAL_ATT,19,11,,,4.700000,-2.300000,64.000000,-2.300000,64.062296,-2.491541,0.062296,0.191541,,,,,,,,
1780474288.272320,GIMBAL_SETTLED,19,11,,,4.700000,-2.300000,64.000000,-2.300000,64.062296,-2.491541,0.062296,0.191541,1,0.000000,,,,,,
1780474288.554035,LASER_TRIGGER,19,11,,,4.700000,-2.300000,64.000000,-2.300000,64.062296,-2.491541,0.062296,0.191541,1,0.000000,1,548.700000,sddm,1780474288.489130,0.064906,4.597357
1780474294.209078,GIMBAL_CMD,20,11,64.067509,-2.367250,4.700000,-2.300000,,,64.067509,-2.367250,,,,,,,,,,
1780474294.430068,GIMBAL_CMD_SEND,20,11,,,,,,,64.067509,-2.367250,,,,,,,,,,
1780474294.430068,GIMBAL_ATT,20,11,,,4.700000,-2.300000,64.000000,-2.300000,64.067509,-2.367250,0.067509,0.067250,,,,,,,,
1780474294.430068,GIMBAL_SETTLED,20,11,,,4.700000,-2.300000,64.000000,-2.300000,64.067509,-2.367250,0.067509,0.067250,1,0.000000,,,,,,
1780474294.715006,LASER_TRIGGER,20,11,,,4.700000,-2.300000,64.000000,-2.300000,64.067509,-2.367250,0.067509,0.067250,1,0.000000,1,547.200000,sddm,1780474294.562742,0.152264,6.160971
1780474330.300342,GIMBAL_CMD,21,11,64.086336,-2.500345,4.700000,-2.300000,,,64.086336,-2.500345,,,,,,,,,,
1780474330.364869,GIMBAL_CMD_SEND,21,11,,,,,,,64.086336,-2.500345,,,,,,,,,,
1780474330.364869,GIMBAL_ATT,21,11,,,4.700000,-2.300000,64.000000,-2.300000,64.086336,-2.500345,0.086336,0.200345,,,,,,,,
1780474330.364869,GIMBAL_SETTLED,21,11,,,4.700000,-2.300000,64.000000,-2.300000,64.086336,-2.500345,0.086336,0.200345,1,0.000000,,,,,,
1780474330.646821,LASER_TRIGGER,21,11,,,4.700000,-2.300000,64.000000,-2.300000,64.086336,-2.500345,0.086336,0.200345,1,0.000000,1,548.700000,sddm,1780474330.472197,0.174624,35.931815
1780474340.760604,GIMBAL_CMD,22,17,38.517756,-1.924698,4.700000,-2.300000,,,38.517756,-1.924698,,,,,,,,,,
1780474340.823673,GIMBAL_CMD_SEND,22,17,,,,,,,38.517756,-1.924698,,,,,,,,,,
1780474340.864511,GIMBAL_ATT,22,17,,,3.700000,-2.300000,63.000000,-2.300000,38.517756,-1.924698,24.482244,0.375302,,,,,,,,
