timestamp,event,cmd_id,track_id,cmd_az,cmd_el,gimbal_ui_az,gimbal_ui_el,gimbal_ctrl_az,gimbal_ctrl_el,target_ctrl_az,target_ctrl_el,err_az,err_el,is_settled,settle_time,laser_valid,laser_dist,laser_source,laser_ts,laser_age,laser_interval
1780564969.981943,GIMBAL_CMD_SEND,0,-1,,,,,,,59.300000,0.000000,,,,,,,,,,
1780564970.022462,GIMBAL_ATT,0,-1,,,10.400000,7.300000,69.700000,7.300000,59.300000,0.000000,10.400000,7.300000,,,,,,,,
1780564970.336604,GIMBAL_ATT,0,-1,,,5.000000,6.000000,64.300000,6.000000,59.300000,0.000000,5.000000,6.000000,,,,,,,,
1780564970.650351,GIMBAL_ATT,0,-1,,,5.000000,3.200000,64.300000,3.200000,59.300000,0.000000,5.000000,3.200000,,,,,,,,
1780564971.061008,GIMBAL_ATT,0,-1,,,0.000000,3.200000,59.300000,3.200000,59.300000,0.000000,0.000000,3.200000,,,,,,,,
1780564971.476939,GIMBAL_ATT,0,-1,,,0.000000,-0.000000,59.300000,-0.000000,59.300000,0.000000,0.000000,0.000000,,,,,,,,
1780564971.476939,GIMBAL_SETTLED,0,-1,,,0.000000,-0.000000,59.300000,-0.000000,59.300000,0.000000,0.000000,0.000000,1,1.494996,,,,,,
1780564971.767858,LASER_TRIGGER,0,-1,,,0.000000,-0.000000,59.300000,-0.000000,59.300000,0.000000,0.000000,0.000000,1,1.494996,0,,sddm,,,
1780565004.898696,GIMBAL_CMD,1,8,78.864019,-2.904263,0.000000,-0.000000,,,78.864019,-2.904263,,,,,,,,,,
1780565005.054761,GIMBAL_CMD_SEND,1,8,,,,,,,78.864019,-2.904263,,,,,,,,,,
1780565005.095429,GIMBAL_ATT,1,8,,,1.000000,-0.000000,60.300000,-0.000000,78.864019,-2.904263,18.564019,2.904263,,,,,,,,
1780565005.404129,GIMBAL_ATT,1,8,,,6.300000,-1.300000,65.600000,-1.300000,78.864019,-2.904263,13.264019,1.604263,,,,,,,,
1780565005.962514,GIMBAL_CMD,2,8,80.033921,-2.704325,6.300000,-1.300000,,,80.033921,-2.704325,,,,,,,,,,
1780565005.686580,GIMBAL_ATT,1,8,,,14.200000,-1.300000,73.500000,-1.300000,78.864019,-2.904263,5.364019,1.604263,,,,,,,,
1780565005.995827,GIMBAL_CMD_PREEMPT,2,8,,,,,,,80.033921,-2.904263,1.169902,0.199938,,,,,,,,
1780565005.995827,GIMBAL_ATT,2,8,,,14.200000,-2.800000,73.500000,-2.800000,80.033921,-2.904263,6.533921,0.104263,,,,,,,,
1780565006.433037,GIMBAL_ATT,2,8,,,20.600000,-2.800000,79.900000,-2.800000,80.033921,-2.904263,0.133921,0.104263,,,,,,,,
1780565006.433037,GIMBAL_SETTLED,2,8,,,20.600000,-2.800000,79.900000,-2.800000,80.033921,-2.904263,0.133921,0.104263,1,0.437210,,,,,,
1780565006.727853,LASER_TRIGGER,2,8,,,20.600000,-2.800000,79.900000,-2.800000,80.033921,-2.904263,0.133921,0.104263,1,0.437210,0,,sddm,,,
1780565250.536382,GIMBAL_CMD,3,24,46.539775,5.443750,20.600000,-2.800000,,,46.539775,5.443750,,,,,,,,,,
1780565250.672028,GIMBAL_CMD_SEND,3,24,,,,,,,46.539775,5.443750,,,,,,,,,,
1780565250.712732,GIMBAL_ATT,3,24,,,19.600000,-2.800000,78.900000,-2.800000,46.539775,5.443750,32.360225,8.243750,,,,,,,,
1780565251.020823,GIMBAL_ATT,3,24,,,14.600000,-1.500000,73.900000,-1.500000,46.539775,5.443750,27.360225,6.943750,,,,,,,,
1780565251.321108,GIMBAL_ATT,3,24,,,5.500000,0.900000,64.800000,0.900000,46.539775,5.443750,18.260225,4.543750,,,,,,,,
1780565251.631290,GIMBAL_ATT,3,24,,,5.500000,4.300000,64.800000,4.300000,46.539775,5.443750,18.260225,1.143750,,,,,,,,
1780565251.955594,GIMBAL_ATT,3,24,,,347.200000,4.300000,46.500000,4.300000,46.539775,5.443750,0.039775,1.143750,,,,,,,,
1780565252.361994,GIMBAL_ATT,3,24,,,347.200000,5.600000,46.500000,5.600000,46.539775,5.443750,0.039775,0.156250,,,,,,,,
1780565252.361994,GIMBAL_SETTLED,3,24,,,347.200000,5.600000,46.500000,5.600000,46.539775,5.443750,0.039775,0.156250,1,1.689966,,,,,,
1780565252.653294,LASER_TRIGGER,3,24,,,347.200000,5.600000,46.500000,5.600000,46.539775,5.443750,0.039775,0.156250,1,1.689966,0,,sddm,,,
1780565302.931120,GIMBAL_CMD,4,28,61.605798,2.541223,347.200000,5.600000,,,61.605798,2.541223,,,,,,,,,,
1780565303.189931,GIMBAL_CMD_SEND,4,28,,,,,,,61.605798,2.541223,,,,,,,,,,
1780565303.230366,GIMBAL_ATT,4,28,,,348.300000,5.500000,47.600000,5.500000,61.605798,2.541223,14.005798,2.958777,,,,,,,,
1780565303.542501,GIMBAL_ATT,4,28,,,353.600000,4.200000,52.900000,4.200000,61.605798,2.541223,8.705798,1.658777,,,,,,,,
1780565303.836261,GIMBAL_ATT,4,28,,,1.000000,4.200000,60.300000,4.200000,61.605798,2.541223,1.305798,1.658777,,,,,,,,
