timestamp,seq,mode,board,cam,meas_idx,raw_bbox_x1,raw_bbox_y1,raw_bbox_x2,raw_bbox_y2,raw_bbox_w,raw_bbox_h,clipped_bbox_x1,clipped_bbox_y1,clipped_bbox_x2,clipped_bbox_y2,clipped_bbox_w,clipped_bbox_h,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_cx,bbox_cy,bbox_w,bbox_h,is_edge_bbox,visible_ratio,mono_dist,meas_az,meas_el
1780564976.254057,,,BOARD_1,1,0,2039.000,1434.000,2275.000,1910.000,236.000,476.000,2039.000,1434.000,2275.000,1910.000,236.000,476.000,2039.000,1434.000,2275.000,1910.000,2157.000,1672.000,236.000,476.000,0,1.000000,26.430000,17.867478,-2.713333
1780564976.766640,,,BOARD_1,3,0,2091.000,1105.000,2327.000,1581.000,236.000,476.000,2091.000,1105.000,2327.000,1581.000,236.000,476.000,2091.000,1105.000,2327.000,1581.000,2209.000,1343.000,236.000,476.000,0,1.000000,26.430000,345.159157,-1.205417
1780564976.766640,,,BOARD_1,3,1,2707.000,1397.000,2839.000,1489.000,132.000,92.000,2707.000,1397.000,2839.000,1489.000,132.000,92.000,2707.000,1397.000,2839.000,1489.000,2773.000,1443.000,132.000,92.000,0,1.000000,47.250000,347.729470,-1.663750
1780564978.624619,,,BOARD_1,1,0,2260.000,1505.000,2724.000,1865.000,464.000,360.000,2260.000,1505.000,2724.000,1865.000,464.000,360.000,2260.000,1505.000,2724.000,1865.000,2492.000,1685.000,464.000,360.000,0,1.000000,13.440000,19.394171,-2.772917
1780564985.557960,,,BOARD_1,3,0,-20.000,34.000,100.000,278.000,120.000,244.000,0.000,34.000,100.000,278.000,100.000,244.000,0.000,34.000,100.000,278.000,50.000,156.000,100.000,244.000,1,0.833333,51.980000,335.319965,4.235000
1780564985.557960,,,BOARD_1,3,1,-12.000,220.000,51.000,340.000,63.000,120.000,0.000,220.000,51.000,340.000,51.000,120.000,0.000,220.000,51.000,340.000,25.500,280.000,51.000,120.000,1,0.809524,99.000000,335.208311,3.666667
1780564986.902907,,,BOARD_1,4,0,1845.000,1253.000,2081.000,1729.000,236.000,476.000,1845.000,1253.000,2081.000,1729.000,236.000,476.000,1845.000,1253.000,2081.000,1729.000,1963.000,1491.000,236.000,476.000,0,1.000000,26.430000,326.866064,-1.883750
1780564986.902907,,,BOARD_1,4,1,1211.000,1323.000,1447.000,1799.000,236.000,476.000,1211.000,1323.000,1447.000,1799.000,236.000,476.000,1211.000,1323.000,1447.000,1799.000,1329.000,1561.000,236.000,476.000,0,1.000000,26.430000,323.976741,-2.204583
1780564986.902907,,,BOARD_1,4,2,1297.000,1421.000,1761.000,1781.000,464.000,360.000,1297.000,1421.000,1761.000,1781.000,464.000,360.000,1297.000,1421.000,1761.000,1781.000,1529.000,1601.000,464.000,360.000,0,1.000000,13.440000,324.888199,-2.387917
1780564986.902907,,,BOARD_1,4,3,653.000,1287.000,889.000,1763.000,236.000,476.000,653.000,1287.000,889.000,1763.000,236.000,476.000,653.000,1287.000,889.000,1763.000,771.000,1525.000,236.000,476.000,0,1.000000,26.430000,321.433772,-2.039583
1780564986.902907,,,BOARD_1,4,4,2399.000,1338.000,2635.000,1814.000,236.000,476.000,2399.000,1338.000,2635.000,1814.000,236.000,476.000,2399.000,1338.000,2635.000,1814.000,2517.000,1576.000,236.000,476.000,0,1.000000,26.430000,329.390803,-2.273333
1780564986.902907,,,BOARD_1,4,5,2629.000,1554.000,2669.000,1605.000,40.000,51.000,2629.000,1554.000,2669.000,1605.000,40.000,51.000,2629.000,1554.000,2669.000,1605.000,2649.000,1579.500,40.000,51.000,0,1.000000,155.930000,329.992366,-2.289375
1780564986.902907,,,BOARD_1,4,6,2517.000,1388.000,2981.000,1748.000,464.000,360.000,2517.000,1388.000,2981.000,1748.000,464.000,360.000,2517.000,1388.000,2981.000,1748.000,2749.000,1568.000,464.000,360.000,0,1.000000,13.440000,330.448095,-2.236667
1780564990.683440,,,BOARD_1,1,0,2671.000,1447.000,2907.000,1923.000,236.000,476.000,2671.000,1447.000,2907.000,1923.000,236.000,476.000,2671.000,1447.000,2907.000,1923.000,2789.000,1685.000,236.000,476.000,0,1.000000,26.430000,20.747686,-2.772917
1780564991.928017,,,BOARD_1,3,0,-12.000,264.000,51.000,384.000,63.000,120.000,0.000,264.000,51.000,384.000,51.000,120.000,0.000,264.000,51.000,384.000,25.500,324.000,51.000,120.000,1,0.809524,99.000000,335.208311,3.465000
1780564992.419435,,,BOARD_1,2,0,2849.000,727.000,3085.000,1203.000,236.000,476.000,2849.000,727.000,3085.000,1203.000,236.000,476.000,2849.000,727.000,3085.000,1203.000,2967.000,965.000,236.000,476.000,0,1.000000,26.430000,4.771484,0.527083
1780564992.419435,,,BOARD_1,2,1,1162.000,600.000,1626.000,960.000,464.000,360.000,1162.000,600.000,1626.000,960.000,464.000,360.000,1162.000,600.000,1626.000,960.000,1394.000,780.000,464.000,360.000,0,1.000000,13.440000,357.602865,1.375000
1780564992.419435,,,BOARD_1,4,2,2488.000,861.000,2620.000,953.000,132.000,92.000,2488.000,861.000,2620.000,953.000,132.000,92.000,2488.000,861.000,2620.000,953.000,2554.000,907.000,132.000,92.000,0,1.000000,47.250000,329.559423,0.792917
1780564992.691061,,,BOARD_1,2,0,2759.000,811.000,3223.000,1171.000,464.000,360.000,2759.000,811.000,3223.000,1171.000,464.000,360.000,2759.000,811.000,3223.000,1171.000,2991.000,991.000,464.000,360.000,0,1.000000,13.440000,4.880859,0.407917
