timestamp,seq,mode,event,track_id,meas_idx,meas_az,meas_el,pred_az,map_az,pred_el,cost,dynamic_thresh,uncertainty,p_az,p_el,hit_streak,time_since_update,reason,internal_track_id,ui_id,master_id,is_master,laser_track_id,distance,distance_source,track_laser_dist,track_laser_ts,track_laser_age,raw_bbox_x1,raw_bbox_y1,raw_bbox_x2,raw_bbox_y2,clipped_bbox_x1,clipped_bbox_y1,clipped_bbox_x2,clipped_bbox_y2,is_edge_bbox,visible_ratio
1780564992.419435,,,MATCH_ACCEPT,5,2,329.559423,0.792917,324.888199,,-2.387917,5.651375,43.216017,26.144011,341.754665,341.754665,0,26,,,,,,,,,,,,,,,,,,,,,
1780564992.419435,,,MATCH_REJECT,7,1,357.602865,1.375000,335.613931,,3.996994,22.144707,6.975346,2.636897,5.274868,1.678359,1,2,,,,,,,,,,,,,,,,,,,,,
1780564992.419435,,,MATCH_REJECT,8,0,4.771484,0.527083,20.747686,,-2.772917,16.313462,15.899064,7.932709,31.463936,31.463936,0,8,,,,,,,,,,,,,,,,,,,,,
1780564992.419435,,,NEW_TRACK,9,0,4.771484,0.527083,,,,,,,1.000000,1.000000,1,0,,,,,,,,,,,,,,,,,,,,,
1780564992.419435,,,NEW_TRACK,10,1,357.602865,1.375000,,,,,,,1.000000,1.000000,1,0,,,,,,,,,,,,,,,,,,,,,
1780564992.691566,,,MATCH_ACCEPT,9,0,4.880859,0.407917,4.771484,,0.527083,0.161752,6.745451,1.830301,1.675000,1.675000,1,1,,,,,,,,,,,,,,,,,,,,,
1780564994.379533,,,MATCH_ACCEPT,8,0,17.821905,-2.690417,20.747686,,-2.772917,2.926944,29.686554,17.124370,146.622017,146.622017,0,17,,,,,,,,,,,,,,,,,,,,,
1780564996.165823,,,MATCH_ACCEPT,7,0,342.766579,3.575000,339.407614,,8.400002,5.879056,18.986885,10.644590,61.871132,51.436163,0,19,,,,,,,,,,,,,,,,,,,,,
1780564997.584792,,no_packet,TRACK_DELETE,2,,,,303.644484,,-33.015433,,,,659.148254,545.015308,0,50,,,,,,,,,,,,,,,,,,,,,
1780564997.585296,,no_packet,TRACK_DELETE,3,,,,294.928944,,-29.519072,,,,697.071766,572.785122,0,50,,,,,,,,,,,,,,,,,,,,,
1780564997.585296,,no_packet,TRACK_DELETE,4,,,,323.976741,,-2.204583,,,,1439.951618,1439.951618,0,50,,,,,,,,,,,,,,,,,,,,,
1780564997.585296,,no_packet,TRACK_DELETE,6,,,,321.433772,,-2.039583,,,,1439.951618,1439.951618,0,50,,,,,,,,,,,,,,,,,,,,,
1780564999.140855,,,MATCH_ACCEPT,8,0,18.897426,-2.983750,14.278674,,-2.584736,4.635955,22.694032,12.462688,89.479599,65.838988,0,22,,,,,,,,,,,,,,,,,,,,,
1780564999.141360,,,MATCH_ACCEPT,9,1,20.720343,-2.690417,5.009425,,-0.107509,15.921820,48.450710,29.633807,466.233278,411.929223,0,30,,,,,,,,,,,,,,,,,,,,,
1780565002.998274,,no_packet,TRACK_DELETE,5,,,,338.857049,,7.253935,,,,593.962852,551.472455,0,50,,,,,,,,,,,,,,,,,,,,,
1780565002.998274,,no_packet,TRACK_DELETE,10,,,,357.602865,,1.375000,,,,1412.131435,1412.131435,0,50,,,,,,,,,,,,,,,,,,,,,
1780565003.772399,,,MATCH_ACCEPT,8,0,16.965134,-2.598750,19.259937,,-3.317396,2.404698,22.969378,12.646252,91.081509,68.846176,1,22,,,,,,,,,,,,,,,,,,,,,
1780565003.772399,,,MATCH_ACCEPT,9,1,17.840134,-2.598750,32.480205,,-5.092965,14.851019,23.484321,12.989547,91.835608,76.892732,1,22,,,,,,,,,,,,,,,,,,,,,
1780565004.898696,,,MATCH_ACCEPT,8,1,20.775030,-2.992917,16.752503,,-2.504961,4.052016,10.035290,4.049927,11.626787,4.775120,2,5,,,,,,,,,,,,,,,,,,,,,
1780565004.899224,,,MATCH_ACCEPT,9,0,22.525030,-3.066250,18.257933,,-2.557616,4.297305,10.083917,4.055944,11.675379,4.775306,2,5,,,,,,,,,,,,,,,,,,,,,
1780565004.898696,,,TargetAcquire,8,,,,,,,,,,,,,,initial_acquire,,,,,,,,,,,,,,,,,,,,
1780565004.898696,,,UI_STATUS_SEND,8,,,,19.389020,199.389020,-2.874624,,,,,,3,0,"internal_id=8,ui_id=1",8,1,8,1,-1,26.430000,mono,,,,,,,,,,,,,
1780565005.962514,,,MATCH_ACCEPT,8,0,20.802374,-2.635417,20.006841,,-2.979263,0.866662,9.783632,3.855755,10.033006,4.833839,3,5,,,,,,,,,,,,,,,,,,,,,
1780565005.962514,,,UI_STATUS_SEND,8,,,,20.497020,200.497020,-2.719412,,,,,,4,0,"internal_id=8,ui_id=1",8,1,8,1,-1,26.430000,mono,,,,,,,,,,,,,
1780565006.770843,,no_packet,TRACK_DELETE,7,,,,1.905669,,2.378493,,,,569.223326,513.987696,0,50,,,,,,,,,,,,,,,,,,,,,
1780565010.821142,,,MATCH_REJECT,9,0,334.066584,-2.436042,23.865577,,-3.656853,49.813955,29.039664,16.693109,156.121026,122.538874,2,28,,,,,,,,,,,,,,,,,,,,,
1780565010.821142,,,NEW_TRACK,11,0,334.066584,-2.436042,,,,,,,1.000000,1.000000,1,0,,,,,,,,,,,,,,,,,,,,,
1780565010.821142,,,TargetLost,8,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,,,,,,,,,,,,,
1780565011.284061,,,MATCH_REJECT,11,0,323.931168,-2.094583,334.066584,,-2.436042,10.141167,6.199456,2.505837,3.139610,3.139610,1,2,,,,,,,,,,,,,,,,,,,,,
1780565011.284061,,,NEW_TRACK,12,0,323.931168,-2.094583,,,,,,,1.000000,1.000000,1,0,,,,,,,,,,,,,,,,,,,,,
1780565011.284061,,,TargetLost,8,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,,,,,,,,,,,,,
1780565015.332529,,no_packet,TRACK_DELETE,9,,,,26.070347,,-4.214993,,,,614.246847,526.764399,0,50,,,,,,,,,,,,,,,,,,,,,
1780565016.343275,,no_packet,TRACK_DELETE,8,,,,28.568546,,-2.205386,,,,602.149498,501.861041,2,50,,,,,,,,,,,,,,,,,,,,,
1780565020.994043,,no_packet,TRACK_DELETE,11,,,,334.066584,,-2.436042,,,,1366.557044,1366.557044,0,50,,,,,,,,,,,,,,,,,,,,,
1780565021.398294,,no_packet,TRACK_DELETE,12,,,,323.931168,,-2.094583,,,,1356.992760,1356.992760,1,50,,,,,,,,,,,,,,,,,,,,,
1780565062.167245,,,NEW_TRACK,13,0,345.323220,2.245833,,,,,,,1.000000,1.000000,1,0,,,,,,,,,,,,,,,,,,,,,
1780565062.167245,,,TargetLost,8,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,,,,,,,,,,,,,
1780565063.542950,,,BBOX_CLIPPED,,1,,,,,,,,,,,,,bbox_out_of_image_bounds,,,,,,,,,,,2196.000,-22.000,2432.000,454.000,2196.000,0.000,2432.000,454.000,1,0.953782
1780565063.542950,,,MATCH_REJECT,13,1,18.582973,3.909583,345.323220,,2.245833,33.301340,12.988678,5.992452,17.954740,17.954740,1,6,,,,,,,,,,,,,,,,,,,,,
1780565063.542950,,,NEW_TRACK,14,0,19.895473,2.200000,,,,,,,1.000000,1.000000,1,0,,,,,,,,,,,,,,,,,,,,,
1780565063.542950,,,NEW_TRACK,15,1,18.582973,3.909583,,,,,,,1.000000,1.000000,1,0,,,,,,,,,,,,,,,,,,,,,
1780565063.542950,,,NEW_TRACK,16,2,19.348598,1.943333,,,,,,,1.000000,1.000000,1,0,,,,,,,,,,,,,,,,,,,,,
1780565063.542950,,,TargetLost,8,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,,,,,,,,,,,,,
1780565072.454479,,no_packet,TRACK_DELETE,13,,,,345.323220,,2.245833,,,,1373.545773,1373.545773,0,50,,,,,,,,,,,,,,,,,,,,,
1780565073.671872,,no_packet,TRACK_DELETE,14,,,,19.895473,,2.200000,,,,1362.226499,1362.226499,1,50,,,,,,,,,,,,,,,,,,,,,
1780565073.671872,,no_packet,TRACK_DELETE,15,,,,18.582973,,3.909583,,,,1362.226499,1362.226499,1,50,,,,,,,,,,,,,,,,,,,,,
1780565073.671872,,no_packet,TRACK_DELETE,16,,,,19.348598,,1.943333,,,,1362.226499,1362.226499,1,50,,,,,,,,,,,,,,,,,,,,,
1780565102.351849,,,NEW_TRACK,17,0,19.339483,-2.640000,,,,,,,1.000000,1.000000,1,0,,,,,,,,,,,,,,,,,,,,,
1780565102.351849,,,TargetLost,8,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,,,,,,,,,,,,,
1780565112.489504,,no_packet,TRACK_DELETE,17,,,,19.339483,,-2.640000,,,,1362.827921,1362.827921,1,50,,,,,,,,,,,,,,,,,,,,,
1780565155.833088,,,NEW_TRACK,18,0,5.382161,2.420000,,,,,,,1.000000,1.000000,1,0,,,,,,,,,,,,,,,,,,,,,
1780565155.833088,,,NEW_TRACK,19,1,4.085612,4.713958,,,,,,,1.000000,1.000000,1,0,,,,,,,,,,,,,,,,,,,,,
1780565155.833088,,,TargetLost,8,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,,,,,,,,,,,,,
1780565165.963948,,no_packet,TRACK_DELETE,18,,,,5.382161,,2.420000,,,,1361.921109,1361.921109,1,50,,,,,,,,,,,,,,,,,,,,,
1780565165.963948,,no_packet,TRACK_DELETE,19,,,,4.085612,,4.713958,,,,1361.921109,1361.921109,1,50,,,,,,,,,,,,,,,,,,,,,
1780565224.728640,,,NEW_TRACK,20,0,12.767869,2.493333,,,,,,,1.000000,1.000000,1,0,,,,,,,,,,,,,,,,,,,,,
1780565224.728640,,,NEW_TRACK,21,1,14.663702,2.273333,,,,,,,1.000000,1.000000,1,0,,,,,,,,,,,,,,,,,,,,,
1780565224.728640,,,TargetLost,8,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,,,,,,,,,,,,,
1780565230.018728,,,MATCH_REJECT,20,0,318.631037,1.709583,12.767869,,2.493333,54.142504,42.423185,25.615457,328.075814,328.075814,1,26,,,,,,,,,,,,,,,,,,,,,
1780565230.018728,,,MATCH_REJECT,21,1,319.743017,1.067917,14.663702,,2.273333,54.933912,42.423185,25.615457,328.075814,328.075814,1,26,,,,,,,,,,,,,,,,,,,,,
1780565230.018728,,,NEW_TRACK,22,0,318.631037,1.709583,,,,,,,1.000000,1.000000,1,0,,,,,,,,,,,,,,,,,,,,,
1780565230.018728,,,NEW_TRACK,23,1,319.743017,1.067917,,,,,,,1.000000,1.000000,1,0,,,,,,,,,,,,,,,,,,,,,
1780565230.018728,,,TargetLost,8,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,,,,,,,,,,,,,
1780565234.876470,,no_packet,TRACK_DELETE,20,,,,12.767869,,2.493333,,,,1366.432644,1366.432644,0,50,,,,,,,,,,,,,,,,,,,,,
1780565234.876470,,no_packet,TRACK_DELETE,21,,,,14.663702,,2.273333,,,,1366.432644,1366.432644,0,50,,,,,,,,,,,,,,,,,,,,,
1780565240.148676,,no_packet,TRACK_DELETE,22,,,,318.631037,,1.709583,,,,1361.691631,1361.691631,1,50,,,,,,,,,,,,,,,,,,,,,
1780565240.148676,,no_packet,TRACK_DELETE,23,,,,319.743017,,1.067917,,,,1361.691631,1361.691631,1,50,,,,,,,,,,,,,,,,,,,,,
1780565249.980372,,,BBOX_CLIPPED,,0,,,,,,,,,,,,,bbox_out_of_image_bounds,,,,,,,,,,,2870.000,1770.000,3106.000,2246.000,2870.000,1770.000,3106.000,2160.000,1,0.819328
1780565249.980372,,,NEW_TRACK,24,0,347.237487,5.443750,,,,,,,1.000000,1.000000,1,0,,,,,,,,,,,,,,,,,,,,,
1780565249.980372,,,NEW_TRACK,25,1,347.237487,6.420000,,,,,,,1.000000,1.000000,1,0,,,,,,,,,,,,,,,,,,,,,
1780565249.980372,,,TargetLost,8,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,,,,,,,,,,,,,
1780565250.279681,,,BBOX_CLIPPED,,0,,,,,,,,,,,,,bbox_out_of_image_bounds,,,,,,,,,,,2872.000,1770.000,3108.000,2246.000,2872.000,1770.000,3108.000,2160.000,1,0.819328
1780565250.279681,,,MATCH_ACCEPT,24,0,347.246602,5.443750,347.237487,,5.443750,0.009115,6.745451,1.830301,1.675000,1.675000,1,1,,,,,,,,,,,,,,,,,,,,,
1780565250.279681,,,TargetLost,8,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,,,,,,,,,,,,,
1780565250.536382,,,BBOX_CLIPPED,,0,,,,,,,,,,,,,bbox_out_of_image_bounds,,,,,,,,,,,2870.000,1770.000,3106.000,2246.000,2870.000,1770.000,3106.000,2160.000,1,0.819328
1780565250.536382,,,MATCH_ACCEPT,24,0,347.237487,5.443750,347.240133,,5.443750,0.002645,7.328349,2.218900,2.944992,1.978523,2,1,,,,,,,,,,,,,,,,,,,,,
1780565250.536382,,,MATCH_ACCEPT,25,1,347.237487,6.420000,347.237487,,6.420000,0.000000,8.031904,2.687936,3.612500,3.612500,0,2,,,,,,,,,,,,,,,,,,,,,
1780565250.536382,,,TargetLost,8,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,,,,,,,,,,,,,
1780565250.536382,,,TargetSwitch,24,,,,,,,,,,,,,,master_lost,,,,,,,,,,,,,,,,,,,,
1780565250.536382,,,UI_STATUS_SEND,24,,,,347.239286,167.239286,5.443750,,,,,,3,0,"internal_id=24,ui_id=2",24,2,24,1,-1,26.430000,mono,,,,,,,,,,,,,
1780565250.840083,,,BBOX_CLIPPED,,0,,,,,,,,,,,,,bbox_out_of_image_bounds,,,,,,,,,,,2871.000,1770.000,3107.000,2246.000,2871.000,1770.000,3107.000,2160.000,1,0.819328
1780565250.840083,,,MATCH_ACCEPT,24,0,347.242045,5.443750,347.239693,,5.443750,0.002351,7.668283,2.445522,3.995063,1.985516,3,1,,,,,,,,,,,,,,,,,,,,,
1780565250.840083,,,MATCH_ACCEPT,25,1,347.232930,6.420000,347.237487,,6.420000,0.004557,7.874797,2.583198,4.427804,2.245109,1,1,,,,,,,,,,,,,,,,,,,,,
1780565250.840083,,,UI_STATUS_SEND,24,,,,347.240610,167.240610,5.443750,,,,,,4,0,"internal_id=24,ui_id=2",24,2,24,1,-1,26.430000,mono,,,,,,,,,,,,,
1780565251.071136,,,BBOX_CLIPPED,,0,,,,,,,,,,,,,bbox_out_of_image_bounds,,,,,,,,,,,2870.000,1770.000,3106.000,2246.000,2870.000,1770.000,3106.000,2160.000,1,0.819328
1780565251.071136,,,MATCH_ACCEPT,24,0,347.237487,5.443750,347.241244,,5.443750,0.003756,7.619143,2.412762,4.143322,1.678100,4,1,,,,,,,,,,,,,,,,,,,,,
1780565251.071136,,,MATCH_ACCEPT,25,1,347.237487,6.420000,347.235089,,6.420000,0.002398,7.685272,2.456848,4.330764,1.705338,2,1,,,,,,,,,,,,,,,,,,,,,
1780565251.071136,,,UI_STATUS_SEND,24,,,,347.239746,167.239746,5.443750,,,,,,5,0,"internal_id=24,ui_id=2",24,2,24,1,-1,26.430000,mono,,,,,,,,,,,,,
1780565251.388825,,,BBOX_CLIPPED,,0,,,,,,,,,,,,,bbox_out_of_image_bounds,,,,,,,,,,,2870.000,1770.000,3106.000,2246.000,2870.000,1770.000,3106.000,2160.000,1,0.819328
1780565251.388825,,,BBOX_CLIPPED,,0,,,,,,,,,,,,,bbox_out_of_image_bounds,,,,,,,,,,,2871.000,1770.000,3107.000,2246.000,2871.000,1770.000,3107.000,2160.000,1,0.819328
1780565251.389331,,,MATCH_ACCEPT,24,0,347.239766,5.443750,347.240050,,5.443750,0.000284,7.535083,2.356722,4.059117,1.495021,5,1,,,,,,,,,,,,,,,,,,,,,
1780565251.389331,,,MATCH_ACCEPT,25,1,347.237487,6.420000,347.235764,,6.420000,0.001723,7.556078,2.370719,4.125282,1.495025,3,1,,,,,,,,,,,,,,,,,,,,,
1780565251.388825,,,UI_STATUS_SEND,24,,,,347.239938,167.239938,5.443750,,,,,,6,0,"internal_id=24,ui_id=2",24,2,24,1,-1,26.430000,mono,,,,,,,,,,,,,
1780565251.614993,,,BBOX_CLIPPED,,0,,,,,,,,,,,,,bbox_out_of_image_bounds,,,,,,,,,,,2870.000,1770.000,3106.000,2246.000,2870.000,1770.000,3106.000,2160.000,1,0.819328
1780565251.615501,,,MATCH_ACCEPT,24,0,347.237487,5.443750,347.240191,,5.443750,0.002704,7.319622,2.213081,3.631876,1.265852,6,1,,,,,,,,,,,,,,,,,,,,,
1780565251.615501,,,MATCH_ACCEPT,25,1,347.237487,6.420000,347.236305,,6.420000,0.001183,7.327644,2.218430,3.650059,1.271371,4,1,,,,,,,,,,,,,,,,,,,,,
1780565251.614993,,,UI_STATUS_SEND,24,,,,347.239198,167.239198,5.443750,,,,,,7,0,"internal_id=24,ui_id=2",24,2,24,1,-1,26.430000,mono,,,,,,,,,,,,,
1780565251.907791,,,BBOX_CLIPPED,,0,,,,,,,,,,,,,bbox_out_of_image_bounds,,,,,,,,,,,2870.000,1770.000,3106.000,2246.000,2870.000,1770.000,3106.000,2160.000,1,0.819328
1780565251.907791,,,BBOX_CLIPPED,,0,,,,,,,,,,,,,bbox_out_of_image_bounds,,,,,,,,,,,2870.000,1770.000,3106.000,2246.000,2870.000,1770.000,3106.000,2160.000,1,0.819328
1780565251.908296,,,MATCH_ACCEPT,24,0,347.237487,5.443750,347.239285,,5.443750,0.001797,7.201666,2.134444,3.385337,1.170514,7,1,,,,,,,,,,,,,,,,,,,,,
1780565251.908296,,,MATCH_ACCEPT,25,1,347.237487,6.420000,347.236665,,6.420000,0.000823,7.207214,2.138143,3.388132,1.183522,5,1,,,,,,,,,,,,,,,,,,,,,
1780565251.907791,,,UI_STATUS_SEND,24,,,,347.238653,167.238653,5.443750,,,,,,8,0,"internal_id=24,ui_id=2",24,2,24,1,-1,26.430000,mono,,,,,,,,,,,,,
1780565252.194025,,,BBOX_CLIPPED,,0,,,,,,,,,,,,,bbox_out_of_image_bounds,,,,,,,,,,,2870.000,1770.000,3106.000,2246.000,2870.000,1770.000,3106.000,2160.000,1,0.819328
1780565252.194025,,,MATCH_ACCEPT,24,0,347.237487,5.443750,347.238630,,5.443750,0.001142,7.085238,2.056825,3.139767,1.090763,8,1,,,,,,,,,,,,,,,,,,,,,
1780565252.194025,,,MATCH_ACCEPT,25,1,347.237487,6.420000,347.236928,,6.420000,0.000559,7.091140,2.060760,3.139769,1.106964,6,1,,,,,,,,,,,,,,,,,,,,,
1780565252.194025,,,UI_STATUS_SEND,24,,,,347.238248,167.238248,5.443750,,,,,,9,0,"internal_id=24,ui_id=2",24,2,24,1,-1,26.430000,mono,,,,,,,,,,,,,
1780565252.469095,,,BBOX_CLIPPED,,0,,,,,,,,,,,,,bbox_out_of_image_bounds,,,,,,,,,,,2870.000,1770.000,3106.000,2246.000,2870.000,1770.000,3106.000,2160.000,1,0.819328
1780565252.469095,,,BBOX_CLIPPED,,0,,,,,,,,,,,,,bbox_out_of_image_bounds,,,,,,,,,,,2870.000,1770.000,3106.000,2246.000,2870.000,1770.000,3106.000,2160.000,1,0.819328
1780565252.469095,,,MATCH_ACCEPT,24,0,347.237487,5.443750,347.238162,,5.443750,0.000675,6.983736,1.989158,2.926647,1.030100,9,1,,,,,,,,,,,,,,,,,,,,,
1780565252.469095,,,MATCH_ACCEPT,25,1,347.237487,6.420000,347.237120,,6.420000,0.000368,6.990214,1.993476,2.927972,1.045975,7,1,,,,,,,,,,,,,,,,,,,,,
1780565252.469095,,,TargetKeep,24,,,,,,,,,,,,,,lock_timer_expired,,,,,,,,,,,,,,,,,,,,
1780565252.469095,,,UI_STATUS_SEND,24,,,,347.237947,167.237947,5.443750,,,,,,10,0,"internal_id=24,ui_id=2",24,2,24,1,-1,26.430000,mono,,,,,,,,,,,,,
1780565252.711695,,,BBOX_CLIPPED,,0,,,,,,,,,,,,,bbox_out_of_image_bounds,,,,,,,,,,,2870.000,1770.000,3106.000,2246.000,2870.000,1770.000,3106.000,2160.000,1,0.819328
1780565252.711695,,,MATCH_ACCEPT,24,0,347.237487,5.443750,347.237832,,5.443750,0.000345,6.887128,1.924752,2.729307,0.975362,10,1,,,,,,,,,,,,,,,,,,,,,
1780565252.711695,,,MATCH_ACCEPT,25,1,347.237487,6.420000,347.237259,,6.420000,0.000229,6.893622,1.929082,2.732617,0.988738,8,1,,,,,,,,,,,,,,,,,,,,,
1780565252.711695,,,UI_STATUS_SEND,24,,,,347.237727,167.237727,5.443750,,,,,,11,0,"internal_id=24,ui_id=2",24,2,24,1,-1,26.430000,mono,,,,,,,,,,,,,
1780565253.074387,,,BBOX_CLIPPED,,0,,,,,,,,,,,,,bbox_out_of_image_bounds,,,,,,,,,,,2870.000,1770.000,3106.000,2246.000,2870.000,1770.000,3106.000,2160.000,1,0.819328
1780565253.074387,,,BBOX_CLIPPED,,0,,,,,,,,,,,,,bbox_out_of_image_bounds,,,,,,,,,,,2870.000,1770.000,3106.000,2246.000,2870.000,1770.000,3106.000,2160.000,1,0.819328
1780565253.074387,,,MATCH_ACCEPT,24,0,347.237487,5.443750,347.237594,,5.443750,0.000106,6.828251,1.885501,2.603439,0.951674,11,1,,,,,,,,,,,,,,,,,,,,,
1780565253.074387,,,MATCH_ACCEPT,25,1,347.237487,6.420000,347.237361,,6.420000,0.000126,6.834517,1.889678,2.608509,0.962374,9,1,,,,,,,,,,,,,,,,,,,,,
1780565253.074387,,,UI_STATUS_SEND,24,,,,347.237562,167.237562,5.443750,,,,,,12,0,"internal_id=24,ui_id=2",24,2,24,1,-1,26.430000,mono,,,,,,,,,,,,,
1780565263.192976,,no_packet,TRACK_DELETE,24,,,,347.231965,,5.443750,,,,505.663746,451.313402,12,50,,,,,,,,,,,,,,,,,,,,,
1780565263.192976,,no_packet,TRACK_DELETE,25,,,,347.238944,,6.420000,,,,507.078768,452.453309,10,50,,,,,,,,,,,,,,,,,,,,,
1780565269.881217,,,NEW_TRACK,26,0,327.153173,2.717917,,,,,,,1.000000,1.000000,1,0,,,,,,,,,,,,,,,,,,,,,
1780565269.881217,,,NEW_TRACK,27,1,328.483902,4.092917,,,,,,,1.000000,1.000000,1,0,,,,,,,,,,,,,,,,,,,,,
1780565269.881217,,,TargetLost,24,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,,,,,,,,,,,,,
1780565280.005656,,no_packet,TRACK_DELETE,26,,,,327.153173,,2.717917,,,,1359.764999,1359.764999,1,50,,,,,,,,,,,,,,,,,,,,,
1780565280.005656,,no_packet,TRACK_DELETE,27,,,,328.483902,,4.092917,,,,1359.764999,1359.764999,1,50,,,,,,,,,,,,,,,,,,,,,
1780565295.938589,,,NEW_TRACK,28,0,4.903646,-2.456667,,,,,,,1.000000,1.000000,1,0,,,,,,,,,,,,,,,,,,,,,
1780565295.938589,,,TargetLost,24,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,,,,,,,,,,,,,
1780565300.271257,,,MATCH_ACCEPT,28,0,4.899089,-2.456667,4.903646,,-2.456667,0.004557,34.837022,20.558015,211.315981,211.315981,1,21,,,,,,,,,,,,,,,,,,,,,
1780565300.271257,,,TargetLost,24,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,,,,,,,,,,,,,
1780565302.931120,,,MATCH_ACCEPT,28,1,2.071289,2.367292,4.896339,,-2.456667,5.590302,15.118729,7.412486,33.630177,21.314775,2,13,,,,,,,,,,,,,,,,,,,,,
