timestamp,seq,mode,board,cam,meas_idx,raw_bbox_x1,raw_bbox_y1,raw_bbox_x2,raw_bbox_y2,raw_bbox_w,raw_bbox_h,clipped_bbox_x1,clipped_bbox_y1,clipped_bbox_x2,clipped_bbox_y2,clipped_bbox_w,clipped_bbox_h,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_cx,bbox_cy,bbox_w,bbox_h,is_edge_bbox,visible_ratio,mono_dist,meas_az,meas_el
1780369424.242344,,,BOARD_3,3,1,872.000,612.000,992.000,856.000,120.000,244.000,872.000,612.000,992.000,856.000,120.000,244.000,872.000,612.000,992.000,856.000,932.000,734.000,120.000,244.000,0,1.000000,51.980000,335.414696,20.585833
1780369424.517703,,,BOARD_3,3,0,413.000,719.000,661.000,899.000,248.000,180.000,413.000,719.000,661.000,899.000,248.000,180.000,413.000,719.000,661.000,899.000,537.000,809.000,248.000,180.000,0,1.000000,25.150000,333.614566,20.242083
1780369427.043520,,,BOARD_2,4,0,2734.000,126.000,2982.000,306.000,248.000,180.000,2734.000,126.000,2982.000,306.000,248.000,180.000,2734.000,126.000,2982.000,306.000,2858.000,216.000,248.000,180.000,0,1.000000,25.150000,346.645040,13.460000
1780369428.081200,,,BOARD_2,4,0,3010.000,731.000,3050.000,782.000,40.000,51.000,3010.000,731.000,3050.000,782.000,40.000,51.000,3010.000,731.000,3050.000,782.000,3030.000,756.500,40.000,51.000,0,1.000000,155.930000,347.428894,10.982708
1780369430.265043,,,BOARD_2,4,0,2803.000,1267.000,2867.000,1387.000,64.000,120.000,2803.000,1267.000,2867.000,1387.000,64.000,120.000,2803.000,1267.000,2867.000,1387.000,2835.000,1327.000,64.000,120.000,0,1.000000,97.460000,346.540222,8.367917
1780369430.823256,,,BOARD_2,4,0,2511.000,1404.000,2575.000,1524.000,64.000,120.000,2511.000,1404.000,2575.000,1524.000,64.000,120.000,2511.000,1404.000,2575.000,1524.000,2543.000,1464.000,64.000,120.000,0,1.000000,97.460000,345.209493,7.740000
1780369431.222578,,,BOARD_2,4,0,2006.000,1495.000,2070.000,1615.000,64.000,120.000,2006.000,1495.000,2070.000,1615.000,64.000,120.000,2006.000,1495.000,2070.000,1615.000,2038.000,1555.000,64.000,120.000,0,1.000000,97.460000,342.908060,7.322917
1780369432.810275,,,BOARD_5,3,0,1663.000,1385.000,1726.000,1504.000,63.000,119.000,1663.000,1385.000,1726.000,1504.000,63.000,119.000,1663.000,1385.000,1726.000,1504.000,1694.500,1444.500,63.000,119.000,0,1.000000,99.000000,339.682631,36.329375
1780369433.135845,,,BOARD_5,2,0,1613.000,496.000,1676.000,615.000,63.000,119.000,1613.000,496.000,1676.000,615.000,63.000,119.000,1613.000,496.000,1676.000,615.000,1644.500,555.500,63.000,119.000,0,1.000000,99.000000,359.514766,40.403958
1780369436.872945,,,BOARD_2,4,0,194.000,1269.000,430.000,1745.000,236.000,476.000,194.000,1269.000,430.000,1745.000,236.000,476.000,194.000,1269.000,430.000,1745.000,312.000,1507.000,236.000,476.000,0,1.000000,26.430000,335.042175,7.542917
1780369437.441870,,,BOARD_5,3,0,440.000,751.000,503.000,870.000,63.000,119.000,440.000,751.000,503.000,870.000,63.000,119.000,440.000,751.000,503.000,870.000,471.500,810.500,63.000,119.000,0,1.000000,99.000000,334.109063,39.235208
1780369437.758983,,,BOARD_5,4,0,3155.000,430.000,3194.000,481.000,39.000,51.000,3155.000,430.000,3194.000,481.000,39.000,51.000,3155.000,430.000,3194.000,481.000,3174.500,455.500,39.000,51.000,0,1.000000,159.930000,327.487422,40.862292
1780369437.758983,,,BOARD_5,4,1,3411.000,598.000,3450.000,649.000,39.000,51.000,3411.000,598.000,3450.000,649.000,39.000,51.000,3411.000,598.000,3450.000,649.000,3430.500,623.500,39.000,51.000,0,1.000000,159.930000,328.654089,40.092292
1780369438.656728,,,BOARD_3,3,0,0.000,1808.000,39.000,1860.000,39.000,52.000,0.000,1808.000,39.000,1860.000,39.000,52.000,0.000,1808.000,39.000,1860.000,19.500,1834.000,39.000,52.000,0,1.000000,159.930000,331.256167,15.544167
1780369439.387253,,,BOARD_5,2,0,3439.000,227.000,3478.000,278.000,39.000,51.000,3439.000,227.000,3478.000,278.000,39.000,51.000,3439.000,227.000,3478.000,278.000,3458.500,252.500,39.000,51.000,0,1.000000,159.930000,7.781693,41.792708
1780369440.344970,,,BOARD_3,3,0,584.000,1731.000,623.000,1782.000,39.000,51.000,584.000,1731.000,623.000,1782.000,39.000,51.000,584.000,1731.000,623.000,1782.000,603.500,1756.500,39.000,51.000,0,1.000000,159.930000,333.917626,15.899375
1780369440.549780,,,BOARD_3,3,0,679.000,1727.000,718.000,1778.000,39.000,51.000,679.000,1727.000,718.000,1778.000,39.000,51.000,679.000,1727.000,718.000,1778.000,698.500,1752.500,39.000,51.000,0,1.000000,159.930000,334.350568,15.917708
1780369440.920640,,,BOARD_3,3,0,772.000,1708.000,811.000,1759.000,39.000,51.000,772.000,1708.000,811.000,1759.000,39.000,51.000,772.000,1708.000,811.000,1759.000,791.500,1733.500,39.000,51.000,0,1.000000,159.930000,334.774396,16.004792
1780369441.243543,,,BOARD_3,3,0,882.000,1695.000,921.000,1746.000,39.000,51.000,882.000,1695.000,921.000,1746.000,39.000,51.000,882.000,1695.000,921.000,1746.000,901.500,1720.500,39.000,51.000,0,1.000000,159.930000,335.275698,16.064375
1780369441.243543,,,BOARD_2,3,1,1865.000,2155.000,1985.000,2399.000,120.000,244.000,1865.000,2155.000,1985.000,2160.000,120.000,5.000,1865.000,2155.000,1985.000,2160.000,1925.000,2157.500,120.000,5.000,1,0.020492,51.980000,342.793786,4.561458
1780369441.467282,,,BOARD_3,3,0,1006.000,1681.000,1045.000,1732.000,39.000,51.000,1006.000,1681.000,1045.000,1732.000,39.000,51.000,1006.000,1681.000,1045.000,1732.000,1025.500,1706.500,39.000,51.000,0,1.000000,159.930000,335.840803,16.128542
1780369441.467282,,,BOARD_3,3,1,1101.000,1677.000,1140.000,1728.000,39.000,51.000,1101.000,1677.000,1140.000,1728.000,39.000,51.000,1101.000,1677.000,1140.000,1728.000,1120.500,1702.500,39.000,51.000,0,1.000000,159.930000,336.273745,16.146875
1780369441.709228,,,BOARD_2,3,0,3156.000,1836.000,3404.000,2016.000,248.000,180.000,3156.000,1836.000,3404.000,2016.000,248.000,180.000,3156.000,1836.000,3404.000,2016.000,3280.000,1926.000,248.000,180.000,0,1.000000,25.150000,348.968917,5.622500
1780369441.984121,,,BOARD_3,3,0,1199.000,1659.000,1238.000,1710.000,39.000,51.000,1199.000,1659.000,1238.000,1710.000,39.000,51.000,1199.000,1659.000,1238.000,1710.000,1218.500,1684.500,39.000,51.000,0,1.000000,159.930000,336.720360,16.229375
1780369442.259686,,,BOARD_3,3,0,1329.000,1645.000,1368.000,1696.000,39.000,51.000,1329.000,1645.000,1368.000,1696.000,39.000,51.000,1329.000,1645.000,1368.000,1696.000,1348.500,1670.500,39.000,51.000,0,1.000000,159.930000,337.312808,16.293542
1780369442.259686,,,BOARD_2,2,1,1308.000,1470.000,1556.000,1650.000,248.000,180.000,1308.000,1470.000,1556.000,1650.000,248.000,180.000,1308.000,1470.000,1556.000,1650.000,1432.000,1560.000,248.000,180.000,0,1.000000,25.150000,357.851942,7.300000
1780369442.526857,,,BOARD_3,3,0,1433.000,1633.000,1472.000,1684.000,39.000,51.000,1433.000,1633.000,1472.000,1684.000,39.000,51.000,1433.000,1633.000,1472.000,1684.000,1452.500,1658.500,39.000,51.000,0,1.000000,159.930000,337.786766,16.348542
1780369442.526857,,,BOARD_2,2,1,2408.000,1428.000,2656.000,1608.000,248.000,180.000,2408.000,1428.000,2656.000,1608.000,248.000,180.000,2408.000,1428.000,2656.000,1608.000,2532.000,1518.000,248.000,180.000,0,1.000000,25.150000,2.864962,7.492500
1780369442.921536,,,BOARD_3,3,0,1539.000,1622.000,1578.000,1673.000,39.000,51.000,1539.000,1622.000,1578.000,1673.000,39.000,51.000,1539.000,1622.000,1578.000,1673.000,1558.500,1647.500,39.000,51.000,0,1.000000,159.930000,338.269839,16.398958
1780369443.202414,,,BOARD_3,3,0,1644.000,1619.000,1683.000,1670.000,39.000,51.000,1644.000,1619.000,1683.000,1670.000,39.000,51.000,1644.000,1619.000,1683.000,1670.000,1663.500,1644.500,39.000,51.000,0,1.000000,159.930000,338.748355,16.412708
1780369443.202414,,,BOARD_2,2,1,3775.000,1371.000,4023.000,1551.000,248.000,180.000,3775.000,1371.000,3840.000,1551.000,65.000,180.000,3775.000,1371.000,3840.000,1551.000,3807.500,1461.000,65.000,180.000,1,0.262097,25.150000,8.677788,7.753750
1780369443.529912,,,BOARD_3,3,0,1779.000,1603.000,1818.000,1654.000,39.000,51.000,1779.000,1603.000,1818.000,1654.000,39.000,51.000,1779.000,1603.000,1818.000,1654.000,1798.500,1628.500,39.000,51.000,0,1.000000,159.930000,339.363589,16.486042
1780369443.789536,,,BOARD_3,3,0,1888.000,1584.000,1927.000,1635.000,39.000,51.000,1888.000,1584.000,1927.000,1635.000,39.000,51.000,1888.000,1584.000,1927.000,1635.000,1907.500,1609.500,39.000,51.000,0,1.000000,159.930000,339.860334,16.573125
1780369443.789536,,,BOARD_2,1,1,2422.000,1688.000,2554.000,1780.000,132.000,92.000,2422.000,1688.000,2554.000,1780.000,132.000,92.000,2422.000,1688.000,2554.000,1780.000,2488.000,1734.000,132.000,92.000,0,1.000000,47.250000,18.147842,6.502500
1780369444.038143,,,BOARD_3,3,0,2022.000,1569.000,2061.000,1620.000,39.000,51.000,2022.000,1569.000,2061.000,1620.000,39.000,51.000,2022.000,1569.000,2061.000,1620.000,2041.500,1594.500,39.000,51.000,0,1.000000,159.930000,340.471011,16.641875
1780369444.405048,,,BOARD_3,3,0,2132.000,1556.000,2171.000,1607.000,39.000,51.000,2132.000,1556.000,2171.000,1607.000,39.000,51.000,2132.000,1556.000,2171.000,1607.000,2151.500,1581.500,39.000,51.000,0,1.000000,159.930000,340.972313,16.701458
1780369444.405048,,,BOARD_2,0,1,790.000,1992.000,854.000,2112.000,64.000,120.000,790.000,1992.000,854.000,2112.000,64.000,120.000,790.000,1992.000,854.000,2112.000,822.000,2052.000,64.000,120.000,0,1.000000,97.460000,29.304694,5.045000
1780369444.608517,,,BOARD_3,3,0,2271.000,1542.000,2311.000,1593.000,40.000,51.000,2271.000,1542.000,2311.000,1593.000,40.000,51.000,2271.000,1542.000,2311.000,1593.000,2291.000,1567.500,40.000,51.000,0,1.000000,155.930000,341.608055,16.765625
1780369444.912679,,,BOARD_3,3,0,2382.000,1528.000,2421.000,1579.000,39.000,51.000,2382.000,1528.000,2421.000,1579.000,39.000,51.000,2382.000,1528.000,2421.000,1579.000,2401.500,1553.500,39.000,51.000,0,1.000000,159.930000,342.111636,16.829792
1780369444.912679,,,BOARD_2,0,1,1837.000,2074.000,2085.000,2254.000,248.000,180.000,1837.000,2074.000,2085.000,2160.000,248.000,86.000,1837.000,2074.000,2085.000,2160.000,1961.000,2117.000,248.000,86.000,1,0.477778,25.150000,34.495449,4.747083
1780369445.232622,,,BOARD_3,3,0,2495.000,1517.000,2534.000,1568.000,39.000,51.000,2495.000,1517.000,2534.000,1568.000,39.000,51.000,2495.000,1517.000,2534.000,1568.000,2514.500,1542.500,39.000,51.000,0,1.000000,159.930000,342.626610,16.880208
1780369445.483998,,,BOARD_3,3,0,2623.000,1513.000,2662.000,1564.000,39.000,51.000,2623.000,1513.000,2662.000,1564.000,39.000,51.000,2623.000,1513.000,2662.000,1564.000,2642.500,1538.500,39.000,51.000,0,1.000000,159.930000,343.209943,16.898542
1780369445.714027,,,BOARD_3,3,0,2737.000,1491.000,2776.000,1542.000,39.000,51.000,2737.000,1491.000,2776.000,1542.000,39.000,51.000,2737.000,1491.000,2776.000,1542.000,2756.500,1516.500,39.000,51.000,0,1.000000,159.930000,343.729474,16.999375
1780369446.036742,,,BOARD_3,3,0,2838.000,1480.000,2878.000,1531.000,40.000,51.000,2838.000,1480.000,2878.000,1531.000,40.000,51.000,2838.000,1480.000,2878.000,1531.000,2858.000,1505.500,40.000,51.000,0,1.000000,155.930000,344.192040,17.049792
1780369446.261509,,,BOARD_3,3,0,2939.000,1468.000,2979.000,1519.000,40.000,51.000,2939.000,1468.000,2979.000,1519.000,40.000,51.000,2939.000,1468.000,2979.000,1519.000,2959.000,1493.500,40.000,51.000,0,1.000000,155.930000,344.652326,17.104792
1780369446.261509,,,BOARD_2,4,1,185.000,1279.000,421.000,1755.000,236.000,476.000,185.000,1279.000,421.000,1755.000,236.000,476.000,185.000,1279.000,421.000,1755.000,303.000,1517.000,236.000,476.000,0,1.000000,26.430000,335.001159,7.497083
1780369446.604743,,,BOARD_3,3,0,3087.000,1452.000,3126.000,1503.000,39.000,51.000,3087.000,1452.000,3126.000,1503.000,39.000,51.000,3087.000,1452.000,3126.000,1503.000,3106.500,1477.500,39.000,51.000,0,1.000000,159.930000,345.324527,17.178125
1780369446.959025,,,BOARD_3,3,0,3233.000,1434.000,3272.000,1485.000,39.000,51.000,3233.000,1434.000,3272.000,1485.000,39.000,51.000,3233.000,1434.000,3272.000,1485.000,3252.500,1459.500,39.000,51.000,0,1.000000,159.930000,345.989891,17.260625
1780369447.182586,,,BOARD_3,3,0,3331.000,1424.000,3370.000,1475.000,39.000,51.000,3331.000,1424.000,3370.000,1475.000,39.000,51.000,3331.000,1424.000,3370.000,1475.000,3350.500,1449.500,39.000,51.000,0,1.000000,159.930000,346.436506,17.306458
1780369447.580260,,,BOARD_3,3,0,3489.000,1407.000,3528.000,1458.000,39.000,51.000,3489.000,1407.000,3528.000,1458.000,39.000,51.000,3489.000,1407.000,3528.000,1458.000,3508.500,1432.500,39.000,51.000,0,1.000000,159.930000,347.156558,17.384375
1780369447.799543,,,BOARD_3,3,0,3690.000,1391.000,3730.000,1442.000,40.000,51.000,3690.000,1391.000,3730.000,1442.000,40.000,51.000,3690.000,1391.000,3730.000,1442.000,3710.000,1416.500,40.000,51.000,0,1.000000,155.930000,348.074852,17.457708
1780369448.143874,,,BOARD_2,0,0,674.000,2038.000,805.000,2129.000,131.000,91.000,674.000,2038.000,805.000,2129.000,131.000,91.000,674.000,2038.000,805.000,2129.000,739.500,2083.500,131.000,91.000,0,1.000000,47.610000,28.928717,4.900625
1780369448.143874,,,BOARD_3,2,1,64.000,1415.000,104.000,1466.000,40.000,51.000,64.000,1415.000,104.000,1466.000,40.000,51.000,64.000,1415.000,104.000,1466.000,84.000,1440.500,40.000,51.000,0,1.000000,155.930000,352.603113,17.347708
1780369448.620392,,,BOARD_3,2,0,192.000,1419.000,231.000,1470.000,39.000,51.000,192.000,1419.000,231.000,1470.000,39.000,51.000,192.000,1419.000,231.000,1470.000,211.500,1444.500,39.000,51.000,0,1.000000,159.930000,353.184167,17.329375
1780369448.865300,,,BOARD_3,2,0,288.000,1406.000,328.000,1457.000,40.000,51.000,288.000,1406.000,328.000,1457.000,40.000,51.000,288.000,1406.000,328.000,1457.000,308.000,1431.500,40.000,51.000,0,1.000000,155.930000,353.623946,17.388958
1780369449.157012,,,BOARD_3,2,0,368.000,1402.000,407.000,1453.000,39.000,51.000,368.000,1402.000,407.000,1453.000,39.000,51.000,368.000,1402.000,407.000,1453.000,387.500,1427.500,39.000,51.000,0,1.000000,159.930000,353.986251,17.407292
1780369449.621084,,,BOARD_3,2,0,533.000,1397.000,573.000,1448.000,40.000,51.000,533.000,1397.000,573.000,1448.000,40.000,51.000,533.000,1397.000,573.000,1448.000,553.000,1422.500,40.000,51.000,0,1.000000,155.930000,354.740482,17.430208
1780369449.621084,,,BOARD_3,2,1,658.000,1402.000,698.000,1453.000,40.000,51.000,658.000,1402.000,698.000,1453.000,40.000,51.000,658.000,1402.000,698.000,1453.000,678.000,1427.500,40.000,51.000,0,1.000000,155.930000,355.310144,17.407292
1780369450.028637,,,BOARD_3,2,0,800.000,1396.000,839.000,1447.000,39.000,51.000,800.000,1396.000,839.000,1447.000,39.000,51.000,800.000,1396.000,839.000,1447.000,819.500,1421.500,39.000,51.000,0,1.000000,159.930000,355.955001,17.434792
1780369450.028637,,,BOARD_2,4,1,322.000,1670.000,558.000,2146.000,236.000,476.000,322.000,1670.000,558.000,2146.000,236.000,476.000,322.000,1670.000,558.000,2146.000,440.000,1908.000,236.000,476.000,0,1.000000,26.430000,335.625508,5.705000
1780369450.288262,,,BOARD_3,2,0,927.000,1384.000,967.000,1435.000,40.000,51.000,927.000,1384.000,967.000,1435.000,40.000,51.000,927.000,1384.000,967.000,1435.000,947.000,1409.500,40.000,51.000,0,1.000000,155.930000,356.536055,17.489792
1780369450.534090,,,BOARD_3,2,0,1038.000,1388.000,1078.000,1439.000,40.000,51.000,1038.000,1388.000,1078.000,1439.000,40.000,51.000,1038.000,1388.000,1078.000,1439.000,1058.000,1413.500,40.000,51.000,0,1.000000,155.930000,357.041915,17.471458
1780369450.783886,,,BOARD_3,2,0,1166.000,1376.000,1206.000,1427.000,40.000,51.000,1166.000,1376.000,1206.000,1427.000,40.000,51.000,1166.000,1376.000,1206.000,1427.000,1186.000,1401.500,40.000,51.000,0,1.000000,155.930000,357.625248,17.526458
1780369451.054124,,,BOARD_3,2,0,1292.000,1373.000,1332.000,1424.000,40.000,51.000,1292.000,1373.000,1332.000,1424.000,40.000,51.000,1292.000,1373.000,1332.000,1424.000,1312.000,1398.500,40.000,51.000,0,1.000000,155.930000,358.199467,17.540208
1780369451.318699,,,BOARD_3,2,0,1404.000,1369.000,1443.000,1420.000,39.000,51.000,1404.000,1369.000,1443.000,1420.000,39.000,51.000,1404.000,1369.000,1443.000,1420.000,1423.500,1394.500,39.000,51.000,0,1.000000,159.930000,358.707605,17.558542
1780369451.318699,,,BOARD_3,2,1,1530.000,1374.000,1570.000,1425.000,40.000,51.000,1530.000,1374.000,1570.000,1425.000,40.000,51.000,1530.000,1374.000,1570.000,1425.000,1550.000,1399.500,40.000,51.000,0,1.000000,155.930000,359.284102,17.535625
1780369451.935498,,,BOARD_3,2,0,1658.000,1361.000,1698.000,1412.000,40.000,51.000,1658.000,1361.000,1698.000,1412.000,40.000,51.000,1658.000,1361.000,1698.000,1412.000,1678.000,1386.500,40.000,51.000,0,1.000000,155.930000,359.867435,17.595208
1780369452.216956,,,BOARD_3,2,0,1794.000,1357.000,1833.000,1408.000,39.000,51.000,1794.000,1357.000,1833.000,1408.000,39.000,51.000,1794.000,1357.000,1833.000,1408.000,1813.500,1382.500,39.000,51.000,0,1.000000,159.930000,0.484948,17.613542
1780369452.460136,,,BOARD_3,2,0,1946.000,1351.000,1986.000,1402.000,40.000,51.000,1946.000,1351.000,1986.000,1402.000,40.000,51.000,1946.000,1351.000,1986.000,1402.000,1966.000,1376.500,40.000,51.000,0,1.000000,155.930000,1.179935,17.641042
1780369452.798768,,,BOARD_3,2,0,2082.000,1348.000,2122.000,1399.000,40.000,51.000,2082.000,1348.000,2122.000,1399.000,40.000,51.000,2082.000,1348.000,2122.000,1399.000,2102.000,1373.500,40.000,51.000,0,1.000000,155.930000,1.799727,17.654792
1780369453.093025,,,BOARD_2,2,0,1462.000,351.000,1501.000,402.000,39.000,51.000,1462.000,351.000,1501.000,402.000,39.000,51.000,1462.000,351.000,1501.000,402.000,1481.500,376.500,39.000,51.000,0,1.000000,159.930000,358.077528,12.724375
1780369453.093025,,,BOARD_3,2,1,2194.000,1344.000,2234.000,1395.000,40.000,51.000,2194.000,1344.000,2234.000,1395.000,40.000,51.000,2194.000,1344.000,2234.000,1395.000,2214.000,1369.500,40.000,51.000,0,1.000000,155.930000,2.310144,17.673125
1780369453.365227,,,BOARD_3,2,0,2310.000,1320.000,2442.000,1411.000,132.000,91.000,2310.000,1320.000,2442.000,1411.000,132.000,91.000,2310.000,1320.000,2442.000,1411.000,2376.000,1365.500,132.000,91.000,0,1.000000,47.250000,3.048425,17.691458
1780369453.618175,,,BOARD_3,2,0,2497.000,1300.000,2561.000,1419.000,64.000,119.000,2497.000,1300.000,2561.000,1419.000,64.000,119.000,2497.000,1300.000,2561.000,1419.000,2529.000,1359.500,64.000,119.000,0,1.000000,97.460000,3.745691,17.718958
1780369453.980312,,,BOARD_3,2,0,2584.000,1310.000,2716.000,1401.000,132.000,91.000,2584.000,1310.000,2716.000,1401.000,132.000,91.000,2584.000,1310.000,2716.000,1401.000,2650.000,1355.500,132.000,91.000,0,1.000000,47.250000,4.297123,17.737292
1780369453.980312,,,BOARD_3,2,1,517.000,394.000,556.000,445.000,39.000,51.000,517.000,394.000,556.000,445.000,39.000,51.000,517.000,394.000,556.000,445.000,536.500,419.500,39.000,51.000,0,1.000000,159.930000,354.665287,22.027292
1780369453.980312,,,BOARD_2,3,2,1547.000,1019.000,1586.000,1070.000,39.000,51.000,1547.000,1019.000,1586.000,1070.000,39.000,51.000,1547.000,1019.000,1586.000,1070.000,1566.500,1044.500,39.000,51.000,0,1.000000,159.930000,341.159997,9.662708
1780369454.230191,,,BOARD_3,2,0,1778.000,1347.000,1817.000,1398.000,39.000,51.000,1778.000,1347.000,1817.000,1398.000,39.000,51.000,1778.000,1347.000,1817.000,1398.000,1797.500,1372.500,39.000,51.000,0,1.000000,159.930000,0.412032,17.659375
1780369454.230191,,,BOARD_3,2,1,1650.000,1267.000,1689.000,1318.000,39.000,51.000,1650.000,1267.000,1689.000,1318.000,39.000,51.000,1650.000,1267.000,1689.000,1318.000,1669.500,1292.500,39.000,51.000,0,1.000000,159.930000,359.828698,18.026042
1780369454.230191,,,BOARD_3,2,2,2798.000,1290.000,2862.000,1409.000,64.000,119.000,2798.000,1290.000,2862.000,1409.000,64.000,119.000,2798.000,1290.000,2862.000,1409.000,2830.000,1349.500,64.000,119.000,0,1.000000,97.460000,5.117435,17.764792
1780369454.230191,,,BOARD_3,2,3,1651.000,1267.000,1690.000,1318.000,39.000,51.000,1651.000,1267.000,1690.000,1318.000,39.000,51.000,1651.000,1267.000,1690.000,1318.000,1670.500,1292.500,39.000,51.000,0,1.000000,159.930000,359.833256,18.026042
1780369454.486432,,,BOARD_3,2,0,2696.000,1859.000,2735.000,1910.000,39.000,51.000,2696.000,1859.000,2735.000,1910.000,39.000,51.000,2696.000,1859.000,2735.000,1910.000,2715.500,1884.500,39.000,51.000,0,1.000000,159.930000,4.595626,15.312708
1780369454.688815,,,BOARD_3,2,0,2936.000,1286.000,3000.000,1405.000,64.000,119.000,2936.000,1286.000,3000.000,1405.000,64.000,119.000,2936.000,1286.000,3000.000,1405.000,2968.000,1345.500,64.000,119.000,0,1.000000,97.460000,5.746342,17.783125
1780369454.688815,,,BOARD_3,2,1,3049.000,1284.000,3113.000,1403.000,64.000,119.000,3049.000,1284.000,3113.000,1403.000,64.000,119.000,3049.000,1284.000,3113.000,1403.000,3081.000,1343.500,64.000,119.000,0,1.000000,97.460000,6.261316,17.792292
1780369455.209206,,,BOARD_3,2,0,3223.000,1279.000,3287.000,1398.000,64.000,119.000,3223.000,1279.000,3287.000,1398.000,64.000,119.000,3223.000,1279.000,3287.000,1398.000,3255.000,1338.500,64.000,119.000,0,1.000000,97.460000,7.054284,17.815208
1780369455.506684,,,BOARD_3,2,0,3363.000,1274.000,3427.000,1393.000,64.000,119.000,3363.000,1274.000,3427.000,1393.000,64.000,119.000,3363.000,1274.000,3427.000,1393.000,3395.000,1333.500,64.000,119.000,0,1.000000,97.460000,7.692305,17.838125
