timestamp,event,cmd_id,track_id,cmd_az,cmd_el,gimbal_ui_az,gimbal_ui_el,gimbal_ctrl_az,gimbal_ctrl_el,target_ctrl_az,target_ctrl_el,err_az,err_el,is_settled,settle_time,laser_valid,laser_dist,laser_source,laser_ts,laser_age,laser_interval
1780369421.300927,GIMBAL_CMD_SEND,0,-1,,,,,,,59.300000,0.000000,,,,,,,,,,
1780369421.341557,GIMBAL_ATT,0,-1,,,0.700000,18.700000,60.000000,18.700000,59.300000,0.000000,0.700000,18.700000,,,,,,,,
1780369421.614287,GIMBAL_ATT,0,-1,,,0.000000,18.700000,59.300000,18.700000,59.300000,0.000000,0.000000,18.700000,,,,,,,,
1780369422.099280,GIMBAL_CMD,1,1,57.452413,20.275620,0.000000,18.700000,,,57.452413,20.275620,,,,,,,,,,
1780369421.924975,GIMBAL_ATT,0,-1,,,0.000000,15.100000,59.300000,15.100000,59.300000,0.000000,0.000000,15.100000,,,,,,,,
1780369422.237963,GIMBAL_CMD_PREEMPT,1,1,,,,,,,57.452413,20.275620,1.847587,20.275620,,,,,,,,
1780369422.428697,GIMBAL_CMD,2,1,54.038899,20.472988,0.000000,15.100000,,,54.038899,20.472988,,,,,,,,,,
1780369422.237963,GIMBAL_ATT,1,1,,,358.900000,11.800000,58.200000,11.800000,57.452413,20.275620,0.747587,8.475620,,,,,,,,
1780369422.555100,GIMBAL_CMD_PREEMPT,2,1,,,,,,,54.038899,20.275620,3.413514,0.197368,,,,,,,,
1780369422.555100,GIMBAL_ATT,2,1,,,358.100000,11.800000,57.400000,11.800000,54.038899,20.275620,3.361101,8.475620,,,,,,,,
1780369422.862942,GIMBAL_ATT,2,1,,,358.100000,19.500000,57.400000,19.500000,54.038899,20.275620,3.361101,0.775620,,,,,,,,
1780369423.337808,GIMBAL_CMD,3,3,43.386609,20.233123,358.100000,19.500000,,,43.386609,20.233123,,,,,,,,,,
1780369423.252996,GIMBAL_ATT,2,1,,,358.100000,20.000000,57.400000,20.000000,54.038899,20.275620,3.361101,0.275620,,,,,,,,
1780369423.565284,GIMBAL_CMD_PREEMPT,3,3,,,,,,,43.386609,20.233123,10.652290,0.042496,,,,,,,,
1780369423.615476,GIMBAL_CMD,4,3,40.800785,20.091364,358.100000,20.000000,,,40.800785,20.091364,,,,,,,,,,
1780369423.565284,GIMBAL_ATT,3,3,,,357.000000,20.000000,56.300000,20.000000,43.386609,20.233123,12.913391,0.233123,,,,,,,,
1780369423.878720,GIMBAL_CMD_PREEMPT,4,3,,,,,,,40.800785,20.233123,2.585824,0.141759,,,,,,,,
1780369423.919831,GIMBAL_CMD,5,3,37.692265,20.220101,357.000000,20.000000,,,37.692265,20.220101,,,,,,,,,,
1780369423.878720,GIMBAL_ATT,4,3,,,351.700000,20.000000,51.000000,20.000000,40.800785,20.233123,10.199215,0.233123,,,,,,,,
1780369424.191413,GIMBAL_CMD_PREEMPT,5,3,,,,,,,37.692265,20.233123,3.108520,0.013023,,,,,,,,
1780369424.242344,GIMBAL_CMD,6,3,34.588458,20.384804,351.700000,20.000000,,,34.588458,20.384804,,,,,,,,,,
1780369424.191413,GIMBAL_ATT,5,3,,,342.800000,20.000000,42.100000,20.000000,37.692265,20.233123,4.407735,0.233123,,,,,,,,
1780369424.502100,GIMBAL_CMD_PREEMPT,6,3,,,,,,,34.588458,20.233123,3.103807,0.151681,,,,,,,,
1780369424.517703,GIMBAL_CMD,7,3,31.856140,20.283071,342.800000,20.000000,,,31.856140,20.283071,,,,,,,,,,
1780369424.502100,GIMBAL_ATT,6,3,,,336.000000,20.000000,35.300000,20.000000,34.588458,20.233123,0.711542,0.233123,,,,,,,,
1780369424.749618,GIMBAL_CMD_PREEMPT,7,3,,,,,,,31.856140,20.233123,2.732319,0.049947,,,,,,,,
1780369424.749618,GIMBAL_ATT,7,3,,,335.100000,20.000000,34.400000,20.000000,31.856140,20.233123,2.543860,0.233123,,,,,,,,
1780369425.066365,GIMBAL_ATT,7,3,,,335.100000,20.000000,34.400000,20.000000,31.856140,20.233123,2.543860,0.233123,,,,,,,,
1780369425.377337,GIMBAL_ATT,7,3,,,335.100000,20.000000,34.400000,20.000000,31.856140,20.233123,2.543860,0.233123,,,,,,,,
1780369425.687848,GIMBAL_ATT,7,3,,,335.100000,20.000000,34.400000,20.000000,31.856140,20.233123,2.543860,0.233123,,,,,,,,
1780369426.001683,GIMBAL_ATT,7,3,,,335.100000,20.000000,34.400000,20.000000,31.856140,20.233123,2.543860,0.233123,,,,,,,,
1780369426.314219,GIMBAL_ATT,7,3,,,335.100000,20.000000,34.400000,20.000000,31.856140,20.233123,2.543860,0.233123,,,,,,,,
1780369426.627151,GIMBAL_ATT,7,3,,,335.100000,20.000000,34.400000,20.000000,31.856140,20.233123,2.543860,0.233123,,,,,,,,
1780369427.043520,GIMBAL_CMD,8,2,46.120989,13.703224,335.100000,20.000000,,,46.120989,13.703224,,,,,,,,,,
1780369426.938369,GIMBAL_ATT,7,3,,,335.100000,20.000000,34.400000,20.000000,31.856140,20.233123,2.543860,0.233123,,,,,,,,
1780369427.249591,GIMBAL_CMD_PREEMPT,8,2,,,,,,,46.120989,13.703224,14.264849,6.529899,,,,,,,,
