timestamp,event,cmd_id,track_id,cmd_az,cmd_el,gimbal_ui_az,gimbal_ui_el,gimbal_ctrl_az,gimbal_ctrl_el,target_ctrl_az,target_ctrl_el,err_az,err_el,is_settled,settle_time,laser_valid,laser_dist,laser_source,laser_ts,laser_age,laser_interval
1780313945.114179,GIMBAL_CMD_SEND,0,-1,,,,,,,59.300000,0.000000,,,,,,,,,,
1780313945.155690,GIMBAL_ATT,0,-1,,,39.900000,8.600000,99.200000,8.600000,59.300000,0.000000,39.900000,8.600000,,,,,,,,
1780313945.480920,GIMBAL_ATT,0,-1,,,34.400000,7.200000,93.700000,7.200000,59.300000,0.000000,34.400000,7.200000,,,,,,,,
1780313945.797331,GIMBAL_ATT,0,-1,,,24.400000,4.400000,83.700000,4.400000,59.300000,0.000000,24.400000,4.400000,,,,,,,,
1780313946.323421,GIMBAL_CMD,1,1,90.682093,9.719803,24.400000,4.400000,,,90.682093,9.719803,,,,,,,,,,
1780313946.120908,GIMBAL_ATT,0,-1,,,24.400000,0.800000,83.700000,0.800000,59.300000,0.000000,24.400000,0.800000,,,,,,,,
1780313946.537170,GIMBAL_CMD_PREEMPT,1,1,,,,,,,90.682093,9.719803,31.382093,9.719803,,,,,,,,
1780313946.537170,GIMBAL_ATT,1,1,,,5.500000,0.100000,64.800000,0.100000,90.682093,9.719803,25.882093,9.619803,,,,,,,,
1780313946.906141,GIMBAL_ATT,1,1,,,17.900000,1.500000,77.200000,1.500000,90.682093,9.719803,13.482093,8.219803,,,,,,,,
1780313947.220362,GIMBAL_ATT,1,1,,,28.900000,4.300000,88.200000,4.300000,90.682093,9.719803,2.482093,5.419803,,,,,,,,
1780313947.495488,GIMBAL_ATT,1,1,,,31.300000,4.300000,90.600000,4.300000,90.682093,9.719803,0.082093,5.419803,,,,,,,,
1780313947.762287,GIMBAL_ATT,1,1,,,31.300000,4.300000,90.600000,4.300000,90.682093,9.719803,0.082093,5.419803,,,,,,,,
1780313948.087334,GIMBAL_ATT,1,1,,,31.300000,9.800000,90.600000,9.800000,90.682093,9.719803,0.082093,0.080197,,,,,,,,
1780313948.087334,GIMBAL_SETTLED,1,1,,,31.300000,9.800000,90.600000,9.800000,90.682093,9.719803,0.082093,0.080197,1,1.550164,,,,,,
1780313948.388443,LASER_TRIGGER,1,1,,,31.300000,9.800000,90.600000,9.800000,90.682093,9.719803,0.082093,0.080197,1,1.550164,0,,sddm,,,
1780313952.090725,GIMBAL_CMD,2,1,91.647110,9.825001,31.300000,9.800000,,,91.647110,9.825001,,,,,,,,,,
1780313952.374768,GIMBAL_CMD_SEND,2,1,,,,,,,91.647110,9.825001,,,,,,,,,,
1780313952.374768,GIMBAL_ATT,2,1,,,31.300000,9.800000,90.600000,9.800000,91.647110,9.825001,1.047110,0.025001,,,,,,,,
1780313952.697559,GIMBAL_ATT,2,1,,,32.200000,9.800000,91.500000,9.800000,91.647110,9.825001,0.147110,0.025001,,,,,,,,
1780313952.697559,GIMBAL_SETTLED,2,1,,,32.200000,9.800000,91.500000,9.800000,91.647110,9.825001,0.147110,0.025001,1,0.322792,,,,,,
1780313952.988326,LASER_TRIGGER,2,1,,,32.200000,9.800000,91.500000,9.800000,91.647110,9.825001,0.147110,0.025001,1,0.322792,0,,sddm,,,
1780313953.109583,GIMBAL_CMD,3,1,96.501533,9.801740,32.200000,9.800000,,,96.501533,9.801740,,,,,,,,,,
1780313953.391588,GIMBAL_CMD_SEND,3,1,,,,,,,96.501533,9.801740,,,,,,,,,,
1780313953.445404,GIMBAL_CMD,4,1,98.534955,9.897686,32.200000,9.800000,,,98.534955,9.897686,,,,,,,,,,
1780313953.391588,GIMBAL_ATT,3,1,,,33.300000,9.800000,92.600000,9.800000,96.501533,9.801740,3.901533,0.001740,,,,,,,,
1780313953.708129,GIMBAL_CMD_PREEMPT,4,1,,,,,,,98.534955,9.801740,2.033422,0.095946,,,,,,,,
1780313953.789129,GIMBAL_CMD,5,1,99.977537,9.858598,33.300000,9.800000,,,99.977537,9.858598,,,,,,,,,,
1780313953.708129,GIMBAL_ATT,4,1,,,38.400000,9.800000,97.700000,9.800000,98.534955,9.801740,0.834955,0.001740,,,,,,,,
1780313953.961453,GIMBAL_CMD_PREEMPT,5,1,,,,,,,99.977537,9.801740,1.442582,0.056858,,,,,,,,
1780313954.123864,GIMBAL_CMD,6,1,100.814780,9.912153,38.400000,9.800000,,,100.814780,9.912153,,,,,,,,,,
1780313953.961453,GIMBAL_ATT,5,1,,,39.200000,9.800000,98.500000,9.800000,99.977537,9.801740,1.477537,0.001740,,,,,,,,
1780313954.278703,GIMBAL_CMD_PREEMPT,6,1,,,,,,,100.814780,9.801740,0.837242,0.110413,,,,,,,,
1780313954.464313,GIMBAL_CMD,7,1,101.355410,9.960095,39.200000,9.800000,,,101.355410,9.960095,,,,,,,,,,
1780313954.278703,GIMBAL_ATT,6,1,,,40.200000,9.800000,99.500000,9.800000,100.814780,9.801740,1.314780,0.001740,,,,,,,,
1780313954.581223,GIMBAL_CMD_PREEMPT,7,1,,,,,,,101.355410,9.801740,0.540630,0.158355,,,,,,,,
1780313954.801200,GIMBAL_CMD,8,1,101.740137,9.980759,40.200000,9.800000,,,101.740137,9.980759,,,,,,,,,,
1780313954.581223,GIMBAL_ATT,7,1,,,41.400000,9.800000,100.700000,9.800000,101.355410,9.801740,0.655410,0.001740,,,,,,,,
1780313954.897576,GIMBAL_CMD_PREEMPT,8,1,,,,,,,101.740137,9.801740,0.384727,0.179019,,,,,,,,
