timestamp,seq,mode,board,cam,meas_idx,raw_bbox_x1,raw_bbox_y1,raw_bbox_x2,raw_bbox_y2,raw_bbox_w,raw_bbox_h,clipped_bbox_x1,clipped_bbox_y1,clipped_bbox_x2,clipped_bbox_y2,clipped_bbox_w,clipped_bbox_h,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_cx,bbox_cy,bbox_w,bbox_h,is_edge_bbox,visible_ratio,mono_dist,meas_az,meas_el
1780384367.456286,,,BOARD_6,2,0,1309.000,1331.000,1373.000,1450.000,64.000,119.000,1309.000,1331.000,1373.000,1450.000,64.000,119.000,1309.000,1331.000,1373.000,1450.000,1341.000,1390.500,64.000,119.000,0,1.000000,97.460000,359.131628,46.076875
1780384367.806075,,,BOARD_5,2,0,1339.000,1563.000,1470.000,1654.000,131.000,91.000,1339.000,1563.000,1470.000,1654.000,131.000,91.000,1339.000,1563.000,1470.000,1654.000,1404.500,1608.500,131.000,91.000,0,1.000000,47.610000,358.421016,35.577708
1780384367.806075,,,BOARD_8,4,1,2521.000,182.000,2652.000,273.000,131.000,91.000,2521.000,182.000,2652.000,273.000,131.000,91.000,2521.000,182.000,2652.000,273.000,2586.500,227.500,131.000,91.000,0,1.000000,47.610000,320.907735,70.407292
1780384368.054042,,,BOARD_9,4,0,1527.000,1369.000,1566.000,1420.000,39.000,51.000,1527.000,1369.000,1566.000,1420.000,39.000,51.000,1527.000,1369.000,1566.000,1420.000,1546.500,1394.500,39.000,51.000,0,1.000000,159.930000,323.968152,74.558542
1780384371.551576,,,BOARD_9,0,0,1943.000,548.000,1982.000,599.000,39.000,51.000,1943.000,548.000,1982.000,599.000,39.000,51.000,1943.000,548.000,1982.000,599.000,1962.500,573.500,39.000,51.000,0,1.000000,159.930000,61.863985,78.321458
1780384371.910752,,,BOARD_6,4,0,802.000,589.000,841.000,640.000,39.000,51.000,802.000,589.000,841.000,640.000,39.000,51.000,802.000,589.000,841.000,640.000,821.500,614.500,39.000,51.000,0,1.000000,159.930000,316.764115,49.633542
1780384371.910752,,,BOARD_5,4,1,1388.000,704.000,1451.000,823.000,63.000,119.000,1388.000,704.000,1451.000,823.000,63.000,119.000,1388.000,704.000,1451.000,823.000,1419.500,763.500,63.000,119.000,0,1.000000,99.000000,319.489376,39.450625
1780384372.378669,,,BOARD_6,4,0,1843.000,1515.000,1882.000,1566.000,39.000,51.000,1843.000,1515.000,1882.000,1566.000,39.000,51.000,1843.000,1515.000,1882.000,1566.000,1862.500,1540.500,39.000,51.000,0,1.000000,159.930000,321.508256,45.389375
1780384372.378669,,,BOARD_6,4,1,1643.000,1251.000,1682.000,1302.000,39.000,51.000,1643.000,1251.000,1682.000,1302.000,39.000,51.000,1643.000,1251.000,1682.000,1302.000,1662.500,1276.500,39.000,51.000,0,1.000000,159.930000,320.596797,46.599375
1780384373.828365,,,BOARD_9,1,0,2595.000,1722.000,2634.000,1773.000,39.000,51.000,2595.000,1722.000,2634.000,1773.000,39.000,51.000,2595.000,1722.000,2634.000,1773.000,2614.500,1747.500,39.000,51.000,0,1.000000,159.930000,40.835339,72.940625
