timestamp,seq,mode,event,track_id,meas_idx,meas_az,meas_el,pred_az,pred_el,cost,dynamic_thresh,uncertainty,p_az,p_el,hit_streak,time_since_update,reason
1779607633.929513,14,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.886044,0.824029,0.471575,0.207449,14,1,
1779607633.995455,15,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.871970,0.814647,0.459396,0.204254,15,1,
1779607634.060124,16,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.858548,0.805699,0.447915,0.201236,16,1,
1779607634.126752,17,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.851982,0.801321,0.441508,0.200608,17,1,
1779607634.192821,18,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.845495,0.796997,0.435518,0.199686,18,1,
1779607634.259156,19,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.840795,0.793864,0.431039,0.199180,19,1,
1779607634.329958,20,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.844689,0.796460,0.432722,0.201626,20,1,
1779607634.392138,21,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.831588,0.787725,0.423230,0.197281,21,1,
1779607634.463593,22,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.838450,0.792300,0.427070,0.200669,22,1,
1779607634.525379,23,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.826110,0.784074,0.418400,0.196371,23,1,
1779607634.596176,24,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.833001,0.788668,0.422400,0.199596,24,1,
1779607634.662081,25,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.829021,0.786014,0.419548,0.198271,25,1,
1779607634.662081,25,static_single,TargetKeep,1,,,,,,,,,,,,,lock_timer_expired
1779607634.728019,26,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.826295,0.784197,0.417458,0.197506,26,1,
1779607634.794218,27,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.824872,0.783248,0.416232,0.197246,27,1,
1779607634.859387,28,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.822219,0.781479,0.414222,0.196488,28,1,
1779607634.925551,29,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.822162,0.781442,0.413935,0.196716,29,1,
1779607634.996697,30,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.830427,0.786951,0.419314,0.199979,30,1,
1779607635.061811,31,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.825589,0.783726,0.416311,0.197916,31,1,
1779607635.127235,32,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.822887,0.781925,0.414472,0.196935,32,1,
1779607635.192440,33,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.820811,0.780540,0.412951,0.196293,33,1,
1779607635.263471,34,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.829165,0.786110,0.418372,0.199596,34,1,
1779607635.328552,35,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.824624,0.783082,0.415559,0.197659,35,1,
1779607635.393859,36,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.822009,0.781339,0.413782,0.196710,36,1,
1779607635.459844,37,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.821485,0.780990,0.413305,0.196641,37,1,
1779607635.526828,38,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.822863,0.781909,0.414119,0.197262,38,1,
1779607635.596531,39,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.828295,0.785530,0.417745,0.199313,39,1,
1779607635.660745,40,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.822626,0.781751,0.414166,0.196968,40,1,
1779607635.726467,41,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.821439,0.780959,0.413289,0.196608,41,1,
1779607635.791583,42,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.819759,0.779839,0.412058,0.196091,42,1,
1779607635.862366,43,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.828118,0.785412,0.417509,0.199363,43,1,
1779607635.927747,44,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.824517,0.783012,0.415351,0.197756,44,1,
1779607636.071990,0,two_crossing,MATCH_REJECT,1,0,355.351562,0.275000,0.000000,0.000000,4.656565,3.130041,0.986694,0.615480,0.358085,45,3,
1779607636.071990,0,two_crossing,NEW_TRACK,2,0,355.351562,0.275000,,,,,,1.000000,1.000000,1,0,
1779607636.071990,0,two_crossing,NEW_TRACK,3,1,4.648438,-0.275000,,,,,,1.000000,1.000000,1,0,
1779607636.071990,0,two_crossing,TargetLost,1,,,,,,,,,,,,,not_in_valid_tracks
1779607636.142230,1,two_crossing,MATCH_ACCEPT,2,0,355.457884,0.275000,355.351562,0.275000,0.106322,3.874189,1.482793,1.099337,1.099337,1,1,
1779607636.142953,1,two_crossing,MATCH_ACCEPT,3,1,4.542116,-0.275000,4.648438,-0.275000,0.106322,3.734189,1.482793,1.099337,1.099337,1,1,
1779607636.142230,1,two_crossing,TargetLost,1,,,,,,,,,,,,,not_in_valid_tracks
1779607636.203694,2,two_crossing,MATCH_ACCEPT,2,0,355.564251,0.275000,355.406732,0.275000,0.157520,3.154673,1.003115,0.681380,0.324860,2,1,
1779607636.203694,2,two_crossing,MATCH_ACCEPT,3,1,4.435749,-0.275000,4.590021,-0.275000,0.154272,2.971816,0.974544,0.646485,0.303251,2,1,
1779607636.203694,2,two_crossing,TargetLost,1,,,,,,,,,,,,,not_in_valid_tracks
1779607636.203694,2,two_crossing,TargetSwitch,2,,,,,,,,,,,,,master_lost
1779607636.274427,3,two_crossing,MATCH_ACCEPT,2,0,355.670573,0.275000,355.475324,0.275000,0.195249,3.070580,0.947053,0.603775,0.293135,3,1,
1779607636.274427,3,two_crossing,MATCH_ACCEPT,3,1,4.329427,-0.275000,4.519836,-0.275000,0.190409,2.889014,0.919342,0.568064,0.277127,3,1,
1779607636.340246,4,two_crossing,MATCH_ACCEPT,2,0,355.776895,0.275000,355.561889,0.275000,0.215006,3.053459,0.935639,0.587466,0.287955,4,1,
1779607636.340246,4,two_crossing,MATCH_ACCEPT,3,1,4.223105,-0.275000,4.431609,-0.275000,0.208504,2.871608,0.907739,0.551840,0.272149,4,1,
1779607636.407230,5,two_crossing,MATCH_ACCEPT,2,0,355.883262,0.275000,355.666446,0.275000,0.216816,3.052723,0.935149,0.592171,0.282332,5,1,
1779607636.407230,5,two_crossing,MATCH_ACCEPT,3,1,4.116738,-0.275000,4.325324,-0.275000,0.208586,2.869111,0.906074,0.555416,0.265554,5,1,
1779607636.474390,6,two_crossing,MATCH_ACCEPT,2,0,355.989583,0.275000,355.784574,0.275000,0.205010,3.043857,0.929238,0.593070,0.270414,6,1,
1779607636.474390,6,two_crossing,MATCH_ACCEPT,3,1,4.010417,-0.275000,4.205863,-0.275000,0.195446,2.858258,0.898838,0.554635,0.253276,6,1,
1779607636.540672,7,two_crossing,MATCH_ACCEPT,2,0,356.095905,0.275000,355.909359,0.275000,0.186545,3.023299,0.915533,0.582751,0.255449,7,1,
1779607636.540672,7,two_crossing,MATCH_ACCEPT,3,1,3.904095,-0.275000,4.080457,-0.275000,0.176362,2.836337,0.884225,0.543085,0.238769,7,1,
1779607636.607177,8,two_crossing,MATCH_ACCEPT,2,0,356.202272,0.275000,356.036733,0.275000,0.165539,3.000111,0.900074,0.567380,0.242753,8,1,
1779607636.607177,8,two_crossing,MATCH_ACCEPT,3,1,3.797728,-0.275000,3.953087,-0.275000,0.155359,2.812538,0.868358,0.527187,0.226859,8,1,
1779607636.672368,9,two_crossing,MATCH_ACCEPT,2,0,356.308594,0.275000,356.162314,0.275000,0.146280,2.972382,0.881588,0.546177,0.231021,9,1,
1779607636.672368,9,two_crossing,MATCH_ACCEPT,3,1,3.691406,-0.275000,3.827979,-0.275000,0.136573,2.784932,0.849955,0.506349,0.216074,9,1,
1779607636.672368,9,two_crossing,TRACK_DELETE,1,,,,0.000000,0.000000,,,,3.168039,2.466495,35,12,
1779607636.737988,10,two_crossing,MATCH_ACCEPT,2,0,356.414915,0.275000,356.286838,0.275000,0.128077,2.948605,0.865736,0.526747,0.222752,10,1,
1779607636.737988,10,two_crossing,MATCH_ACCEPT,3,1,3.585085,-0.275000,3.704127,-0.275000,0.119042,2.761703,0.834468,0.487708,0.208630,10,1,
1779607636.808048,11,two_crossing,MATCH_ACCEPT,2,0,356.521283,0.275000,356.414848,0.275000,0.106435,2.937611,0.858408,0.516693,0.220171,11,1,
1779607636.808048,11,two_crossing,MATCH_ACCEPT,3,1,3.478717,-0.275000,3.576807,-0.275000,0.098089,2.751237,0.827491,0.478207,0.206534,11,1,
1779607636.874545,12,two_crossing,MATCH_ACCEPT,2,0,356.627604,0.275000,356.534992,0.275000,0.092613,2.916316,0.844211,0.498646,0.214045,12,1,
1779607636.875103,12,two_crossing,MATCH_ACCEPT,3,1,3.372396,-0.275000,3.457528,-0.275000,0.085132,2.730845,0.813896,0.461413,0.201015,12,1,
1779607636.940325,13,two_crossing,MATCH_ACCEPT,2,0,356.733926,0.275000,356.651574,0.275000,0.082352,2.895981,0.830654,0.481259,0.208728,13,1,
1779607636.940325,13,two_crossing,MATCH_ACCEPT,3,1,3.266074,-0.275000,3.341766,-0.275000,0.075692,2.711575,0.801050,0.445437,0.196245,13,1,
1779607637.006107,14,two_crossing,MATCH_ACCEPT,2,0,356.840293,0.275000,356.768382,0.275000,0.071911,2.881921,0.821281,0.468642,0.205860,14,1,
1779607637.006107,14,two_crossing,MATCH_ACCEPT,3,1,3.159707,-0.275000,3.225668,-0.275000,0.065961,2.698524,0.792349,0.434049,0.193768,14,1,
1779607637.073187,15,two_crossing,MATCH_ACCEPT,2,0,356.946615,0.275000,356.884192,0.275000,0.062423,2.870783,0.813855,0.458452,0.203908,15,1,
1779607637.073187,15,two_crossing,MATCH_ACCEPT,3,1,3.053385,-0.275000,3.110500,-0.275000,0.057114,2.688318,0.785545,0.424972,0.192109,15,1,
1779607637.138671,16,two_crossing,MATCH_ACCEPT,2,0,357.052936,0.275000,356.997904,0.275000,0.055032,2.860462,0.806974,0.449184,0.202023,16,1,
1779607637.139190,16,two_crossing,MATCH_ACCEPT,3,1,2.947064,-0.275000,2.997374,-0.275000,0.050310,2.678868,0.779245,0.416757,0.190467,16,1,
1779607637.204791,17,two_crossing,MATCH_ACCEPT,2,0,357.159303,0.275000,357.110174,0.275000,0.049129,2.851493,0.800995,0.441173,0.200420,17,1,
1779607637.204791,17,two_crossing,MATCH_ACCEPT,3,1,2.840697,-0.275000,2.885627,-0.275000,0.044931,2.670695,0.773797,0.409700,0.189062,17,1,
1779607637.270722,18,two_crossing,MATCH_ACCEPT,2,0,357.265625,0.275000,357.223113,0.275000,0.042512,2.845953,0.797302,0.435830,0.199860,18,1,
1779607637.271241,18,two_crossing,MATCH_ACCEPT,3,1,2.734375,-0.275000,2.773142,-0.275000,0.038767,2.665823,0.770549,0.405119,0.188626,18,1,
1779607637.337169,19,two_crossing,MATCH_ACCEPT,2,0,357.371947,0.275000,357.335189,0.275000,0.036758,2.841373,0.794249,0.431454,0.199377,19,1,
1779607637.337169,19,two_crossing,MATCH_ACCEPT,3,1,2.628053,-0.275000,2.661484,-0.275000,0.033430,2.661809,0.767873,0.401395,0.188234,19,1,
1779607637.404817,20,two_crossing,MATCH_ACCEPT,2,0,357.478314,0.275000,357.448340,0.275000,0.029974,2.839675,0.793117,0.429307,0.199727,20,1,
1779607637.404817,20,two_crossing,MATCH_ACCEPT,3,1,2.521686,-0.275000,2.548710,-0.275000,0.027024,2.660546,0.767031,0.399720,0.188617,20,1,
1779607637.474983,21,two_crossing,MATCH_ACCEPT,2,0,357.584635,0.275000,357.564193,0.275000,0.020443,2.842186,0.794791,0.430312,0.201381,21,1,
1779607637.474983,21,two_crossing,MATCH_ACCEPT,3,1,2.415365,-0.275000,2.433217,-0.275000,0.017852,2.663322,0.768881,0.400959,0.190220,21,1,
1779607637.540058,22,two_crossing,MATCH_ACCEPT,2,0,357.690957,0.275000,357.670100,0.275000,0.020857,2.834379,0.789586,0.424604,0.198841,22,1,
1779607637.540058,22,two_crossing,MATCH_ACCEPT,3,1,2.309043,-0.275000,2.327711,-0.275000,0.018668,2.655857,0.763905,0.395767,0.187783,22,1,
1779607637.607391,23,two_crossing,MATCH_ACCEPT,2,0,357.797324,0.275000,357.780073,0.275000,0.017251,2.832727,0.788485,0.422936,0.198773,23,1,
1779607637.607391,23,two_crossing,MATCH_ACCEPT,3,1,2.202676,-0.275000,2.218040,-0.275000,0.015364,2.654483,0.762989,0.394399,0.187753,23,1,
1779607637.673769,24,two_crossing,MATCH_ACCEPT,2,0,357.903646,0.275000,357.887980,0.275000,0.015666,2.829747,0.786498,0.420488,0.198090,24,1,
1779607637.673769,24,two_crossing,MATCH_ACCEPT,3,1,2.096354,-0.275000,2.110409,-0.275000,0.014055,2.651756,0.761171,0.392257,0.187125,24,1,
1779607637.738147,25,two_crossing,MATCH_ACCEPT,2,0,358.009967,0.275000,357.992697,0.275000,0.017271,2.824303,0.782869,0.416420,0.196463,25,1,
1779607637.738147,25,two_crossing,MATCH_ACCEPT,3,1,1.990033,-0.275000,2.005926,-0.275000,0.015894,2.646594,0.757729,0.388557,0.185596,25,1,
1779607637.738147,25,two_crossing,TargetKeep,2,,,,,,,,,,,,,lock_timer_expired
1779607637.808892,26,two_crossing,MATCH_ACCEPT,2,0,358.116335,0.275000,358.108197,0.275000,0.008137,2.831284,0.787522,0.420652,0.199540,26,1,
1779607637.810087,26,two_crossing,MATCH_ACCEPT,3,1,1.883665,-0.275000,1.890581,-0.275000,0.006916,2.653648,0.762432,0.392727,0.188575,26,1,
1779607637.870897,27,two_crossing,MATCH_ACCEPT,2,0,358.222656,0.275000,358.207712,0.275000,0.014944,2.821147,0.780764,0.413811,0.195782,27,1,
1779607637.870897,27,two_crossing,MATCH_ACCEPT,3,1,1.777344,-0.275000,1.791296,-0.275000,0.013952,2.643734,0.755823,0.386308,0.184960,27,1,
1779607637.937861,28,two_crossing,MATCH_ACCEPT,2,0,358.328978,0.275000,358.317200,0.275000,0.011778,2.822750,0.781833,0.414485,0.196779,28,1,
1779607637.937861,28,two_crossing,MATCH_ACCEPT,3,1,1.671022,-0.275000,1.681907,-0.275000,0.010884,2.645475,0.756983,0.387067,0.185956,28,1,
1779607638.003954,29,two_crossing,MATCH_ACCEPT,2,0,358.435345,0.275000,358.424739,0.275000,0.010606,2.822423,0.781615,0.414066,0.196856,29,1,
1779607638.003954,29,two_crossing,MATCH_ACCEPT,3,1,1.564655,-0.275000,1.574476,-0.275000,0.009822,2.645244,0.756829,0.386751,0.186040,29,1,
1779607638.074241,30,two_crossing,MATCH_ACCEPT,2,0,358.541667,0.275000,358.538846,0.275000,0.002820,2.829175,0.786117,0.418457,0.199523,30,1,
1779607638.074241,30,two_crossing,MATCH_ACCEPT,3,1,1.458333,-0.275000,1.460464,-0.275000,0.002130,2.651945,0.761297,0.390981,0.188592,30,1,
1779607638.139127,31,two_crossing,MATCH_ACCEPT,2,0,358.647988,0.275000,358.642355,0.275000,0.005633,2.824448,0.782965,0.415486,0.197549,31,1,
1779607638.139127,31,two_crossing,MATCH_ACCEPT,3,1,1.352012,-0.275000,1.357116,-0.275000,0.005105,2.647249,0.758166,0.388152,0.186664,31,1,
1779607638.204786,32,two_crossing,MATCH_ACCEPT,2,0,358.754355,0.275000,358.747171,0.275000,0.007185,2.821760,0.781173,0.413632,0.196599,32,1,
1779607638.204786,32,two_crossing,MATCH_ACCEPT,3,1,1.245645,-0.275000,1.252394,-0.275000,0.006749,2.644640,0.756426,0.386417,0.185764,32,1,
1779607638.271657,33,two_crossing,MATCH_ACCEPT,2,0,358.860677,0.275000,358.856136,0.275000,0.004541,2.823754,0.782503,0.414822,0.197489,33,1,
1779607638.271657,33,two_crossing,MATCH_ACCEPT,3,1,1.139323,-0.275000,1.143481,-0.275000,0.004158,2.646658,0.757772,0.387583,0.186635,33,1,
1779607638.337326,34,two_crossing,MATCH_ACCEPT,2,0,358.966999,0.275000,358.961764,0.275000,0.005234,2.822242,0.781495,0.413794,0.196940,34,1,
1779607638.337326,34,two_crossing,MATCH_ACCEPT,3,1,1.033001,-0.275000,1.037921,-0.275000,0.004919,2.645184,0.756789,0.386621,0.186108,34,1,
1779607638.404498,35,two_crossing,MATCH_ACCEPT,2,0,359.073366,0.275000,359.070096,0.275000,0.003270,2.823754,0.782503,0.414739,0.197572,35,1,
1779607638.404498,35,two_crossing,MATCH_ACCEPT,3,1,0.926634,-0.275000,0.929633,-0.275000,0.002999,2.646697,0.757798,0.387539,0.186719,35,1,
1779607638.470634,36,two_crossing,MATCH_ACCEPT,2,0,359.179688,0.275000,359.176322,0.275000,0.003365,2.823029,0.782019,0.414273,0.197281,36,1,
1779607638.470634,36,two_crossing,MATCH_ACCEPT,3,1,0.820312,-0.275000,0.823459,-0.275000,0.003147,2.645981,0.757321,0.387100,0.186435,36,1,
1779607638.538021,37,two_crossing,MATCH_ACCEPT,2,0,359.286009,0.275000,359.284650,0.275000,0.001359,2.824620,0.783080,0.415325,0.197889,37,1,
1779607638.538021,37,two_crossing,MATCH_ACCEPT,3,1,0.713991,-0.275000,0.715170,-0.275000,0.001179,2.647552,0.758368,0.388105,0.187017,37,1,
1779607638.609015,38,two_crossing,MATCH_ACCEPT,2,0,359.392376,0.275000,359.398213,0.275000,0.005836,2.831623,0.787749,0.420079,0.200469,38,1,
1779607638.609015,38,two_crossing,MATCH_ACCEPT,3,1,0.607624,-0.275000,0.601659,-0.275000,0.005965,2.654418,0.762945,0.392613,0.189473,38,1,
1779607638.675306,39,two_crossing,MATCH_ACCEPT,2,0,359.498698,0.275000,359.502154,0.275000,0.003456,2.828111,0.785407,0.418049,0.198816,39,1,
1779607638.675810,39,two_crossing,MATCH_ACCEPT,3,1,0.501302,-0.275000,0.497837,-0.275000,0.003465,2.650856,0.760571,0.390623,0.187845,39,1,
1779607638.740816,40,two_crossing,MATCH_ACCEPT,2,0,359.605020,0.275000,359.605427,0.275000,0.000408,2.824419,0.782946,0.415640,0.197365,40,1,
1779607638.740816,40,two_crossing,MATCH_ACCEPT,3,1,0.394980,-0.275000,0.394629,-0.275000,0.000351,2.647205,0.758137,0.388313,0.186459,40,1,
1779607638.806971,41,two_crossing,MATCH_ACCEPT,2,0,359.711387,0.275000,359.710557,0.275000,0.000829,2.823099,0.782066,0.414641,0.196986,41,1,
1779607638.806971,41,two_crossing,MATCH_ACCEPT,3,1,0.288613,-0.275000,0.289515,-0.275000,0.000902,2.645945,0.757296,0.387375,0.186122,41,1,
1779607638.872974,42,two_crossing,MATCH_ACCEPT,2,0,359.817708,0.275000,359.815802,0.275000,0.001906,2.822053,0.781369,0.413805,0.196732,42,1,
1779607638.872974,42,two_crossing,MATCH_ACCEPT,3,1,0.182292,-0.275000,0.184266,-0.275000,0.001974,2.644960,0.756640,0.386603,0.185901,42,1,
1779607638.938584,43,two_crossing,MATCH_ACCEPT,2,0,359.924030,0.275000,359.920761,0.275000,0.003269,2.820809,0.780539,0.412840,0.196401,43,1,
1779607638.938584,43,two_crossing,MATCH_ACCEPT,3,1,0.075970,-0.275000,0.079289,-0.275000,0.003319,2.643781,0.755854,0.385715,0.185601,43,1,
1779607639.006210,44,two_crossing,MATCH_ACCEPT,2,0,0.030397,0.275000,0.029379,0.275000,0.001018,2.823403,0.782269,0.414439,0.197505,44,1,
1779607639.006210,44,two_crossing,MATCH_ACCEPT,3,1,359.969603,-0.275000,359.970640,-0.275000,0.001037,2.646376,0.757584,0.387264,0.186669,44,1,
1779607639.853040,,no_packet,TRACK_DELETE,2,,,,1.378957,0.275000,,,,3.698597,2.901569,45,12,
