timestamp,seq,mode,dt,meas_count,track_count,valid_count,track_ids,valid_ids,master_id,hit_streaks,time_since_updates,track_states,cmd_az,cmd_el,gimbal_ui_az,gimbal_ui_el
1779607637.404817,20,two_crossing,0.067648,2,2,2,2;3,2;3,2,21;21,0;0,"2:357.4567,0.2750,1.5314,0.0000;3:2.5409,-0.2750,-1.5344,0.0000",56.986790,0.275000,357.965177,0.147539
1779607637.474983,21,two_crossing,0.070166,2,2,2,2;3,2;3,2,22;22,0;0,"2:357.5699,0.2750,1.5393,0.0000;3:2.4280,-0.2750,-1.5416,0.0000",57.216161,0.275000,357.943367,0.295392
1779607637.540058,22,two_crossing,0.065075,2,2,2,2;3,2;3,2,23;23,0;0,"2:357.6759,0.2750,1.5471,0.0000;3:2.3223,-0.2750,-1.5490,0.0000",57.216161,0.275000,357.904708,0.304255
1779607637.607391,23,two_crossing,0.067333,2,2,2,2;3,2;3,2,24;24,0;0,"2:357.7849,0.2750,1.5536,0.0000;3:2.2136,-0.2750,-1.5551,0.0000",57.440040,0.275000,358.050225,0.254244
1779607637.673769,24,two_crossing,0.066378,2,2,2,2;3,2;3,2,25;25,0;0,"2:357.8923,0.2750,1.5594,0.0000;3:2.1064,-0.2750,-1.5605,0.0000",57.440040,0.275000,358.067790,0.386494
1779607637.738147,25,two_crossing,0.064379,2,2,2,2;3,2;3,2,26;26,0;0,"2:357.9974,0.2750,1.5657,0.0000;3:2.0014,-0.2750,-1.5666,0.0000",57.660122,0.275000,358.357785,0.213954
1779607637.808892,26,two_crossing,0.070745,2,2,2,2;3,2;3,2,27;27,0;0,"2:358.1104,0.2750,1.5687,0.0000;3:1.8886,-0.2750,-1.5693,0.0000",57.660122,0.275000,358.430714,0.395840
1779607637.870897,27,two_crossing,0.062005,2,2,2,2;3,2;3,2,28;28,0;0,"2:358.2118,0.2750,1.5741,0.0000;3:1.7874,-0.2750,-1.5747,0.0000",57.881059,0.275000,358.603746,0.162116
1779607637.937861,28,two_crossing,0.066964,2,2,2,2;3,2;3,2,29;29,0;0,"2:358.3204,0.2750,1.5784,0.0000;3:1.6788,-0.2750,-1.5788,0.0000",57.881059,0.275000,358.543729,0.218017
1779607638.003954,29,two_crossing,0.066093,2,2,2,2;3,2;3,2,30;30,0;0,"2:358.4276,0.2750,1.5822,0.0000;3:1.5717,-0.2750,-1.5826,0.0000",58.093938,0.275000,358.794147,0.259721
1779607638.074241,30,two_crossing,0.070287,2,2,2,2;3,2;3,2,31;31,0;0,"2:358.5396,0.2750,1.5833,0.0000;3:1.4599,-0.2750,-1.5834,0.0000",58.093938,0.275000,358.769871,0.420152
1779607638.139127,31,two_crossing,0.064886,2,2,2,2;3,2;3,2,32;32,0;0,"2:358.6439,0.2750,1.5853,0.0000;3:1.3557,-0.2750,-1.5853,0.0000",58.314608,0.275000,359.023842,0.346741
1779607638.204270,32,two_crossing,0.065143,2,2,2,2;3,2;3,2,33;33,0;0,"2:358.7491,0.2750,1.5879,0.0000;3:1.2505,-0.2750,-1.5879,0.0000",58.314608,0.275000,359.001100,0.441245
1779607638.271657,33,two_crossing,0.067386,2,2,2,2;3,2;3,2,34;34,0;0,"2:358.8574,0.2750,1.5896,0.0000;3:1.1423,-0.2750,-1.5895,0.0000",58.525511,0.275000,359.205959,0.442679
1779607638.337326,34,two_crossing,0.065669,2,2,2,2;3,2;3,2,35;35,0;0,"2:358.9632,0.2750,1.5915,0.0000;3:1.0365,-0.2750,-1.5914,0.0000",58.525511,0.275000,359.323114,0.237793
1779607638.404498,35,two_crossing,0.067172,2,2,2,2;3,2;3,2,36;36,0;0,"2:359.0710,0.2750,1.5927,0.0000;3:0.9288,-0.2750,-1.5925,0.0000",58.740637,0.275000,359.393512,0.341379
1779607638.470634,36,two_crossing,0.066136,2,2,2,2;3,2;3,2,37;37,0;0,"2:359.1772,0.2750,1.5939,0.0000;3:0.8226,-0.2750,-1.5937,0.0000",58.740637,0.275000,359.383016,0.319429
1779607638.538021,37,two_crossing,0.067388,2,2,2,2;3,2;3,2,38;38,0;0,"2:359.2850,0.2750,1.5944,0.0000;3:0.7148,-0.2750,-1.5942,0.0000",58.955409,0.275000,359.696585,0.308212
1779607638.609015,38,two_crossing,0.070993,2,2,2,2;3,2;3,2,39;39,0;0,"2:359.3966,0.2750,1.5922,0.0000;3:0.6034,-0.2750,-1.5919,0.0000",58.955409,0.275000,359.797597,0.260887
1779607638.675306,39,two_crossing,0.066292,2,2,2,2;3,2;3,2,40;40,0;0,"2:359.5012,0.2750,1.5910,0.0000;3:0.4988,-0.2750,-1.5905,0.0000",59.174272,0.275000,359.851771,0.398405
1779607638.740816,40,two_crossing,0.065510,2,2,2,2;3,2;3,2,41;41,0;0,"2:359.6053,0.2750,1.5908,0.0000;3:0.3947,-0.2750,-1.5904,0.0000",59.174272,0.275000,359.955390,0.178014
1779607638.806971,41,two_crossing,0.066156,2,2,2,2;3,2;3,2,42;42,0;0,"2:359.7108,0.2750,1.5911,0.0000;3:0.2893,-0.2750,-1.5907,0.0000",59.382561,0.275000,0.094312,0.226530
1779607638.872974,42,two_crossing,0.066003,2,2,2,2;3,2;3,2,43;43,0;0,"2:359.8163,0.2750,1.5918,0.0000;3:0.1837,-0.2750,-1.5915,0.0000",59.382561,0.275000,0.189336,0.245162
1779607638.938584,43,two_crossing,0.065610,2,2,2,2;3,2;3,2,44;44,0;0,"2:359.9217,0.2750,1.5930,0.0000;3:0.0784,-0.2750,-1.5928,0.0000",59.593865,0.275000,0.419125,0.263064
1779607639.006210,44,two_crossing,0.067626,2,2,2,2;3,2;3,2,45;45,0;0,"2:0.0297,0.2750,1.5934,0.0000;3:359.9703,-0.2750,-1.5932,0.0000",59.593865,0.275000,0.515991,0.342246
