timestamp,seq,mode,dt,meas_count,track_count,valid_count,track_ids,valid_ids,master_id,hit_streaks,time_since_updates,track_states,cmd_az,cmd_el,gimbal_ui_az,gimbal_ui_el
1779611153.524952,17,static_single,0.065183,1,1,1,1,1,1,18,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.970433,0.066257
1779611153.591497,18,static_single,0.066545,1,1,1,1,1,1,19,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.970433,0.066257
1779611153.657912,19,static_single,0.066415,1,1,1,1,1,1,20,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.863359,0.050050
1779611153.723453,20,static_single,0.065541,1,1,1,1,1,1,21,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.953373,-0.035153
1779611153.790280,21,static_single,0.066827,1,1,1,1,1,1,22,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.953373,-0.035153
1779611153.857176,22,static_single,0.066897,1,1,1,1,1,1,23,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.094664,0.028708
1779611153.923799,23,static_single,0.066622,1,1,1,1,1,1,24,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.094664,0.028708
1779611153.990030,24,static_single,0.066231,1,1,1,1,1,1,25,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.070753,-0.065767
1779611154.055882,25,static_single,0.065853,1,1,1,1,1,1,26,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.924317,-0.111052
1779611154.122933,26,static_single,0.067051,1,1,1,1,1,1,27,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.924317,-0.111052
1779611154.192998,27,static_single,0.070064,1,1,1,1,1,1,28,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.947025,-0.032490
1779611154.259384,28,static_single,0.066387,1,1,1,1,1,1,29,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.947025,-0.032490
1779611154.325387,29,static_single,0.066002,1,1,1,1,1,1,30,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.899464,0.077527
1779611154.390221,30,static_single,0.064835,1,1,1,1,1,1,31,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.925569,-0.023485
1779611154.460833,31,static_single,0.070611,1,1,1,1,1,1,32,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.925569,-0.023485
1779611154.525889,32,static_single,0.065057,1,1,1,1,1,1,33,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.837239,-0.010880
1779611154.592692,33,static_single,0.066803,1,1,1,1,1,1,34,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.837239,-0.010880
1779611154.656125,34,static_single,0.063432,1,1,1,1,1,1,35,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.902447,0.129188
1779611154.728060,35,static_single,0.071936,1,1,1,1,1,1,36,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.031144,0.091191
1779611154.794551,36,static_single,0.066491,1,1,1,1,1,1,37,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.031144,0.091191
1779611154.859453,37,static_single,0.064902,1,1,1,1,1,1,38,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.108516,0.041240
1779611154.924951,38,static_single,0.065498,1,1,1,1,1,1,39,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.025493,-0.037055
1779611154.990635,39,static_single,0.065683,1,1,1,1,1,1,40,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.025493,-0.037055
1779611155.056933,40,static_single,0.066298,1,1,1,1,1,1,41,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.815101,-0.076369
1779611155.123126,41,static_single,0.066193,1,1,1,1,1,1,42,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.815101,-0.076369
1779611155.190129,42,static_single,0.067003,1,1,1,1,1,1,43,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.037618,0.045688
1779611155.257555,43,static_single,0.067426,1,1,1,1,1,1,44,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.077665,-0.028016
1779611155.324092,44,static_single,0.066537,1,1,1,1,1,1,45,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.077665,-0.028016
