timestamp,event,cmd_id,track_id,cmd_az,cmd_el,gimbal_ui_az,gimbal_ui_el,gimbal_ctrl_az,gimbal_ctrl_el,target_ctrl_az,target_ctrl_el,err_az,err_el,is_settled,settle_time
1779608110.171479,GIMBAL_CMD_SEND,0,-1,,,,,,,59.300000,0.000000,,,,
1779608110.171479,GIMBAL_ATT,0,-1,,,0.145622,0.000814,59.445622,0.000814,59.300000,0.000000,0.145622,0.000814,,
1779608110.171479,GIMBAL_SETTLED,0,-1,,,0.145622,0.000814,59.445622,0.000814,59.300000,0.000000,0.145622,0.000814,1,0.000000
1779608112.989185,GIMBAL_CMD,1,1,59.300000,0.000000,0.107008,0.024046,,,59.300000,0.000000,,,,
1779608112.989185,GIMBAL_CMD_SEND,1,1,,,,,,,59.300000,0.000000,,,,
1779608112.989185,GIMBAL_ATT,1,1,,,0.111239,0.019123,59.411239,0.019123,59.300000,0.000000,0.111239,0.019123,,
1779608112.989185,GIMBAL_SETTLED,1,1,,,0.111239,0.019123,59.411239,0.019123,59.300000,0.000000,0.111239,0.019123,1,0.000000
