timestamp,event,cmd_id,track_id,cmd_az,cmd_el,gimbal_ui_az,gimbal_ui_el,gimbal_ctrl_az,gimbal_ctrl_el,target_ctrl_az,target_ctrl_el,err_az,err_el,is_settled,settle_time
1779607571.532552,GIMBAL_CMD_SEND,0,-1,,,,,,,59.300000,0.000000,,,,
1779607571.532552,GIMBAL_ATT,0,-1,,,0.083089,-0.048854,59.383089,-0.048854,59.300000,0.000000,0.083089,0.048854,,
1779607571.532552,GIMBAL_SETTLED,0,-1,,,0.083089,-0.048854,59.383089,-0.048854,59.300000,0.000000,0.083089,0.048854,1,0.000000
1779607571.674980,GIMBAL_CMD,1,1,59.300000,0.000000,0.004593,0.033434,,,59.300000,0.000000,,,,
1779607571.674980,GIMBAL_CMD_SEND,1,1,,,,,,,59.300000,0.000000,,,,
1779607571.674980,GIMBAL_ATT,1,1,,,0.004546,-0.193217,59.304546,-0.193217,59.300000,0.000000,0.004546,0.193217,,
1779607571.674980,GIMBAL_SETTLED,1,1,,,0.004546,-0.193217,59.304546,-0.193217,59.300000,0.000000,0.004546,0.193217,1,0.000000
