timestamp,seq,mode,dt,meas_count,track_count,valid_count,track_ids,valid_ids,master_id,hit_streaks,time_since_updates,track_states,cmd_az,cmd_el,gimbal_ui_az,gimbal_ui_el
1779608112.856863,0,static_single,0.250000,1,1,0,1,,,1,0,"1:0.0000,0.0000,0.0000,0.0000",,,359.977455,0.023513
1779608112.922918,1,static_single,0.066055,1,1,0,1,,,2,0,"1:0.0000,0.0000,0.0000,0.0000",,,0.107008,0.024046
1779608112.989185,2,static_single,0.066267,1,1,1,1,1,1,3,0,"1:0.0000,0.0000,0.0000,0.0000",,,0.107008,0.024046
1779608113.062731,3,static_single,0.005595,1,1,1,1,1,1,4,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.111239,0.019123
1779608113.118267,4,static_single,0.055536,1,1,1,1,1,1,5,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.890091,-0.103693
1779608113.185285,5,static_single,0.067019,1,1,1,1,1,1,6,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.890091,-0.103693
1779608113.254895,6,static_single,0.069610,1,1,1,1,1,1,7,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.118573,-0.048307
1779608113.321041,7,static_single,0.066146,1,1,1,1,1,1,8,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.118573,-0.048307
1779608113.386927,8,static_single,0.065886,1,1,1,1,1,1,9,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.980672,0.044634
1779608113.452194,9,static_single,0.065267,1,1,1,1,1,1,10,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.018348,-0.076677
1779608113.522637,10,static_single,0.070443,1,1,1,1,1,1,11,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.018348,-0.076677
1779608113.589226,11,static_single,0.066589,1,1,1,1,1,1,12,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.040384,0.199324
1779608113.654326,12,static_single,0.065101,1,1,1,1,1,1,13,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.886115,-0.027611
1779608113.720027,13,static_single,0.065701,1,1,1,1,1,1,14,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.886115,-0.027611
1779608113.786327,14,static_single,0.066300,1,1,1,1,1,1,15,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.922820,-0.104090
1779608113.855172,15,static_single,0.068845,1,1,1,1,1,1,16,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.922820,-0.104090
1779608113.920763,16,static_single,0.065590,1,1,1,1,1,1,17,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.108073,-0.003341
1779608113.988513,17,static_single,0.067750,1,1,1,1,1,1,18,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.018272,-0.129598
1779608114.054608,18,static_single,0.066095,1,1,1,1,1,1,19,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.018272,-0.129598
1779608114.120493,19,static_single,0.065886,1,1,1,1,1,1,20,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.801776,-0.012300
1779608114.188482,20,static_single,0.067989,1,1,1,1,1,1,21,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.801776,-0.012300
1779608114.254331,21,static_single,0.065849,1,1,1,1,1,1,22,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.979961,-0.084581
1779608114.319031,22,static_single,0.064699,1,1,1,1,1,1,23,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.020119,0.193222
1779608114.385218,23,static_single,0.066187,1,1,1,1,1,1,24,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.020119,0.193222
1779608114.452447,24,static_single,0.067230,1,1,1,1,1,1,25,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.064713,0.027445
1779608114.518024,25,static_single,0.065576,1,1,1,1,1,1,26,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.064713,0.027445
1779608114.588903,26,static_single,0.070880,1,1,1,1,1,1,27,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.896331,-0.016718
1779608114.654365,27,static_single,0.065461,1,1,1,1,1,1,28,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.106701,0.078433
1779608114.721834,28,static_single,0.067470,1,1,1,1,1,1,29,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.106701,0.078433
1779608114.786916,29,static_single,0.065081,1,1,1,1,1,1,30,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.941381,-0.083077
