timestamp,seq,mode,dt,meas_count,track_count,valid_count,track_ids,valid_ids,master_id,hit_streaks,time_since_updates,track_states,cmd_az,cmd_el,gimbal_ui_az,gimbal_ui_el
1779608787.374089,0,static_single,0.250000,1,1,0,1,,,1,0,"1:0.0000,0.0000,0.0000,0.0000",,,359.952974,-0.136929
1779608787.438564,1,static_single,0.064475,1,1,0,1,,,2,0,"1:0.0000,0.0000,0.0000,0.0000",,,359.952974,-0.136929
1779608787.504656,2,static_single,0.066092,1,1,1,1,1,1,3,0,"1:0.0000,0.0000,0.0000,0.0000",,,0.100788,-0.046123
1779608787.571486,3,static_single,0.066830,1,1,1,1,1,1,4,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.004946,-0.004448
1779608787.637054,4,static_single,0.065569,1,1,1,1,1,1,5,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.899243,0.016815
1779608787.703789,5,static_single,0.066735,1,1,1,1,1,1,6,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.899243,0.016815
1779608787.772666,6,static_single,0.068877,1,1,1,1,1,1,7,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.126915,0.086363
1779608787.839607,7,static_single,0.066940,1,1,1,1,1,1,8,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.966953,0.000325
1779608787.908202,8,static_single,0.068595,1,1,1,1,1,1,9,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.966953,0.000325
1779608787.973516,9,static_single,0.065314,1,1,1,1,1,1,10,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.998139,-0.069663
1779608788.038218,10,static_single,0.064703,1,1,1,1,1,1,11,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.998139,-0.069663
1779608788.107956,11,static_single,0.069737,1,1,1,1,1,1,12,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.983456,0.110887
1779608788.173974,12,static_single,0.066019,1,1,1,1,1,1,13,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.064647,-0.008256
1779608788.239464,13,static_single,0.065490,1,1,1,1,1,1,14,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.064647,-0.008256
1779608788.305681,14,static_single,0.066217,1,1,1,1,1,1,15,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.935584,-0.040463
1779608788.377582,15,static_single,0.071901,1,1,1,1,1,1,16,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.935584,-0.040463
1779608788.438794,16,static_single,0.061212,1,1,1,1,1,1,17,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.053893,0.072484
1779608788.504381,17,static_single,0.065587,1,1,1,1,1,1,18,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.956407,0.170017
1779608788.574235,18,static_single,0.069854,1,1,1,1,1,1,19,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.956407,0.170017
1779608788.639946,19,static_single,0.065711,1,1,1,1,1,1,20,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.047498,-0.062152
1779608788.706375,20,static_single,0.066429,1,1,1,1,1,1,21,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.067976,-0.247908
1779608788.774583,21,static_single,0.068209,1,1,1,1,1,1,22,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.067976,-0.247908
1779608788.840574,22,static_single,0.065991,1,1,1,1,1,1,23,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.932215,0.008986
1779608788.906760,23,static_single,0.066186,1,1,1,1,1,1,24,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.932215,0.008986
1779608788.972298,24,static_single,0.065538,1,1,1,1,1,1,25,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.880232,-0.176125
1779608789.038210,25,static_single,0.065912,1,1,1,1,1,1,26,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.056240,0.031213
1779608789.105416,26,static_single,0.067206,1,1,1,1,1,1,27,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.056240,0.031213
1779608789.172479,27,static_single,0.067064,1,1,1,1,1,1,28,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.841803,0.103112
1779608789.239411,28,static_single,0.066931,1,1,1,1,1,1,29,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.841803,0.103112
1779608789.305691,29,static_single,0.066280,1,1,1,1,1,1,30,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.028134,0.082499
1779608789.371985,30,static_single,0.066294,1,1,1,1,1,1,31,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.146422,-0.007993
1779608789.439988,31,static_single,0.068003,1,1,1,1,1,1,32,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.146422,-0.007993
1779608789.506128,32,static_single,0.066141,1,1,1,1,1,1,33,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.951264,0.050776
1779608789.573688,33,static_single,0.067560,1,1,1,1,1,1,34,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.951264,0.050776
1779608789.639299,34,static_single,0.065611,1,1,1,1,1,1,35,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.972142,0.007292
1779608789.704591,35,static_single,0.065292,1,1,1,1,1,1,36,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.791979,-0.087579
1779608789.773325,36,static_single,0.068734,1,1,1,1,1,1,37,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.791979,-0.087579
1779608789.838175,37,static_single,0.064850,1,1,1,1,1,1,38,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.024607,-0.145924
1779608789.903007,38,static_single,0.064832,1,1,1,1,1,1,39,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.024607,-0.145924
1779608789.974806,39,static_single,0.071799,1,1,1,1,1,1,40,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.967327,-0.044489
1779608790.041045,40,static_single,0.066239,1,1,1,1,1,1,41,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.047829,-0.081400
1779608790.106947,41,static_single,0.065902,1,1,1,1,1,1,42,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.047829,-0.081400
1779608790.171669,42,static_single,0.064722,1,1,1,1,1,1,43,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.086650,0.191983
1779608790.236480,43,static_single,0.064811,1,1,1,1,1,1,44,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.059749,-0.022118
1779608790.308091,44,static_single,0.071612,1,1,1,1,1,1,45,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.059749,-0.022118
1779608790.374235,45,static_single,0.066144,1,1,1,1,1,1,46,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.922946,-0.039614
1779608790.441063,46,static_single,0.066828,1,1,1,1,1,1,47,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.922946,-0.039614
1779608790.507165,47,static_single,0.066102,1,1,1,1,1,1,48,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.930924,0.036003
1779608790.572401,48,static_single,0.065235,1,1,1,1,1,1,49,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.904045,0.011483
1779608790.637758,49,static_single,0.065357,1,1,1,1,1,1,50,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.904045,0.011483
1779608790.708132,50,static_single,0.070374,1,1,1,1,1,1,51,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.921824,0.004325
1779608790.769703,51,static_single,0.061571,1,1,1,1,1,1,52,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.921824,0.004325
1779608790.841323,52,static_single,0.071620,1,1,1,1,1,1,53,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.933680,-0.056507
1779608790.906056,53,static_single,0.064733,1,1,1,1,1,1,54,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.962238,0.028265
1779608790.971694,54,static_single,0.065638,1,1,1,1,1,1,55,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.962238,0.028265
1779608791.037538,55,static_single,0.065844,1,1,1,1,1,1,56,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.883879,0.150235
1779608791.107032,56,static_single,0.069494,1,1,1,1,1,1,57,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.883879,0.150235
1779608791.173426,57,static_single,0.066394,1,1,1,1,1,1,58,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.075699,0.166199
1779608791.239992,58,static_single,0.066566,1,1,1,1,1,1,59,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.930034,0.027098
1779608791.306066,59,static_single,0.066074,1,1,1,1,1,1,60,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.930034,0.027098
