timestamp,seq,mode,event,track_id,meas_idx,meas_az,meas_el,pred_az,pred_el,cost,dynamic_thresh,uncertainty,p_az,p_el,hit_streak,time_since_update,reason
1779607830.459992,31,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.822900,0.781934,0.414277,0.197143,31,1,
1779607830.530674,32,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.830097,0.786731,0.419042,0.199904,32,1,
1779607830.596289,33,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.826173,0.784115,0.416670,0.198167,33,1,
1779607830.661697,34,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.823203,0.782135,0.414693,0.197043,34,1,
1779607830.727358,35,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.821716,0.781144,0.413581,0.196606,35,1,
1779607830.797696,36,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.828540,0.785693,0.418010,0.199304,36,1,
1779607830.863489,37,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.825350,0.783567,0.416057,0.197919,37,1,
1779607830.930200,38,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.824732,0.783154,0.415641,0.197690,38,1,
1779607830.996214,39,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.823178,0.782119,0.414570,0.197140,39,1,
1779607831.061693,40,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.821328,0.780885,0.413246,0.196535,40,1,
1779607831.126927,41,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.819807,0.779872,0.412100,0.196100,41,1,
1779607831.197776,42,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.827340,0.784893,0.416990,0.199068,42,1,
1779607831.263077,43,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.824688,0.783125,0.415431,0.197854,43,1,
1779607831.328509,44,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.822291,0.781527,0.413868,0.196917,44,1,
1779607832.167390,,no_packet,TRACK_DELETE,1,,,,0.000000,0.000000,,,,3.658420,2.868163,45,12,
