timestamp,seq,mode,event,track_id,meas_idx,meas_az,meas_el,pred_az,pred_el,cost,dynamic_thresh,uncertainty,p_az,p_el,hit_streak,time_since_update,reason
1779610880.198203,43,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.821069,0.780713,0.412872,0.196640,43,1,
1779610880.264093,44,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.820858,0.780572,0.412671,0.196622,44,1,
1779610880.334495,45,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.828251,0.785501,0.417568,0.199443,45,1,
1779610880.398492,46,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.822343,0.781562,0.413888,0.196952,46,1,
1779610880.463917,47,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.820863,0.780575,0.412843,0.196455,47,1,
1779610880.538441,48,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.835104,0.790069,0.422282,0.201927,48,1,
1779610880.538441,48,static_single,TargetKeep,1,,,,,,,,,,,,,lock_timer_expired
1779610880.599679,49,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.821975,0.781317,0.413983,0.196472,49,1,
1779610880.666465,50,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.822628,0.781752,0.414233,0.196903,50,1,
1779610880.731492,51,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.820269,0.780179,0.412539,0.196140,51,1,
1779610880.799337,52,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.823459,0.782306,0.414501,0.197502,52,1,
1779610880.865297,53,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.822470,0.781646,0.413856,0.197115,53,1,
1779610880.930949,54,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.821341,0.780894,0.413080,0.196716,54,1,
1779610881.001976,55,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.829550,0.786367,0.418516,0.199857,55,1,
1779610881.066904,56,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.824627,0.783085,0.415516,0.197706,56,1,
1779610881.132003,57,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.821676,0.781117,0.413539,0.196605,57,1,
1779610881.198477,58,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.822081,0.781387,0.413684,0.196883,58,1,
1779610881.263522,59,static_single,MATCH_ACCEPT,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,2.820073,0.780049,0.412270,0.196206,59,1,
1779610882.107365,,no_packet,TRACK_DELETE,1,,,,0.000000,0.000000,,,,3.681521,2.889414,60,12,
