timestamp,seq,mode,event,track_id,meas_idx,meas_az,meas_el,pred_az,pred_el,cost,dynamic_thresh,uncertainty,p_az,p_el,hit_streak,time_since_update,reason,master_id,is_master,laser_track_id,distance,distance_source,track_laser_dist,track_laser_ts,track_laser_age
1779612067.057102,40,two_crossing,UI_STATUS_SEND,1,,,,358.387049,0.275000,,,,,,41,0,,1,1,1,300.000000,laser,300.000000,1779612066.992817,0.064285
1779612067.057102,40,two_crossing,UI_STATUS_SEND,2,,,,1.612906,-0.275000,,,,,,41,0,,1,0,1,340.000000,mono,,,
1779612067.123250,41,two_crossing,MATCH_ACCEPT,1,0,358.465697,0.275000,358.462285,0.275000,0.003411,2.821889,0.781259,0.413781,0.196585,41,1,,,,,,,,,
1779612067.124268,41,two_crossing,MATCH_ACCEPT,2,1,1.534303,-0.275000,1.537679,-0.275000,0.003375,2.644738,0.756492,0.386506,0.185774,41,1,,,,,,,,,
1779612067.123250,41,two_crossing,UI_STATUS_SEND,1,,,,358.463216,0.275000,,,,,,42,0,,1,1,1,300.000000,laser,300.000000,1779612066.992817,0.130433
1779612067.123250,41,two_crossing,UI_STATUS_SEND,2,,,,1.536724,-0.275000,,,,,,42,0,,1,0,1,340.000000,mono,,,
1779612067.190443,42,two_crossing,MATCH_ACCEPT,1,0,358.541667,0.275000,358.539724,0.275000,0.001943,2.823800,0.782533,0.414893,0.197466,42,1,,,,,,,,,
1779612067.190443,42,two_crossing,MATCH_ACCEPT,2,1,1.458333,-0.275000,1.460222,-0.275000,0.001889,2.646675,0.757783,0.387609,0.186627,42,1,,,,,,,,,
1779612067.190443,42,two_crossing,UI_STATUS_SEND,1,,,,358.540255,0.275000,,,,,,43,0,,1,1,1,300.000000,laser,300.000000,1779612066.992817,0.197626
1779612067.190443,42,two_crossing,UI_STATUS_SEND,2,,,,1.459687,-0.275000,,,,,,43,0,,1,0,1,340.000000,mono,,,
1779612067.256704,43,two_crossing,MATCH_ACCEPT,1,0,358.617637,0.275000,358.615748,0.275000,0.001888,2.823480,0.782320,0.414652,0.197373,43,1,,,,,,,,,
1779612067.256704,43,two_crossing,MATCH_ACCEPT,2,1,1.382363,-0.275000,1.384198,-0.275000,0.001835,2.646375,0.757583,0.387403,0.186529,43,1,,,,,,,,,
1779612067.256704,43,two_crossing,UI_STATUS_SEND,1,,,,358.616264,0.275000,,,,,,44,0,,1,1,1,300.000000,laser,300.000000,1779612067.191606,0.065098
1779612067.256704,43,two_crossing,UI_STATUS_SEND,2,,,,1.383678,-0.275000,,,,,,44,0,,1,0,1,340.000000,mono,,,
1779612067.323767,44,two_crossing,MATCH_ACCEPT,1,0,358.693561,0.275000,358.692717,0.275000,0.000844,2.824561,0.783041,0.415353,0.197800,44,1,,,,,,,,,
1779612067.323767,44,two_crossing,MATCH_ACCEPT,2,1,1.306439,-0.275000,1.307229,-0.275000,0.000790,2.647450,0.758300,0.388086,0.186933,44,1,,,,,,,,,
1779612067.323767,44,two_crossing,UI_STATUS_SEND,1,,,,358.692948,0.275000,,,,,,45,0,,1,1,1,300.000000,laser,300.000000,1779612067.191606,0.132161
1779612067.323767,44,two_crossing,UI_STATUS_SEND,2,,,,1.307005,-0.275000,,,,,,45,0,,1,0,1,340.000000,mono,,,
1779612067.391227,45,two_crossing,MATCH_ACCEPT,1,0,358.769531,0.275000,358.769874,0.275000,0.000343,2.825869,0.783913,0.416261,0.198258,45,1,,,,,,,,,
1779612067.391227,45,two_crossing,MATCH_ACCEPT,2,1,1.230469,-0.275000,1.230082,-0.275000,0.000387,2.648730,0.759154,0.388952,0.187362,45,1,,,,,,,,,
1779612067.391227,45,two_crossing,UI_STATUS_SEND,1,,,,358.769780,0.275000,,,,,,46,0,,1,1,1,300.000000,laser,300.000000,1779612067.191606,0.199620
1779612067.391227,45,two_crossing,UI_STATUS_SEND,2,,,,1.230192,-0.275000,,,,,,46,0,,1,0,1,340.000000,mono,,,
1779612067.456508,46,two_crossing,MATCH_ACCEPT,1,0,358.845501,0.275000,358.844215,0.275000,0.001286,2.823035,0.782023,0.414438,0.197123,46,1,,,,,,,,,
1779612067.456508,46,two_crossing,MATCH_ACCEPT,2,1,1.154499,-0.275000,1.155762,-0.275000,0.001264,2.645925,0.757283,0.387213,0.186265,46,1,,,,,,,,,
1779612067.456508,46,two_crossing,UI_STATUS_SEND,1,,,,358.844566,0.275000,,,,,,47,0,,1,1,1,300.000000,laser,300.000000,1779612067.391227,0.065282
1779612067.456508,46,two_crossing,UI_STATUS_SEND,2,,,,1.155405,-0.275000,,,,,,47,0,,1,0,1,340.000000,mono,,,
1779612067.526874,47,two_crossing,MATCH_ACCEPT,1,0,358.921426,0.275000,358.924831,0.275000,0.003405,2.829597,0.786398,0.418771,0.199650,47,1,,,,,,,,,
1779612067.526874,47,two_crossing,MATCH_ACCEPT,2,1,1.078574,-0.275000,1.075145,-0.275000,0.003430,2.652399,0.761599,0.391342,0.188691,47,1,,,,,,,,,
1779612067.526874,47,two_crossing,UI_STATUS_SEND,1,,,,358.923893,0.275000,,,,,,48,0,,1,1,1,300.000000,laser,300.000000,1779612067.391227,0.135648
1779612067.526874,47,two_crossing,UI_STATUS_SEND,2,,,,1.076123,-0.275000,,,,,,48,0,,1,0,1,340.000000,mono,,,
1779612067.594296,48,two_crossing,MATCH_ACCEPT,1,0,358.997396,0.275000,359.000714,0.275000,0.003318,2.828812,0.785874,0.418468,0.199131,48,1,,,,,,,,,
1779612067.594296,48,two_crossing,MATCH_ACCEPT,2,1,1.002604,-0.275000,0.999312,-0.275000,0.003292,2.651554,0.761036,0.391015,0.188160,48,1,,,,,,,,,
1779612067.594296,48,two_crossing,UI_STATUS_SEND,1,,,,358.999801,0.275000,,,,,,49,0,,1,1,1,300.000000,laser,300.000000,1779612067.391227,0.203069
1779612067.594296,48,two_crossing,UI_STATUS_SEND,2,,,,1.000251,-0.275000,,,,,,49,0,,1,0,1,340.000000,mono,,,
1779612067.657173,49,two_crossing,MATCH_ACCEPT,1,0,359.073366,0.275000,359.071369,0.275000,0.001997,2.820668,0.780446,0.413117,0.195979,49,1,,,,,,,,,
1779612067.657727,49,two_crossing,MATCH_ACCEPT,2,1,0.926634,-0.275000,0.928695,-0.275000,0.002061,2.643517,0.755678,0.385910,0.185139,49,1,,,,,,,,,
1779612067.657173,49,two_crossing,TargetKeep,1,,,,,,,,,,,,,lock_timer_expired,,,,,,,,
1779612067.657173,49,two_crossing,UI_STATUS_SEND,1,,,,359.071913,0.275000,,,,,,50,0,,1,1,1,300.000000,laser,300.000000,1779612067.616863,0.040310
1779612067.657173,49,two_crossing,UI_STATUS_SEND,2,,,,0.928113,-0.275000,,,,,,50,0,,1,0,1,340.000000,mono,,,
1779612067.723984,50,two_crossing,MATCH_ACCEPT,1,0,359.149290,0.275000,359.148005,0.275000,0.001286,2.821909,0.781273,0.413689,0.196697,50,1,,,,,,,,,
1779612067.723984,50,two_crossing,MATCH_ACCEPT,2,1,0.850710,-0.275000,0.852030,-0.275000,0.001321,2.644823,0.756549,0.386495,0.185871,50,1,,,,,,,,,
1779612067.723984,50,two_crossing,UI_STATUS_SEND,1,,,,359.148356,0.275000,,,,,,51,0,,1,1,1,300.000000,laser,300.000000,1779612067.616863,0.107121
1779612067.723984,50,two_crossing,UI_STATUS_SEND,2,,,,0.851657,-0.275000,,,,,,51,0,,1,0,1,340.000000,mono,,,
1779612067.790272,51,two_crossing,MATCH_ACCEPT,1,0,359.225260,0.275000,359.223884,0.275000,0.001377,2.821965,0.781310,0.413597,0.196848,51,1,,,,,,,,,
1779612067.790272,51,two_crossing,MATCH_ACCEPT,2,1,0.774740,-0.275000,0.776135,-0.275000,0.001395,2.644921,0.756614,0.386435,0.186030,51,1,,,,,,,,,
1779612067.790272,51,two_crossing,UI_STATUS_SEND,1,,,,359.224259,0.275000,,,,,,52,0,,1,1,1,300.000000,laser,300.000000,1779612067.616863,0.173409
1779612067.790272,51,two_crossing,UI_STATUS_SEND,2,,,,0.775740,-0.275000,,,,,,52,0,,1,0,1,340.000000,mono,,,
1779612067.858527,52,two_crossing,MATCH_ACCEPT,1,0,359.301230,0.275000,359.302062,0.275000,0.000831,2.825295,0.783530,0.415746,0.198174,52,1,,,,,,,,,
1779612067.859103,52,two_crossing,MATCH_ACCEPT,2,1,0.698770,-0.275000,0.697942,-0.275000,0.000828,2.648221,0.758814,0.388496,0.187302,52,1,,,,,,,,,
1779612067.858527,52,two_crossing,UI_STATUS_SEND,1,,,,359.301834,0.275000,,,,,,53,0,,1,1,1,300.000000,laser,300.000000,1779612067.790272,0.068255
1779612067.858527,52,two_crossing,UI_STATUS_SEND,2,,,,0.698177,-0.275000,,,,,,53,0,,1,0,1,340.000000,mono,,,
1779612067.925137,53,two_crossing,MATCH_ACCEPT,1,0,359.377155,0.275000,359.377741,0.275000,0.000586,2.824709,0.783139,0.415442,0.197865,53,1,,,,,,,,,
1779612067.925137,53,two_crossing,MATCH_ACCEPT,2,1,0.622845,-0.275000,0.622275,-0.275000,0.000571,2.647616,0.758411,0.388199,0.186987,53,1,,,,,,,,,
1779612067.925137,53,two_crossing,UI_STATUS_SEND,1,,,,359.377581,0.275000,,,,,,54,0,,1,1,1,300.000000,laser,300.000000,1779612067.790272,0.134865
1779612067.925137,53,two_crossing,UI_STATUS_SEND,2,,,,0.622436,-0.275000,,,,,,54,0,,1,0,1,340.000000,mono,,,
1779612067.992015,54,two_crossing,MATCH_ACCEPT,1,0,359.453125,0.275000,359.453780,0.275000,0.000655,2.824725,0.783150,0.415493,0.197831,54,1,,,,,,,,,
1779612067.992015,54,two_crossing,MATCH_ACCEPT,2,1,0.546875,-0.275000,0.546243,-0.275000,0.000632,2.647621,0.758414,0.388243,0.186949,54,1,,,,,,,,,
1779612067.992015,54,two_crossing,UI_STATUS_SEND,1,,,,359.453601,0.275000,,,,,,55,0,,1,1,1,300.000000,laser,300.000000,1779612067.790272,0.201743
1779612067.992015,54,two_crossing,UI_STATUS_SEND,2,,,,0.546422,-0.275000,,,,,,55,0,,1,0,1,340.000000,mono,,,
1779612068.058663,55,two_crossing,MATCH_ACCEPT,1,0,359.529095,0.275000,359.529521,0.275000,0.000426,2.824328,0.782885,0.415253,0.197656,55,1,,,,,,,,,
1779612068.058663,55,two_crossing,MATCH_ACCEPT,2,1,0.470905,-0.275000,0.470508,-0.275000,0.000397,2.647223,0.758149,0.388010,0.186779,55,1,,,,,,,,,
1779612068.058663,55,two_crossing,UI_STATUS_SEND,1,,,,359.529404,0.275000,,,,,,56,0,,1,1,1,300.000000,laser,300.000000,1779612067.993043,0.065620
1779612068.058663,55,two_crossing,UI_STATUS_SEND,2,,,,0.470620,-0.275000,,,,,,56,0,,1,0,1,340.000000,mono,,,
1779612068.124296,56,two_crossing,MATCH_ACCEPT,1,0,359.605020,0.275000,359.604158,0.275000,0.000861,2.822390,0.781593,0.413955,0.196933,56,1,,,,,,,,,
1779612068.124296,56,two_crossing,MATCH_ACCEPT,2,1,0.394980,-0.275000,0.395871,-0.275000,0.000891,2.645320,0.756880,0.386778,0.186090,56,1,,,,,,,,,
1779612068.124296,56,two_crossing,UI_STATUS_SEND,1,,,,359.604394,0.275000,,,,,,57,0,,1,1,1,300.000000,laser,300.000000,1779612067.993043,0.131253
1779612068.124296,56,two_crossing,UI_STATUS_SEND,2,,,,0.395619,-0.275000,,,,,,57,0,,1,0,1,340.000000,mono,,,
1779612068.191185,57,two_crossing,MATCH_ACCEPT,1,0,359.680990,0.275000,359.680599,0.275000,0.000391,2.823233,0.782156,0.414439,0.197328,57,1,,,,,,,,,
1779612068.192200,57,two_crossing,MATCH_ACCEPT,2,1,0.319010,-0.275000,0.319418,-0.275000,0.000407,2.646176,0.757451,0.387252,0.186480,57,1,,,,,,,,,
1779612068.191185,57,two_crossing,UI_STATUS_SEND,1,,,,359.680706,0.275000,,,,,,58,0,,1,1,1,300.000000,laser,300.000000,1779612067.993043,0.198142
1779612068.191185,57,two_crossing,UI_STATUS_SEND,2,,,,0.319302,-0.275000,,,,,,58,0,,1,0,1,340.000000,mono,,,
1779612068.258911,58,two_crossing,MATCH_ACCEPT,1,0,359.756960,0.275000,359.757875,0.275000,0.000916,2.825192,0.783462,0.415731,0.198081,58,1,,,,,,,,,
1779612068.258911,58,two_crossing,MATCH_ACCEPT,2,1,0.243040,-0.275000,0.242135,-0.275000,0.000905,2.648108,0.758739,0.388484,0.187200,58,1,,,,,,,,,
1779612068.258911,58,two_crossing,UI_STATUS_SEND,1,,,,359.757624,0.275000,,,,,,59,0,,1,1,1,300.000000,laser,300.000000,1779612068.193198,0.065713
1779612068.258911,58,two_crossing,UI_STATUS_SEND,2,,,,0.242392,-0.275000,,,,,,59,0,,1,0,1,340.000000,mono,,,
1779612068.325747,59,two_crossing,MATCH_ACCEPT,1,0,359.832884,0.275000,359.833757,0.275000,0.000873,2.824960,0.783306,0.415644,0.197925,59,1,,,,,,,,,
1779612068.325747,59,two_crossing,MATCH_ACCEPT,2,1,0.167116,-0.275000,0.166264,-0.275000,0.000852,2.647856,0.758571,0.388391,0.187039,59,1,,,,,,,,,
1779612068.325747,59,two_crossing,UI_STATUS_SEND,1,,,,359.833518,0.275000,,,,,,60,0,,1,1,1,300.000000,laser,300.000000,1779612068.193198,0.132549
1779612068.325747,59,two_crossing,UI_STATUS_SEND,2,,,,0.166505,-0.275000,,,,,,60,0,,1,0,1,340.000000,mono,,,
1779612069.169312,,no_packet,TRACK_DELETE,1,,,,0.794149,0.275000,,,,3.680226,2.882640,60,12,,,,,,,,,
