timestamp,seq,mode,dt,meas_count,track_count,valid_count,track_ids,valid_ids,master_id,hit_streaks,time_since_updates,track_states,cmd_az,cmd_el,gimbal_ui_az,gimbal_ui_el
1779610877.334924,0,static_single,0.250000,1,1,0,1,,,1,0,"1:0.0000,0.0000,0.0000,0.0000",,,0.068498,-0.010476
1779610877.399995,1,static_single,0.065072,1,1,0,1,,,2,0,"1:0.0000,0.0000,0.0000,0.0000",,,0.051677,0.106929
1779610877.466020,2,static_single,0.066025,1,1,1,1,1,1,3,0,"1:0.0000,0.0000,0.0000,0.0000",,,0.051677,0.106929
1779610877.532566,3,static_single,0.066546,1,1,1,1,1,1,4,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.968910,-0.035321
1779610877.598621,4,static_single,0.066055,1,1,1,1,1,1,5,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.982456,-0.085765
1779610877.664076,5,static_single,0.065455,1,1,1,1,1,1,6,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.982456,-0.085765
1779610877.735383,6,static_single,0.071307,1,1,1,1,1,1,7,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.019543,0.111822
1779610877.799484,7,static_single,0.064101,1,1,1,1,1,1,8,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.893670,-0.030776
1779610877.868354,8,static_single,0.068870,1,1,1,1,1,1,9,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.893670,-0.030776
1779610877.933284,9,static_single,0.064930,1,1,1,1,1,1,10,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.016909,-0.121503
1779610877.998696,10,static_single,0.065412,1,1,1,1,1,1,11,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.016909,-0.121503
1779610878.064258,11,static_single,0.065563,1,1,1,1,1,1,12,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.936067,0.075171
1779610878.131161,12,static_single,0.066903,1,1,1,1,1,1,13,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.108221,-0.010180
1779610878.197522,13,static_single,0.066361,1,1,1,1,1,1,14,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.108221,-0.010180
1779610878.268737,14,static_single,0.071215,1,1,1,1,1,1,15,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.003282,-0.022047
1779610878.334509,15,static_single,0.065772,1,1,1,1,1,1,16,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.003282,-0.022047
1779610878.401021,16,static_single,0.066511,1,1,1,1,1,1,17,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.000843,-0.021973
1779610878.466505,17,static_single,0.065485,1,1,1,1,1,1,18,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.867138,0.125819
1779610878.532647,18,static_single,0.066142,1,1,1,1,1,1,19,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.867138,0.125819
1779610878.598516,19,static_single,0.065868,1,1,1,1,1,1,20,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.105516,-0.000634
1779610878.664379,20,static_single,0.065863,1,1,1,1,1,1,21,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.105516,-0.000634
1779610878.730879,21,static_single,0.066500,1,1,1,1,1,1,22,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.956919,-0.195280
1779610878.798764,22,static_single,0.067885,1,1,1,1,1,1,23,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.952046,-0.021145
1779610878.867799,23,static_single,0.069036,1,1,1,1,1,1,24,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.952046,-0.021145
1779610878.932694,24,static_single,0.064895,1,1,1,1,1,1,25,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.870632,0.034145
1779610878.998406,25,static_single,0.065712,1,1,1,1,1,1,26,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.870632,0.034145
1779610879.064679,26,static_single,0.066273,1,1,1,1,1,1,27,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.930210,-0.022790
1779610879.131479,27,static_single,0.066800,1,1,1,1,1,1,28,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.031485,0.076072
