timestamp,event,cmd_id,track_id,cmd_az,cmd_el,gimbal_ui_az,gimbal_ui_el,gimbal_ctrl_az,gimbal_ctrl_el,target_ctrl_az,target_ctrl_el,err_az,err_el,is_settled,settle_time
1779607825.714498,GIMBAL_CMD_SEND,0,-1,,,,,,,59.300000,0.000000,,,,
1779607825.714498,GIMBAL_ATT,0,-1,,,0.198200,-0.070568,59.498200,-0.070568,59.300000,0.000000,0.198200,0.070568,,
1779607825.714498,GIMBAL_SETTLED,0,-1,,,0.198200,-0.070568,59.498200,-0.070568,59.300000,0.000000,0.198200,0.070568,1,0.000000
1779607828.528632,GIMBAL_CMD,1,1,59.300000,0.000000,359.993445,0.055933,,,59.300000,0.000000,,,,
1779607828.529147,GIMBAL_CMD_SEND,1,1,,,,,,,59.300000,0.000000,,,,
1779607828.529147,GIMBAL_ATT,1,1,,,0.001086,0.022127,59.301086,0.022127,59.300000,0.000000,0.001086,0.022127,,
1779607828.529147,GIMBAL_SETTLED,1,1,,,0.001086,0.022127,59.301086,0.022127,59.300000,0.000000,0.001086,0.022127,1,0.000000
