timestamp,seq,mode,event,track_id,meas_idx,meas_az,meas_el,pred_az,map_az,pred_el,cost,dynamic_thresh,uncertainty,p_az,p_el,hit_streak,time_since_update,reason,internal_track_id,ui_id,master_id,is_master,laser_track_id,distance,distance_source,track_laser_dist,track_laser_ts,track_laser_age,raw_bbox_x1,raw_bbox_y1,raw_bbox_x2,raw_bbox_y2,clipped_bbox_x1,clipped_bbox_y1,clipped_bbox_x2,clipped_bbox_y2,is_edge_bbox,visible_ratio
1780467489.876817,,,MATCH_REJECT,3,0,27.927201,45.623125,347.946329,,15.933522,49.799023,5.455593,2.009928,2.992843,1.046969,4,2,,,,,,,,,,,,,,,,,,,,,
1780467489.876817,,,NEW_TRACK,4,0,27.927201,45.623125,,,,,,,1.000000,1.000000,1,0,,,,,,,,,,,,,,,,,,,,,
1780467489.876817,,,TargetLost,3,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,,,,,,,,,,,,,
1780467494.014134,,,MATCH_ACCEPT,3,0,6.025444,10.810833,6.516268,,12.310415,1.577863,18.926970,10.990847,67.743301,53.055413,3,22,,,,,,,,,,,,,,,,,,,,,
1780467494.014134,,,UI_STATUS_SEND,3,,,,6.040505,186.040505,10.825835,,,,,,4,0,"internal_id=3,ui_id=2",3,2,3,1,-1,97.460000,mono,,,,,,,,,,,,,
1780467494.827906,,no_packet,TRACK_DELETE,1,,,,301.214752,,34.058799,,,,633.511795,614.439268,0,50,,,,,,,,,,,,,,,,,,,,,
1780467495.070857,,,MATCH_ACCEPT,3,0,15.313206,10.031667,10.712346,,9.463248,4.635841,7.487956,2.958104,5.677135,3.073243,4,5,,,,,,,,,,,,,,,,,,,,,
1780467495.070857,,,UI_STATUS_SEND,3,,,,13.599645,193.599645,9.909388,,,,,,5,0,"internal_id=3,ui_id=2",3,2,3,1,-1,47.250000,mono,,,,,,,,,,,,,
1780467500.137714,,no_packet,TRACK_DELETE,4,,,,27.927201,,45.623125,,,,1384.778631,1384.778631,0,50,,,,,,,,,,,,,,,,,,,,,
1780467501.635062,,,MATCH_REJECT,3,0,16.536839,8.805625,51.869812,,3.569096,35.718905,31.528179,18.352119,185.596821,151.203461,5,32,,,,,,,,,,,,,,,,,,,,,
1780467501.635062,,,NEW_TRACK,5,0,16.536839,8.805625,,,,,,,1.000000,1.000000,1,0,,,,,,,,,,,,,,,,,,,,,
1780467501.635062,,,TargetLost,3,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,,,,,,,,,,,,,
1780467505.281274,,no_packet,TRACK_DELETE,3,,,,73.229737,,0.030356,,,,557.813785,482.976836,4,50,,,,,,,,,,,,,,,,,,,,,
1780467511.767693,,no_packet,TRACK_DELETE,5,,,,16.536839,,8.805625,,,,1362.266139,1362.266139,1,50,,,,,,,,,,,,,,,,,,,,,
1780467513.020708,,,NEW_TRACK,6,0,337.936055,7.749167,,,,,,,1.000000,1.000000,1,0,,,,,,,,,,,,,,,,,,,,,
1780467513.020708,,,TargetLost,3,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,,,,,,,,,,,,,
1780467513.352409,,,MATCH_ACCEPT,6,0,337.671732,7.760625,337.936055,,7.749167,0.264571,6.745451,1.830301,1.675000,1.675000,1,1,,,,,,,,,,,,,,,,,,,,,
1780467513.352409,,,TargetLost,3,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,,,,,,,,,,,,,
1780467513.994062,,,MATCH_ACCEPT,6,0,337.571472,7.927917,337.826686,,7.760772,0.305076,7.857208,3.726539,7.925792,5.961301,2,3,,,,,,,,,,,,,,,,,,,,,
1780467513.994062,,,TargetLost,3,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,,,,,,,,,,,,,
1780467513.994062,,,TargetSwitch,6,,,,,,,,,,,,,,master_lost,,,,,,,,,,,,,,,,,,,,
1780467513.994062,,,UI_STATUS_SEND,6,,,,337.619786,157.619786,7.915878,,,,,,3,0,"internal_id=6,ui_id=3",6,3,6,1,-1,173.260000,mono,,,,,,,,,,,,,
1780467517.809713,,,MATCH_REJECT,6,0,14.360732,6.736250,336.529938,,8.585269,37.875953,18.671912,10.936341,72.619759,46.983803,3,18,,,,,,,,,,,,,,,,,,,,,
1780467517.809713,,,NEW_TRACK,7,0,14.360732,6.736250,,,,,,,1.000000,1.000000,1,0,,,,,,,,,,,,,,,,,,,,,
1780467517.809713,,,TargetLost,6,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,,,,,,,,,,,,,
1780467518.222613,,,MATCH_ACCEPT,7,0,14.340224,6.857708,14.360732,,6.736250,0.123178,7.558345,2.372230,2.813738,2.813738,1,2,,,,,,,,,,,,,,,,,,,,,
1780467518.222613,,,TargetLost,6,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,,,,,,,,,,,,,
1780467518.443274,,,MATCH_ACCEPT,7,0,14.333389,6.931042,14.352283,,6.839888,0.093092,7.580322,2.386881,3.672521,2.024680,2,1,,,,,,,,,,,,,,,,,,,,,
1780467518.443274,,,TargetLost,6,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,,,,,,,,,,,,,
1780467518.443274,,,TargetSwitch,7,,,,,,,,,,,,,,master_lost,,,,,,,,,,,,,,,,,,,,
1780467518.443274,,,UI_STATUS_SEND,7,,,,14.345290,194.345290,6.891337,,,,,,3,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467518.698931,,,MATCH_ACCEPT,7,0,14.381240,6.756875,14.340670,,6.938745,0.186340,7.701930,2.467953,4.259001,1.831793,3,1,,,,,,,,,,,,,,,,,,,,,
1780467518.698931,,,UI_STATUS_SEND,7,,,,14.357112,194.357112,6.840595,,,,,,4,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467519.264932,,,MATCH_ACCEPT,7,0,14.340224,6.520833,14.356773,,6.869845,0.349403,8.392997,2.928665,6.061670,2.515408,4,2,,,,,,,,,,,,,,,,,,,,,
1780467519.264932,,,UI_STATUS_SEND,7,,,,14.348625,194.348625,6.654561,,,,,,5,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467519.859202,,,MATCH_ACCEPT,7,0,14.406305,6.481875,14.345311,,6.589695,0.123877,8.340186,2.893458,6.073706,2.298391,5,2,,,,,,,,,,,,,,,,,,,,,
1780467519.859202,,,UI_STATUS_SEND,7,,,,14.375372,194.375372,6.525510,,,,,,6,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467520.402427,,,MATCH_ACCEPT,7,0,14.508844,6.509375,14.380844,,6.438289,0.146415,8.088606,2.725738,5.444230,1.985416,6,2,,,,,,,,,,,,,,,,,,,,,
1780467520.402427,,,UI_STATUS_SEND,7,,,,14.440434,194.440434,6.478069,,,,,,7,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467520.961286,,,MATCH_ACCEPT,7,0,14.686579,6.447500,14.460943,,6.403656,0.229856,7.870917,2.580611,4.865386,1.794168,7,2,,,,,,,,,,,,,,,,,,,,,
1780467520.961286,,,UI_STATUS_SEND,7,,,,14.559707,194.559707,6.427091,,,,,,8,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467521.599061,,,MATCH_ACCEPT,7,0,14.684300,6.431458,14.621169,,6.332054,0.117757,8.149311,2.766207,5.413536,2.238367,8,3,,,,,,,,,,,,,,,,,,,,,
1780467521.599061,,,UI_STATUS_SEND,7,,,,14.650471,194.650471,6.390594,,,,,,9,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467522.223827,,,MATCH_ACCEPT,7,0,14.645563,6.387917,14.719507,,6.321255,0.099557,8.201294,2.800863,5.504226,2.340606,9,3,,,,,,,,,,,,,,,,,,,,,
1780467522.223827,,,TargetKeep,7,,,,,,,,,,,,,,lock_timer_expired,,,,,,,,,,,,,,,,,,,,
1780467522.223827,,,UI_STATUS_SEND,7,,,,14.684881,194.684881,6.361230,,,,,,10,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467522.819894,,,MATCH_ACCEPT,7,0,14.579482,6.358125,14.727619,,6.322455,0.152370,7.820681,2.547120,4.639080,1.848742,10,2,,,,,,,,,,,,,,,,,,,,,
1780467522.819894,,,UI_STATUS_SEND,7,,,,14.664508,194.664508,6.341786,,,,,,11,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467523.394706,,,MATCH_ACCEPT,7,0,14.552139,6.369583,14.693779,,6.308626,0.154201,7.672623,2.448416,4.275159,1.719579,11,2,,,,,,,,,,,,,,,,,,,,,
1780467523.394201,,,UI_STATUS_SEND,7,,,,14.636247,194.636247,6.340563,,,,,,12,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467523.946945,,,MATCH_ACCEPT,7,0,14.547581,6.376458,14.652732,,6.317305,0.120648,7.611947,2.407964,4.115245,1.683048,12,2,,,,,,,,,,,,,,,,,,,,,
1780467523.946945,,,UI_STATUS_SEND,7,,,,14.610985,194.610985,6.347980,,,,,,13,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467524.158189,,,MATCH_ACCEPT,7,0,14.543024,6.376458,14.614281,,6.341598,0.079328,7.100817,2.067211,3.125231,1.148133,13,1,,,,,,,,,,,,,,,,,,,,,
1780467524.158189,,,UI_STATUS_SEND,7,,,,14.590528,194.590528,6.356364,,,,,,14,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467524.547251,,,MATCH_ACCEPT,7,0,14.522516,6.406250,14.591425,,6.351409,0.088068,6.915316,1.943544,2.760254,1.017110,14,1,,,,,,,,,,,,,,,,,,,,,
1780467524.547251,,,UI_STATUS_SEND,7,,,,14.570315,194.570315,6.373032,,,,,,15,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467524.790939,,,MATCH_ACCEPT,7,0,14.511123,6.413125,14.568481,,6.372116,0.070510,6.808362,1.872241,2.548684,0.956604,15,1,,,,,,,,,,,,,,,,,,,,,
1780467524.790939,,,UI_STATUS_SEND,7,,,,14.551866,194.551866,6.387689,,,,,,16,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467525.097886,,,MATCH_ACCEPT,7,0,14.504287,6.420000,14.547722,,6.389738,0.052937,6.762359,1.841573,2.450019,0.941372,16,1,,,,,,,,,,,,,,,,,,,,,
1780467525.097886,,,TargetKeep,7,,,,,,,,,,,,,,lock_timer_expired,,,,,,,,,,,,,,,,,,,,
1780467525.097886,,,UI_STATUS_SEND,7,,,,14.535490,194.535490,6.401116,,,,,,17,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467525.317360,,,MATCH_ACCEPT,7,0,14.492894,6.426875,14.530348,,6.404869,0.043441,6.686929,1.791286,2.316244,0.892461,17,1,,,,,,,,,,,,,,,,,,,,,
1780467525.317360,,,UI_STATUS_SEND,7,,,,14.520221,194.520221,6.412869,,,,,,18,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467525.620736,,,MATCH_ACCEPT,7,0,14.449599,6.433750,14.512920,,6.418718,0.065080,6.694799,1.796533,2.316900,0.910629,18,1,,,,,,,,,,,,,,,,,,,,,
1780467525.620736,,,UI_STATUS_SEND,7,,,,14.495795,194.495795,6.424253,,,,,,19,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467525.881590,,,MATCH_ACCEPT,7,0,14.433649,6.440625,14.486011,,6.431201,0.053203,6.703057,1.802038,2.325133,0.922207,19,1,,,,,,,,,,,,,,,,,,,,,
1780467525.881590,,,UI_STATUS_SEND,7,,,,14.471813,194.471813,6.434699,,,,,,20,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467526.168988,,,MATCH_ACCEPT,7,0,14.433649,6.458958,14.459954,,6.442340,0.031115,6.708481,1.805654,2.333335,0.927051,20,1,,,,,,,,,,,,,,,,,,,,,
1780467526.168988,,,TRACK_DELETE,6,,,,334.385556,,9.902361,,,,828.000711,656.307965,0,50,,,,,,,,,,,,,,,,,,,,,
1780467526.168988,,,UI_STATUS_SEND,7,,,,14.452803,194.452803,6.448528,,,,,,21,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467526.453757,,,MATCH_ACCEPT,7,0,14.419977,6.470417,14.439899,,6.457386,0.023805,6.710602,1.807068,2.338250,0.927244,21,1,,,,,,,,,,,,,,,,,,,,,
1780467526.453757,,,UI_STATUS_SEND,7,,,,14.434475,194.434475,6.462239,,,,,,22,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467526.734215,,,MATCH_ACCEPT,7,0,14.440485,6.486458,14.420781,,6.472044,0.024414,6.710072,1.806714,2.339184,0.925033,22,1,,,,,,,,,,,,,,,,,,,,,
1780467526.734215,,,UI_STATUS_SEND,7,,,,14.426147,194.426147,6.477404,,,,,,23,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467527.173500,,,MATCH_ACCEPT,7,0,14.438206,6.495625,14.403452,,6.496461,0.034764,7.093025,2.062017,2.961111,1.290802,23,2,,,,,,,,,,,,,,,,,,,,,
1780467527.173500,,,TargetKeep,7,,,,,,,,,,,,,,lock_timer_expired,,,,,,,,,,,,,,,,,,,,
1780467527.173500,,,UI_STATUS_SEND,7,,,,14.414625,194.414625,6.496083,,,,,,24,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467527.591045,,,MATCH_ACCEPT,7,0,14.424534,6.523125,14.395687,,6.514079,0.030232,7.281621,2.187747,3.335326,1.450912,24,2,,,,,,,,,,,,,,,,,,,,,
1780467527.591045,,,UI_STATUS_SEND,7,,,,14.405725,194.405725,6.518435,,,,,,25,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467527.872643,,,MATCH_ACCEPT,7,0,14.417698,6.539167,14.395758,,6.529989,0.023783,7.023694,2.015796,2.918950,1.144483,25,1,,,,,,,,,,,,,,,,,,,,,
1780467527.872643,,,UI_STATUS_SEND,7,,,,14.402743,194.402743,6.533869,,,,,,26,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467528.254811,,,MATCH_ACCEPT,7,0,14.433649,6.495625,14.393725,,6.546127,0.064377,6.883744,1.922496,2.676188,1.019803,26,1,,,,,,,,,,,,,,,,,,,,,
1780467528.254811,,,UI_STATUS_SEND,7,,,,14.405695,194.405695,6.526183,,,,,,27,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467528.708775,,,MATCH_ACCEPT,7,0,14.433649,6.495625,14.392298,,6.541710,0.061917,7.214317,2.142878,3.221732,1.370193,27,2,,,,,,,,,,,,,,,,,,,,,
1780467528.708775,,,UI_STATUS_SEND,7,,,,14.406363,194.406363,6.520179,,,,,,28,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467529.011345,,,MATCH_ACCEPT,7,0,14.417698,6.518542,14.400890,,6.524791,0.017933,6.988396,1.992264,2.850079,1.119036,28,1,,,,,,,,,,,,,,,,,,,,,
1780467529.011345,,,UI_STATUS_SEND,7,,,,14.406154,194.406154,6.522183,,,,,,29,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467529.243253,,,MATCH_ACCEPT,7,0,14.415420,6.525417,14.401738,,6.526018,0.013695,6.831290,1.887527,2.579756,0.983001,29,1,,,,,,,,,,,,,,,,,,,,,
1780467529.243253,,,UI_STATUS_SEND,7,,,,14.405736,194.405736,6.525786,,,,,,30,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467529.514653,,,MATCH_ACCEPT,7,0,14.438206,6.516250,14.401520,,6.529876,0.039135,6.770955,1.847303,2.466417,0.946113,30,1,,,,,,,,,,,,,,,,,,,,,
1780467529.514653,,,TargetKeep,7,,,,,,,,,,,,,,lock_timer_expired,,,,,,,,,,,,,,,,,,,,
1780467529.514653,,,UI_STATUS_SEND,7,,,,14.411901,194.411901,6.524737,,,,,,31,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467529.733961,,,MATCH_ACCEPT,7,0,14.442764,6.520833,14.409464,,6.527467,0.033954,6.685884,1.790589,2.318099,0.888111,31,1,,,,,,,,,,,,,,,,,,,,,
1780467529.733961,,,UI_STATUS_SEND,7,,,,14.418473,194.418473,6.525063,,,,,,32,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467529.984742,,,MATCH_ACCEPT,7,0,14.442764,6.520833,14.416956,,6.527710,0.026708,6.687020,1.791347,2.306273,0.902651,32,1,,,,,,,,,,,,,,,,,,,,,
1780467529.984742,,,UI_STATUS_SEND,7,,,,14.423912,194.423912,6.525192,,,,,,33,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467530.235986,,,MATCH_ACCEPT,7,0,14.447321,6.525417,14.423387,,6.527346,0.024012,6.691706,1.794471,2.305803,0.914323,33,1,,,,,,,,,,,,,,,,,,,,,
1780467530.235986,,,UI_STATUS_SEND,7,,,,14.429837,194.429837,6.526634,,,,,,34,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467531.143332,,,MATCH_ACCEPT,7,0,14.465550,6.516250,14.431218,,6.533572,0.038454,8.044394,2.696263,4.774005,2.495827,34,4,,,,,,,,,,,,,,,,,,,,,
1780467531.143332,,,UI_STATUS_SEND,7,,,,14.446086,194.446086,6.522919,,,,,,35,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467531.769208,,,MATCH_ACCEPT,7,0,14.556696,6.484167,14.451953,,6.523550,0.111902,8.178291,2.785527,5.336113,2.423049,35,3,,,,,,,,,,,,,,,,,,,,,
1780467531.769208,,,UI_STATUS_SEND,7,,,,14.500193,194.500193,6.499606,,,,,,36,0,"internal_id=7,ui_id=4",7,4,7,1,-1,25.150000,mono,,,,,,,,,,,,,
1780467532.355698,,,MATCH_ACCEPT,7,0,14.502008,6.486458,14.515025,,6.493304,0.014707,7.809768,2.539846,4.603570,1.847246,36,2,,,,,,,,,,,,,,,,,,,,,
1780467532.355698,,,UI_STATUS_SEND,7,,,,14.509504,194.509504,6.489596,,,,,,37,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467532.636245,,,MATCH_ACCEPT,7,0,14.593154,6.465833,14.517064,,6.485499,0.078591,7.248586,2.165724,3.444427,1.245932,37,1,,,,,,,,,,,,,,,,,,,,,
1780467532.636245,,,TargetKeep,7,,,,,,,,,,,,,,lock_timer_expired,,,,,,,,,,,,,,,,,,,,
1780467532.636245,,,UI_STATUS_SEND,7,,,,14.544099,194.544099,6.476775,,,,,,38,0,"internal_id=7,ui_id=4",7,4,7,1,-1,25.150000,mono,,,,,,,,,,,,,
1780467532.900844,,,MATCH_ACCEPT,7,0,14.481501,6.495625,14.554981,,6.471191,0.077437,6.986827,1.991218,2.913739,1.051209,38,1,,,,,,,,,,,,,,,,,,,,,
1780467532.900844,,,UI_STATUS_SEND,7,,,,14.531617,194.531617,6.481018,,,,,,39,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467533.155607,,,MATCH_ACCEPT,7,0,14.424534,6.513958,14.539531,,6.477210,0.120726,6.851139,1.900759,2.637018,0.975869,39,1,,,,,,,,,,,,,,,,,,,,,
1780467533.155607,,,UI_STATUS_SEND,7,,,,14.505409,194.505409,6.491338,,,,,,40,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467533.387001,,,MATCH_ACCEPT,7,0,14.513402,6.488750,14.508575,,6.490278,0.005063,6.748255,1.832170,2.436927,0.919920,40,1,,,,,,,,,,,,,,,,,,,,,
1780467533.387001,,,UI_STATUS_SEND,7,,,,14.509929,194.509929,6.489712,,,,,,41,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467533.637036,,,MATCH_ACCEPT,7,0,14.492894,6.495625,14.513534,,6.488457,0.021849,6.722902,1.815268,2.373158,0.922040,41,1,,,,,,,,,,,,,,,,,,,,,
1780467533.637036,,,UI_STATUS_SEND,7,,,,14.507853,194.507853,6.491117,,,,,,42,0,"internal_id=7,ui_id=4",7,4,7,1,-1,38.980000,mono,,,,,,,,,,,,,
1780467533.867267,,,MATCH_ACCEPT,7,0,14.565810,6.463542,14.510442,,6.490443,0.061558,6.679112,1.786075,2.292068,0.897995,42,1,,,,,,,,,,,,,,,,,,,,,
1780467533.867267,,,UI_STATUS_SEND,7,,,,14.525299,194.525299,6.480625,,,,,,43,0,"internal_id=7,ui_id=4",7,4,7,1,-1,32.065000,mono,,,,,,,,,,,,,
