timestamp,seq,mode,event,track_id,meas_idx,meas_az,meas_el,pred_az,map_az,pred_el,cost,dynamic_thresh,uncertainty,p_az,p_el,hit_streak,time_since_update,reason,master_id,is_master,laser_track_id,distance,distance_source,track_laser_dist,track_laser_ts,track_laser_age
1780313217.276722,,no_packet,TRACK_DELETE,2,,,,49.393239,,8.884556,,,,30.208591,21.039807,6,30,,,,,,,,,
1780313235.224263,,,NEW_TRACK,3,0,38.401048,4.378125,,,,,,,1.000000,1.000000,1,0,,,,,,,,,
1780313235.224263,,,TargetLost,2,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,
1780313237.306979,,no_packet,TRACK_DELETE,3,,,,38.401048,,4.378125,,,,54.169825,54.169825,1,30,,,,,,,,,
1780313316.734287,,,NEW_TRACK,4,0,26.759446,4.437708,,,,,,,1.000000,1.000000,1,0,,,,,,,,,
1780313316.734287,,,TargetLost,2,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,
1780313318.829720,,no_packet,TRACK_DELETE,4,,,,26.759446,,4.437708,,,,54.794817,54.794817,1,30,,,,,,,,,
1780313347.160157,,,NEW_TRACK,5,0,27.639004,13.150625,,,,,,,1.000000,1.000000,1,0,,,,,,,,,
1780313347.160157,,,TargetLost,2,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,
1780313349.253518,,no_packet,TRACK_DELETE,5,,,,27.639004,,13.150625,,,,54.678548,54.678548,1,30,,,,,,,,,
1780313381.793595,,,NEW_TRACK,6,0,40.198899,8.846875,,,,,,,1.000000,1.000000,1,0,,,,,,,,,
1780313381.793595,,,TargetLost,2,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,
1780313382.129083,,,MATCH_ACCEPT,6,2,35.017259,8.053958,40.198899,,8.846875,5.241957,7.050857,2.066038,2.134256,2.134256,1,2,,,,,,,,,
1780313382.129083,,,NEW_TRACK,7,0,33.923509,7.893542,,,,,,,1.000000,1.000000,1,0,,,,,,,,,
1780313382.129083,,,NEW_TRACK,8,1,34.470384,7.962292,,,,,,,1.000000,1.000000,1,0,,,,,,,,,
1780313382.129083,,,TargetLost,2,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,
1780313382.469974,,,MATCH_ACCEPT,7,0,30.145514,7.476458,33.923509,,7.893542,3.800948,5.504423,2.069149,2.140688,2.140688,1,2,,,,,,,,,
1780313382.469974,,,MATCH_ACCEPT,8,1,29.033535,7.439792,34.470384,,7.962292,5.461898,5.504423,2.069149,2.140688,2.140688,1,2,,,,,,,,,
1780313382.469974,,,TargetLost,2,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,
1780313382.799678,,,MATCH_ACCEPT,6,4,30.929368,7.481042,37.544978,,7.933868,6.631089,8.141745,3.827363,8.669521,5.979187,1,4,,,,,,,,,
1780313382.799678,,,MATCH_ACCEPT,7,5,29.872077,7.481042,31.076199,,7.395274,1.207173,5.606788,2.137392,2.984747,1.583698,2,2,,,,,,,,,
1780313382.799678,,,MATCH_ACCEPT,8,3,27.944342,7.407708,30.372868,,7.338088,2.429523,5.606788,2.137392,2.984747,1.583698,2,2,,,,,,,,,
1780313382.799678,,,NEW_TRACK,9,0,25.793301,7.407708,,,,,,,1.000000,1.000000,1,0,,,,,,,,,
1780313382.799678,,,NEW_TRACK,10,1,26.558926,7.371042,,,,,,,1.000000,1.000000,1,0,,,,,,,,,
1780313382.799678,,,NEW_TRACK,11,2,27.251634,7.371042,,,,,,,1.000000,1.000000,1,0,,,,,,,,,
1780313382.799678,,,TargetLost,2,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,
1780313382.799678,,,TargetSwitch,8,,,,,,,,,,,,,,master_lost,,,,,,,,
1780313382.799678,,,UI_STATUS_SEND,7,,,,30.365860,210.365860,7.459881,,,,,,3,0,,8,0,-1,,no_fresh_real_laser,,,
1780313382.799678,,,UI_STATUS_SEND,8,,,,28.940226,208.940226,7.390532,,,,,,3,0,,8,1,-1,,no_fresh_real_laser,,,
1780313383.143022,,,MATCH_ACCEPT,10,0,26.704759,7.371042,26.558926,,7.371042,0.145833,5.653845,2.168763,2.351767,2.351767,1,3,,,,,,,,,
1780313383.143022,,,TargetLost,8,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,
1780313385.018223,,no_packet,TRACK_DELETE,6,,,,16.114454,,4.968223,,,,34.941947,22.798492,1,30,,,,,,,,,
1780313385.018223,,no_packet,TRACK_DELETE,7,,,,21.693467,,6.573489,,,,42.683423,29.472110,2,30,,,,,,,,,
1780313385.018223,,no_packet,TRACK_DELETE,8,,,,15.190339,,6.171308,,,,42.683423,29.472110,2,30,,,,,,,,,
1780313385.018223,,no_packet,TRACK_DELETE,9,,,,25.793301,,7.407708,,,,60.181564,60.181564,0,30,,,,,,,,,
1780313385.018223,,no_packet,TRACK_DELETE,11,,,,27.251634,,7.371042,,,,60.181564,60.181564,0,30,,,,,,,,,
1780313385.232536,,no_packet,TRACK_DELETE,10,,,,26.879276,,7.371042,,,,51.834400,40.254858,2,30,,,,,,,,,
1780313426.484268,,,NEW_TRACK,12,0,27.743821,10.029375,,,,,,,1.000000,1.000000,1,0,,,,,,,,,
1780313426.484268,,,NEW_TRACK,13,1,27.160488,10.836042,,,,,,,1.000000,1.000000,1,0,,,,,,,,,
1780313426.484268,,,NEW_TRACK,14,2,26.777676,11.257708,,,,,,,1.000000,1.000000,1,0,,,,,,,,,
1780313426.484268,,,NEW_TRACK,15,3,26.449551,11.706875,,,,,,,1.000000,1.000000,1,0,,,,,,,,,
1780313426.484268,,,TargetLost,8,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,
1780313426.820919,,,MATCH_ACCEPT,12,2,28.345384,8.617708,27.743821,,10.029375,1.534497,5.501181,2.066988,2.136219,2.136219,1,2,,,,,,,,,
1780313426.820919,,,MATCH_ACCEPT,13,1,28.573248,7.664375,27.160488,,10.836042,3.472083,5.501181,2.066988,2.136219,2.136219,1,2,,,,,,,,,
1780313426.820919,,,MATCH_ACCEPT,14,3,28.623379,6.949375,26.777676,,11.257708,4.687041,7.052281,2.066988,2.136219,2.136219,1,2,,,,,,,,,
1780313426.820919,,,MATCH_REJECT,15,0,28.609707,6.271042,26.449551,,11.706875,5.849321,5.501181,2.066988,2.136219,2.136219,1,2,,,,,,,,,
1780313426.820919,,,NEW_TRACK,16,0,28.609707,6.271042,,,,,,,1.000000,1.000000,1,0,,,,,,,,,
1780313426.820919,,,TargetLost,8,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,
1780313427.164612,,,MATCH_ACCEPT,16,0,28.532233,5.656875,28.609707,,6.271042,0.619034,5.655875,2.170116,2.354703,2.354703,1,3,,,,,,,,,
1780313427.164612,,,TargetLost,8,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,
1780313428.908042,,no_packet,TRACK_DELETE,15,,,,26.449551,,11.706875,,,,69.341644,69.341644,0,30,,,,,,,,,
1780313429.046293,,no_packet,TRACK_DELETE,12,,,,29.082036,,5.048406,,,,57.281410,45.067171,1,30,,,,,,,,,
1780313429.046293,,no_packet,TRACK_DELETE,13,,,,30.303266,,-0.354967,,,,57.281410,45.067171,1,30,,,,,,,,,
1780313429.046293,,no_packet,TRACK_DELETE,14,,,,28.881426,,0.221038,,,,67.443080,54.123203,1,30,,,,,,,,,
1780313429.256803,,no_packet,TRACK_DELETE,16,,,,28.439247,,4.187930,,,,51.903068,40.290367,2,30,,,,,,,,,
1780313490.103467,,,NEW_TRACK,17,0,34.746100,8.225833,,,,,,,1.000000,1.000000,1,0,,,,,,,,,
1780313490.103467,,,TargetLost,8,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,
1780313492.197731,,no_packet,TRACK_DELETE,17,,,,34.746100,,8.225833,,,,54.636856,54.636856,1,30,,,,,,,,,
1780313496.845743,,,NEW_TRACK,18,0,32.394537,5.755417,,,,,,,1.000000,1.000000,1,0,,,,,,,,,
1780313496.845743,,,NEW_TRACK,19,1,35.486660,8.370208,,,,,,,1.000000,1.000000,1,0,,,,,,,,,
1780313496.845743,,,TargetLost,8,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,
1780313497.178091,,,MATCH_ACCEPT,18,0,32.449225,6.213750,32.394537,,5.755417,0.461584,7.105104,2.070069,2.142594,2.142594,1,2,,,,,,,,,
1780313497.178091,,,TargetLost,8,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,
1780313497.519917,,,MATCH_ACCEPT,18,0,32.435553,6.126667,32.415323,,6.150019,0.030896,7.936760,2.624507,4.210975,2.677060,2,2,,,,,,,,,
1780313497.519917,,,TargetLost,8,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,
1780313497.519917,,,TargetSwitch,18,,,,,,,,,,,,,,master_lost,,,,,,,,
1780313497.519917,,,UI_STATUS_SEND,18,,,,32.423467,212.423467,6.135273,,,,,,3,0,,18,1,-1,,no_fresh_real_laser,,,
1780313497.862790,,,MATCH_ACCEPT,18,0,32.449225,5.947917,32.433640,,6.257851,0.310326,8.206102,2.804068,5.396667,2.466132,3,2,,,,,,,,,
1780313497.862790,,,UI_STATUS_SEND,18,,,,32.440861,212.440861,6.068125,,,,,,4,0,,18,1,-1,,no_fresh_real_laser,,,
1780313498.181706,,,MATCH_ACCEPT,18,0,32.403652,6.035000,32.453296,,6.118971,0.097548,8.081729,2.721153,5.338582,2.066091,4,2,,,,,,,,,
1780313498.181706,,,UI_STATUS_SEND,18,,,,32.430426,212.430426,6.071158,,,,,,5,0,,18,1,-1,,no_fresh_real_laser,,,
1780313498.501586,,,MATCH_ACCEPT,18,0,32.508470,5.980000,32.436822,,6.106950,0.145773,7.862830,2.575220,4.858622,1.773137,5,2,,,,,,,,,
1780313498.501586,,,UI_STATUS_SEND,18,,,,32.468159,212.468159,6.039467,,,,,,6,0,,18,1,-1,,no_fresh_real_laser,,,
1780313498.821572,,,MATCH_ACCEPT,18,0,32.513027,5.778333,32.481769,,6.056082,0.279502,7.660420,2.440280,4.369702,1.585263,6,2,,,,,,,,,
1780313498.821572,,,UI_STATUS_SEND,18,,,,32.494631,212.494631,5.916203,,,,,,7,0,,18,1,-1,,no_fresh_real_laser,,,
1780313499.155634,,,MATCH_ACCEPT,18,0,32.326178,6.172500,32.510982,,5.895500,0.332989,7.506771,2.337848,3.990045,1.475487,7,2,,,,,,,,,
1780313499.155634,,,UI_STATUS_SEND,18,,,,32.438973,212.438973,6.030033,,,,,,8,0,,18,1,-1,,no_fresh_real_laser,,,
1780313499.491019,,,MATCH_ACCEPT,18,0,32.339850,6.190833,32.441165,,6.044084,0.178326,7.394073,2.262715,3.710024,1.409856,8,2,,,,,,,,,
1780313499.490488,,,UI_STATUS_SEND,18,,,,32.403426,212.403426,6.113690,,,,,,9,0,,18,1,-1,,no_fresh_real_laser,,,
1780313499.836510,,,MATCH_ACCEPT,18,0,32.203131,6.154167,32.398073,,6.148073,0.195037,7.415174,2.276783,3.690429,1.493311,9,3,,,,,,,,,
1780313499.836510,,,TargetKeep,18,,,,,,,,,,,,,,lock_timer_expired,,,,,,,,
1780313499.836510,,,UI_STATUS_SEND,18,,,,32.325700,212.325700,6.151051,,,,,,10,0,,18,1,-1,,no_fresh_real_laser,,,
1780313500.173901,,,MATCH_ACCEPT,18,0,32.317064,6.236667,32.307422,,6.183262,0.054268,7.325623,2.217082,3.501067,1.414385,10,2,,,,,,,,,
1780313500.173901,,,UI_STATUS_SEND,18,,,,32.310884,212.310884,6.208636,,,,,,11,0,,18,1,-1,,no_fresh_real_laser,,,
1780313500.514261,,,MATCH_ACCEPT,18,0,32.294277,6.342083,32.293019,,6.247884,0.094207,7.292438,2.194959,3.419638,1.398206,11,2,,,,,,,,,
1780313500.514261,,,UI_STATUS_SEND,18,,,,32.293464,212.293464,6.292370,,,,,,12,0,,18,1,-1,,no_fresh_real_laser,,,
1780313500.846846,,,MATCH_ACCEPT,18,0,32.207689,6.763750,32.275683,,6.343266,0.425946,7.274752,2.183168,3.376794,1.389429,12,2,,,,,,,,,
1780313500.846846,,,UI_STATUS_SEND,18,,,,32.251833,212.251833,6.541181,,,,,,13,0,,18,1,-1,,no_fresh_real_laser,,,
1780313501.194595,,,MATCH_ACCEPT,18,0,32.367194,7.203750,32.227610,,6.652191,0.568947,7.360942,2.240628,3.520241,1.500172,13,3,,,,,,,,,
1780313501.194595,,,UI_STATUS_SEND,18,,,,32.277902,212.277902,6.922358,,,,,,14,0,,18,1,-1,,no_fresh_real_laser,,,
1780313501.530292,,,MATCH_ACCEPT,18,0,32.276048,7.822500,32.265234,,7.093623,0.728957,7.313061,2.208708,3.446980,1.431410,14,2,,,,,,,,,
1780313501.530292,,,TRACK_DELETE,19,,,,35.486660,,8.370208,,,,246.759972,246.759972,0,30,,,,,,,,,
1780313501.530292,,,UI_STATUS_SEND,18,,,,32.269078,212.269078,7.442105,,,,,,15,0,,18,1,-1,,no_fresh_real_laser,,,
1780313501.879631,,,MATCH_ACCEPT,18,0,32.444668,8.322083,32.256063,,7.728376,0.622944,7.396360,2.264240,3.592698,1.534085,15,3,,,,,,,,,
1780313501.879631,,,UI_STATUS_SEND,18,,,,32.324906,212.324906,8.022506,,,,,,16,0,,18,1,-1,,no_fresh_real_laser,,,
1780313502.211410,,,MATCH_ACCEPT,18,0,32.467454,9.183750,32.326345,,8.361626,0.834146,7.342472,2.228315,3.509524,1.455862,16,2,,,,,,,,,
1780313502.211410,,,TargetKeep,18,,,,,,,,,,,,,,lock_timer_expired,,,,,,,,
1780313502.211410,,,UI_STATUS_SEND,18,,,,32.377088,212.377088,8.758165,,,,,,17,0,,18,1,-1,,no_fresh_real_laser,,,
1780313502.560344,,,MATCH_ACCEPT,18,0,32.339850,9.298333,32.389480,,9.241097,0.075757,7.418462,2.278974,3.643191,1.550533,17,3,,,,,,,,,
1780313502.560344,,,UI_STATUS_SEND,18,,,,32.371203,212.371203,9.269605,,,,,,18,0,,18,1,-1,,no_fresh_real_laser,,,
1780313502.889040,,,MATCH_ACCEPT,18,0,32.326178,9.261667,32.379032,,9.721813,0.463172,7.359563,2.239709,3.549246,1.467049,18,2,,,,,,,,,
1780313502.889040,,,UI_STATUS_SEND,18,,,,32.359888,212.359888,9.498989,,,,,,19,0,,18,1,-1,,no_fresh_real_laser,,,
1780313503.240865,,,MATCH_ACCEPT,18,0,32.262376,9.284583,32.364326,,9.929390,0.652816,7.436352,2.290901,3.684399,1.563829,19,3,,,,,,,,,
1780313503.240865,,,UI_STATUS_SEND,18,,,,32.326516,212.326516,9.606849,,,,,,20,0,,18,1,-1,,no_fresh_real_laser,,,
1780313503.569351,,,MATCH_ACCEPT,18,0,32.358079,9.073750,32.323151,,9.915309,0.842284,7.368476,2.245651,3.571853,1.471095,20,2,,,,,,,,,
1780313503.569351,,,UI_STATUS_SEND,18,,,,32.335853,212.335853,9.507208,,,,,,21,0,,18,1,-1,,no_fresh_real_laser,,,
1780313503.911995,,,MATCH_ACCEPT,18,0,32.307949,9.000417,32.334930,,9.721282,0.721370,7.419632,2.279755,3.655800,1.541481,21,3,,,,,,,,,
1780313503.911995,,,UI_STATUS_SEND,18,,,,32.324973,212.324973,9.363290,,,,,,22,0,,18,1,-1,,no_fresh_real_laser,,,
1780313504.239959,,,MATCH_ACCEPT,18,0,32.107428,9.092083,32.322188,,9.469226,0.434003,7.352865,2.235244,3.541234,1.455080,22,2,,,,,,,,,
1780313504.239959,,,UI_STATUS_SEND,18,,,,32.244515,212.244515,9.287367,,,,,,23,0,,18,1,-1,,no_fresh_real_laser,,,
1780313504.581041,,,MATCH_ACCEPT,18,0,32.171230,9.018750,32.225262,,9.349770,0.335401,7.409667,2.273111,3.633414,1.533620,23,3,,,,,,,,,
1780313504.580527,,,TargetKeep,18,,,,,,,,,,,,,,lock_timer_expired,,,,,,,,
1780313504.580527,,,UI_STATUS_SEND,18,,,,32.205399,212.205399,9.185804,,,,,,24,0,,18,1,-1,,no_fresh_real_laser,,,
1780313504.918186,,,MATCH_ACCEPT,18,0,32.011725,8.830833,32.183410,,9.201540,0.408533,7.356448,2.237632,3.545359,1.461637,24,2,,,,,,,,,
1780313504.918186,,,UI_STATUS_SEND,18,,,,32.121270,212.121270,9.022369,,,,,,25,0,,18,1,-1,,no_fresh_real_laser,,,
1780313505.260954,,,MATCH_ACCEPT,18,0,32.134772,8.734583,32.084570,,8.988187,0.258525,7.418180,2.278787,3.649596,1.543273,25,3,,,,,,,,,
1780313505.260954,,,UI_STATUS_SEND,18,,,,32.103077,212.103077,8.862170,,,,,,26,0,,18,1,-1,,no_fresh_real_laser,,,
1780313505.600068,,,MATCH_ACCEPT,18,0,32.039069,8.794167,32.072394,,8.797163,0.033460,7.362666,2.241777,3.558783,1.466783,26,2,,,,,,,,,
1780313505.600068,,,UI_STATUS_SEND,18,,,,32.060303,212.060303,8.795712,,,,,,27,0,,18,1,-1,,no_fresh_real_laser,,,
1780313505.946503,,,MATCH_ACCEPT,18,0,32.002610,8.771250,32.024562,,8.725052,0.051148,7.429724,2.286483,3.674050,1.553953,27,3,,,,,,,,,
1780313505.946503,,,UI_STATUS_SEND,18,,,,32.016435,212.016435,8.748088,,,,,,28,0,,18,1,-1,,no_fresh_real_laser,,,
1780313506.263854,,,MATCH_ACCEPT,18,0,32.066412,8.620000,31.982112,,8.689329,0.109147,7.360308,2.240205,3.556772,1.461748,28,2,,,,,,,,,
1780313506.263854,,,UI_STATUS_SEND,18,,,,32.012687,212.012687,8.655819,,,,,,29,0,,18,1,-1,,no_fresh_real_laser,,,
1780313506.599261,,,MATCH_ACCEPT,18,0,32.080084,8.565000,31.984092,,8.587649,0.098629,7.329750,2.219834,3.498299,1.429362,29,2,,,,,,,,,
1780313506.599261,,,UI_STATUS_SEND,18,,,,32.018540,212.018540,8.576829,,,,,,30,0,,18,1,-1,,no_fresh_real_laser,,,
1780313506.935483,,,MATCH_ACCEPT,18,0,32.070970,8.381667,31.996622,,8.505496,0.144434,7.310297,2.206865,3.459642,1.410610,30,2,,,,,,,,,
1780313506.935483,,,TargetKeep,18,,,,,,,,,,,,,,lock_timer_expired,,,,,,,,
1780313506.935483,,,UI_STATUS_SEND,18,,,,32.023113,212.023113,8.446744,,,,,,31,0,,18,1,-1,,no_fresh_real_laser,,,
1780313507.281665,,,MATCH_ACCEPT,18,0,32.093756,8.285417,32.005102,,8.353368,0.111700,7.385590,2.257060,3.585959,1.508360,31,3,,,,,,,,,
1780313507.281665,,,UI_STATUS_SEND,18,,,,32.037424,212.037424,8.319992,,,,,,32,0,,18,1,-1,,no_fresh_real_laser,,,
1780313507.617552,,,MATCH_ACCEPT,18,0,32.075527,7.868333,32.026955,,8.224568,0.359530,7.334691,2.223127,3.502607,1.439687,32,2,,,,,,,,,
1780313507.617552,,,UI_STATUS_SEND,18,,,,32.044399,212.044399,8.053737,,,,,,33,0,,18,1,-1,,no_fresh_real_laser,,,
1780313507.961797,,,MATCH_ACCEPT,18,0,32.212246,7.474167,32.036852,,7.903702,0.463965,7.398182,2.265455,3.607561,1.524725,33,3,,,,,,,,,
1780313507.961797,,,UI_STATUS_SEND,18,,,,32.101041,212.101041,7.691562,,,,,,34,0,,18,1,-1,,no_fresh_real_laser,,,
1780313508.294722,,,MATCH_ACCEPT,18,0,32.153001,7.391667,32.106480,,7.497255,0.115383,7.342856,2.228570,3.515647,1.450879,34,2,,,,,,,,,
1780313508.294722,,,UI_STATUS_SEND,18,,,,32.123228,212.123228,7.446417,,,,,,35,0,,18,1,-1,,no_fresh_real_laser,,,
1780313508.642525,,,MATCH_ACCEPT,18,0,31.984381,7.703333,32.132706,,7.220565,0.505040,7.417320,2.278213,3.643011,1.547244,35,3,,,,,,,,,
1780313508.642525,,,UI_STATUS_SEND,18,,,,32.078087,212.078087,7.460765,,,,,,36,0,,18,1,-1,,no_fresh_real_laser,,,
1780313508.975694,,,MATCH_ACCEPT,18,0,31.938808,7.795000,32.076127,,7.315227,0.499037,7.359035,2.239356,3.548443,1.466274,36,2,,,,,,,,,
1780313508.975694,,,UI_STATUS_SEND,18,,,,32.026398,212.026398,7.547492,,,,,,37,0,,18,1,-1,,no_fresh_real_laser,,,
1780313509.322727,,,MATCH_ACCEPT,18,0,31.920579,7.872917,32.013676,,7.456743,0.426459,7.426293,2.284195,3.664420,1.553128,37,3,,,,,,,,,
1780313509.322727,,,TargetKeep,18,,,,,,,,,,,,,,lock_timer_expired,,,,,,,,
1780313509.322727,,,UI_STATUS_SEND,18,,,,31.979267,211.979267,7.664204,,,,,,38,0,,18,1,-1,,no_fresh_real_laser,,,
1780313509.656902,,,MATCH_ACCEPT,18,0,31.902350,8.001250,31.960963,,7.634879,0.371030,7.356403,2.237602,3.546983,1.459879,38,2,,,,,,,,,
1780313509.656902,,,UI_STATUS_SEND,18,,,,31.939742,211.939742,7.811844,,,,,,39,0,,18,1,-1,,no_fresh_real_laser,,,
1780313509.998251,,,MATCH_ACCEPT,18,0,31.902350,8.267083,31.915587,,7.830255,0.437029,7.413198,2.275465,3.640656,1.537087,39,3,,,,,,,,,
1780313509.998251,,,UI_STATUS_SEND,18,,,,31.910715,211.910715,8.046878,,,,,,40,0,,18,1,-1,,no_fresh_real_laser,,,
1780313510.335336,,,MATCH_ACCEPT,18,0,31.906907,8.363333,31.887056,,8.120932,0.243213,7.359540,2.239693,3.552261,1.463964,40,2,,,,,,,,,
1780313510.335336,,,UI_STATUS_SEND,18,,,,31.894250,211.894250,8.238186,,,,,,41,0,,18,1,-1,,no_fresh_real_laser,,,
1780313510.675018,,,MATCH_ACCEPT,18,0,31.906907,8.390833,31.870705,,8.349647,0.054836,7.412213,2.274809,3.638901,1.535855,41,3,,,,,,,,,
1780313510.675018,,,UI_STATUS_SEND,18,,,,31.884026,211.884026,8.370063,,,,,,42,0,,18,1,-1,,no_fresh_real_laser,,,
1780313511.015652,,,MATCH_ACCEPT,18,0,31.920579,8.702500,31.864391,,8.480809,0.228700,7.360685,2.240457,3.554608,1.465038,42,2,,,,,,,,,
1780313511.015506,,,UI_STATUS_SEND,18,,,,31.884761,211.884761,8.588086,,,,,,43,0,,18,1,-1,,no_fresh_real_laser,,,
1780313511.358159,,,MATCH_ACCEPT,18,0,31.852220,8.693333,31.868122,,8.736767,0.046254,7.420375,2.280250,3.655098,1.544441,43,3,,,,,,,,,
1780313511.358159,,,UI_STATUS_SEND,18,,,,31.862254,211.862254,8.715176,,,,,,44,0,,18,1,-1,,no_fresh_real_laser,,,
1780313511.699835,,,MATCH_ACCEPT,18,0,31.843105,8.684167,31.845571,,8.848306,0.164158,7.361962,2.241308,3.558313,1.465149,44,2,,,,,,,,,
1780313511.699835,,,TargetKeep,18,,,,,,,,,,,,,,lock_timer_expired,,,,,,,,
1780313511.699835,,,UI_STATUS_SEND,18,,,,31.844676,211.844676,8.768875,,,,,,45,0,,18,1,-1,,no_fresh_real_laser,,,
1780313512.034966,,,MATCH_ACCEPT,18,0,31.833991,8.409167,31.827700,,8.881696,0.472571,7.335311,2.223540,3.508358,1.435774,45,2,,,,,,,,,
1780313512.034966,,,UI_STATUS_SEND,18,,,,31.829962,211.829962,8.655417,,,,,,46,0,,18,1,-1,,no_fresh_real_laser,,,
1780313512.374158,,,MATCH_ACCEPT,18,0,31.797532,7.987500,31.813543,,8.707813,0.720491,7.309554,2.206370,3.458739,1.409328,46,2,,,,,,,,,
1780313512.374158,,,UI_STATUS_SEND,18,,,,31.807839,211.807839,8.366220,,,,,,47,0,,18,1,-1,,no_fresh_real_laser,,,
1780313512.712836,,,MATCH_ACCEPT,18,0,31.884121,7.547500,31.789279,,8.327444,0.785690,7.368673,2.245782,3.553516,1.490021,47,3,,,,,,,,,
1780313512.712836,,,UI_STATUS_SEND,18,,,,31.823657,211.823657,7.946732,,,,,,48,0,,18,1,-1,,no_fresh_real_laser,,,
1780313513.057276,,,MATCH_ACCEPT,18,0,31.715501,7.235833,31.812734,,7.812202,0.584513,7.324767,2.216512,3.481632,1.431292,48,2,,,,,,,,,
1780313513.057276,,,UI_STATUS_SEND,18,,,,31.777948,211.777948,7.536648,,,,,,49,0,,18,1,-1,,no_fresh_real_laser,,,
1780313513.401394,,,MATCH_ACCEPT,18,0,31.692715,6.658333,31.760252,,7.329991,0.675045,7.303051,2.202034,3.439556,1.409399,49,2,,,,,,,,,
