timestamp,event,cmd_id,track_id,cmd_az,cmd_el,gimbal_ui_az,gimbal_ui_el,gimbal_ctrl_az,gimbal_ctrl_el,target_ctrl_az,target_ctrl_el,err_az,err_el,is_settled,settle_time,laser_valid,laser_dist,laser_source,laser_ts,laser_age,laser_interval
1780313111.938806,GIMBAL_CMD_SEND,0,-1,,,,,,,59.300000,0.000000,,,,,,,,,,
1780313111.979859,GIMBAL_ATT,0,-1,,,74.800000,4.500000,134.100000,4.500000,59.300000,0.000000,74.800000,4.500000,,,,,,,,
1780313112.292922,GIMBAL_ATT,0,-1,,,69.500000,3.100000,128.800000,3.100000,59.300000,0.000000,69.500000,3.100000,,,,,,,,
1780313112.604591,GIMBAL_ATT,0,-1,,,69.500000,0.700000,128.800000,0.700000,59.300000,0.000000,69.500000,0.700000,,,,,,,,
1780313113.011141,GIMBAL_ATT,0,-1,,,42.700000,0.100000,102.000000,0.100000,59.300000,0.000000,42.700000,0.100000,,,,,,,,
1780313113.325944,GIMBAL_ATT,0,-1,,,28.700000,0.100000,88.000000,0.100000,59.300000,0.000000,28.700000,0.100000,,,,,,,,
1780313113.636351,GIMBAL_ATT,0,-1,,,14.600000,0.100000,73.900000,0.100000,59.300000,0.000000,14.600000,0.100000,,,,,,,,
1780313113.958846,GIMBAL_ATT,0,-1,,,3.000000,0.100000,62.300000,0.100000,59.300000,0.000000,3.000000,0.100000,,,,,,,,
1780313114.259708,GIMBAL_ATT,0,-1,,,0.000000,0.100000,59.300000,0.100000,59.300000,0.000000,0.000000,0.100000,,,,,,,,
1780313114.259708,GIMBAL_SETTLED,0,-1,,,0.000000,0.100000,59.300000,0.100000,59.300000,0.000000,0.000000,0.100000,1,2.320903,,,,,,
1780313114.553632,LASER_TRIGGER,0,-1,,,0.000000,0.100000,59.300000,0.100000,59.300000,0.000000,0.000000,0.100000,1,2.320903,0,,sddm,,,
1780313177.786092,GIMBAL_CMD,1,1,95.892663,9.738713,0.000000,0.100000,,,95.892663,9.738713,,,,,,,,,,
1780313178.049806,GIMBAL_CMD_SEND,1,1,,,,,,,95.892663,9.738713,,,,,,,,,,
1780313178.135739,GIMBAL_CMD,2,1,99.558973,10.920886,0.000000,0.100000,,,99.558973,10.920886,,,,,,,,,,
1780313178.090859,GIMBAL_ATT,1,1,,,1.200000,0.100000,60.500000,0.100000,95.892663,9.738713,35.392663,9.638713,,,,,,,,
1780313178.424154,GIMBAL_CMD_PREEMPT,2,1,,,,,,,99.558973,10.920886,3.666310,1.182174,,,,,,,,
1780313178.424154,GIMBAL_ATT,2,1,,,7.900000,1.900000,67.200000,1.900000,99.558973,10.920886,32.358973,9.020886,,,,,,,,
1780313178.778361,GIMBAL_ATT,2,1,,,18.300000,4.900000,77.600000,4.900000,99.558973,10.920886,21.958973,6.020886,,,,,,,,
1780313179.089249,GIMBAL_ATT,2,1,,,31.300000,8.800000,90.600000,8.800000,99.558973,10.920886,8.958973,2.120886,,,,,,,,
1780313179.356703,GIMBAL_ATT,2,1,,,39.700000,8.800000,99.000000,8.800000,99.558973,10.920886,0.558973,2.120886,,,,,,,,
1780313179.588856,GIMBAL_ATT,2,1,,,40.100000,8.800000,99.400000,8.800000,99.558973,10.920886,0.158973,2.120886,,,,,,,,
1780313179.902465,GIMBAL_ATT,2,1,,,40.100000,11.100000,99.400000,11.100000,99.558973,10.920886,0.158973,0.179114,,,,,,,,
1780313179.902465,GIMBAL_SETTLED,2,1,,,40.100000,11.100000,99.400000,11.100000,99.558973,10.920886,0.158973,0.179114,1,1.478311,,,,,,
1780313180.194200,LASER_TRIGGER,2,1,,,40.100000,11.100000,99.400000,11.100000,99.558973,10.920886,0.158973,0.179114,1,1.478311,0,,sddm,,,
1780313214.181800,GIMBAL_CMD,3,2,88.457890,7.225953,40.100000,11.100000,,,88.457890,7.225953,,,,,,,,,,
1780313214.369724,GIMBAL_CMD_SEND,3,2,,,,,,,88.457890,7.225953,,,,,,,,,,
1780313214.502854,GIMBAL_CMD,4,2,91.508466,7.444953,40.100000,11.100000,,,91.508466,7.444953,,,,,,,,,,
1780313214.410419,GIMBAL_ATT,3,2,,,39.000000,11.000000,98.300000,11.000000,88.457890,7.225953,9.842110,3.774047,,,,,,,,
1780313214.730560,GIMBAL_CMD_PREEMPT,4,2,,,,,,,91.508466,7.225953,3.050575,0.219000,,,,,,,,
1780313214.841171,GIMBAL_CMD,5,2,95.065527,7.674095,39.000000,11.000000,,,95.065527,7.674095,,,,,,,,,,
1780313214.730560,GIMBAL_ATT,4,2,,,33.800000,9.600000,93.100000,9.600000,91.508466,7.225953,1.591534,2.374047,,,,,,,,
1780313215.023426,GIMBAL_CMD_PREEMPT,5,2,,,,,,,95.065527,7.225953,3.557061,0.448142,,,,,,,,
1780313215.189607,GIMBAL_CMD,6,2,99.010636,7.852004,33.800000,9.600000,,,99.010636,7.852004,,,,,,,,,,
1780313215.023426,GIMBAL_ATT,5,2,,,33.800000,9.600000,93.100000,9.600000,95.065527,7.225953,1.965527,2.374047,,,,,,,,
1780313215.385747,GIMBAL_CMD_PREEMPT,6,2,,,,,,,99.010636,7.225953,3.945109,0.626051,,,,,,,,
1780313215.385747,GIMBAL_ATT,6,2,,,33.300000,7.200000,92.600000,7.200000,99.010636,7.225953,6.410636,0.025953,,,,,,,,
1780313215.699805,GIMBAL_ATT,6,2,,,38.400000,7.200000,97.700000,7.200000,99.010636,7.225953,1.310636,0.025953,,,,,,,,
1780313215.975255,GIMBAL_ATT,6,2,,,39.600000,7.200000,98.900000,7.200000,99.010636,7.225953,0.110636,0.025953,,,,,,,,
1780313215.975255,GIMBAL_SETTLED,6,2,,,39.600000,7.200000,98.900000,7.200000,99.010636,7.225953,0.110636,0.025953,1,0.589508,,,,,,
1780313216.260882,LASER_TRIGGER,6,2,,,39.600000,7.200000,98.900000,7.200000,99.010636,7.225953,0.110636,0.025953,1,0.589508,0,,sddm,,,
1780313382.799678,GIMBAL_CMD,7,8,86.380914,7.225664,39.600000,7.200000,,,86.380914,7.225664,,,,,,,,,,
1780313382.974325,GIMBAL_CMD_SEND,7,8,,,,,,,86.380914,7.225664,,,,,,,,,,
1780313382.974325,GIMBAL_ATT,7,8,,,38.600000,7.200000,97.900000,7.200000,86.380914,7.225664,11.519086,0.025664,,,,,,,,
1780313383.288343,GIMBAL_ATT,7,8,,,33.500000,7.200000,92.800000,7.200000,86.380914,7.225664,6.419086,0.025664,,,,,,,,
1780313383.594354,GIMBAL_ATT,7,8,,,33.500000,7.200000,92.800000,7.200000,86.380914,7.225664,6.419086,0.025664,,,,,,,,
1780313383.800626,GIMBAL_ATT,7,8,,,27.100000,7.200000,86.400000,7.200000,86.380914,7.225664,0.019086,0.025664,,,,,,,,
1780313383.800626,GIMBAL_SETTLED,7,8,,,27.100000,7.200000,86.400000,7.200000,86.380914,7.225664,0.019086,0.025664,1,0.826301,,,,,,
1780313384.190952,LASER_TRIGGER,7,8,,,27.100000,7.200000,86.400000,7.200000,86.380914,7.225664,0.019086,0.025664,1,0.826301,0,,sddm,,,
1780313497.519917,GIMBAL_CMD,8,18,91.732978,6.249884,27.100000,7.200000,,,91.732978,6.249884,,,,,,,,,,
1780313497.519917,GIMBAL_CMD_SEND,8,18,,,,,,,91.732978,6.249884,,,,,,,,,,
1780313497.561477,GIMBAL_ATT,8,18,,,28.200000,7.200000,87.500000,7.200000,91.732978,6.249884,4.232978,0.950116,,,,,,,,
