timestamp,seq,mode,event,track_id,meas_idx,meas_az,meas_el,pred_az,map_az,pred_el,cost,dynamic_thresh,uncertainty,p_az,p_el,hit_streak,time_since_update,reason,master_id,is_master,laser_track_id,distance,distance_source,track_laser_dist,track_laser_ts,track_laser_age
1780313737.799020,,,MATCH_ACCEPT,1,0,34.837246,7.359583,34.992660,,7.264595,0.182144,7.340556,2.227037,3.561778,1.397916,9,2,,,,,,,,,
1780313737.799020,,,TargetKeep,1,,,,,,,,,,,,,,lock_timer_expired,,,,,,,,
1780313737.799020,,,UI_STATUS_SEND,1,,,,34.936243,214.936243,7.309449,,,,,,10,0,,1,1,-1,,no_fresh_real_laser,,,
1780313738.133415,,,MATCH_ACCEPT,1,0,34.832689,7.364167,34.928584,,7.299752,0.115522,7.295475,2.196983,3.447838,1.378897,10,2,,,,,,,,,
1780313738.133415,,,UI_STATUS_SEND,1,,,,34.894491,214.894491,7.329949,,,,,,11,0,,1,1,-1,,no_fresh_real_laser,,,
1780313738.474230,,,MATCH_ACCEPT,1,0,34.850918,7.364167,34.879477,,7.327883,0.046175,7.350685,2.233790,3.518090,1.471726,11,3,,,,,,,,,
1780313738.474230,,,UI_STATUS_SEND,1,,,,34.869191,214.869191,7.345482,,,,,,12,0,,1,1,-1,,no_fresh_real_laser,,,
1780313738.811574,,,MATCH_ACCEPT,1,0,34.855475,7.350417,34.853202,,7.348005,0.003313,7.300941,2.200627,3.428216,1.414544,12,2,,,,,,,,,
1780313738.811574,,,UI_STATUS_SEND,1,,,,34.854007,214.854007,7.349151,,,,,,13,0,,1,1,-1,,no_fresh_real_laser,,,
1780313739.151551,,,MATCH_ACCEPT,1,0,34.860032,7.355000,34.837129,,7.352159,0.023079,7.366217,2.244145,3.532256,1.503929,13,3,,,,,,,,,
1780313739.151551,,,UI_STATUS_SEND,1,,,,34.845399,214.845399,7.353552,,,,,,14,0,,1,1,-1,,no_fresh_real_laser,,,
1780313739.489259,,,MATCH_ACCEPT,1,0,34.873704,7.364167,34.831111,,7.356745,0.043235,7.325434,2.216956,3.469960,1.444935,14,2,,,,,,,,,
1780313739.489259,,,UI_STATUS_SEND,1,,,,34.846317,214.846317,7.360311,,,,,,15,0,,1,1,-1,,no_fresh_real_laser,,,
1780313739.829193,,,MATCH_ACCEPT,1,0,34.855475,7.382500,34.835009,,7.364450,0.027289,7.307294,2.204863,3.439688,1.421732,15,2,,,,,,,,,
1780313739.829193,,,UI_STATUS_SEND,1,,,,34.842274,214.842274,7.373049,,,,,,16,0,,1,1,-1,,no_fresh_real_laser,,,
1780313740.160935,,,MATCH_ACCEPT,1,0,34.996751,7.396250,34.832429,,7.379434,0.165181,7.290802,2.193868,3.411577,1.401479,16,2,,,,,,,,,
1780313740.160935,,,TargetKeep,1,,,,,,,,,,,,,,lock_timer_expired,,,,,,,,
1780313740.160935,,,UI_STATUS_SEND,1,,,,34.890452,214.890452,7.387385,,,,,,17,0,,1,1,-1,,no_fresh_real_laser,,,
1780313740.504871,,,MATCH_ACCEPT,1,0,34.846360,7.432917,34.891888,,7.395877,0.058691,7.279150,2.186100,3.391470,1.387562,17,2,,,,,,,,,
1780313740.504871,,,UI_STATUS_SEND,1,,,,34.875873,214.875873,7.413299,,,,,,18,0,,1,1,-1,,no_fresh_real_laser,,,
1780313740.831787,,,MATCH_ACCEPT,1,0,34.878261,7.487917,34.874208,,7.426278,0.061772,7.266357,2.177572,3.367775,1.374043,18,2,,,,,,,,,
1780313740.831787,,,UI_STATUS_SEND,1,,,,34.875627,214.875627,7.455119,,,,,,19,0,,1,1,-1,,no_fresh_real_laser,,,
1780313741.177656,,,MATCH_ACCEPT,1,0,34.887376,7.515417,34.874121,,7.477172,0.040477,7.351191,2.234127,3.510446,1.480879,19,3,,,,,,,,,
1780313741.177656,,,UI_STATUS_SEND,1,,,,34.878888,214.878888,7.495781,,,,,,20,0,,1,1,-1,,no_fresh_real_laser,,,
1780313741.523884,,,MATCH_ACCEPT,1,0,35.019537,7.235833,34.878368,,7.522969,0.319962,7.404030,2.269353,3.609685,1.540279,20,3,,,,,,,,,
1780313741.523884,,,UI_STATUS_SEND,1,,,,34.930051,214.930051,7.380429,,,,,,21,0,,1,1,-1,,no_fresh_real_laser,,,
1780313741.865397,,,MATCH_ACCEPT,1,0,34.928392,5.975417,34.940210,,7.367939,1.392573,7.434075,2.289383,3.669582,1.571695,21,3,,,,,,,,,
1780313741.865397,,,UI_STATUS_SEND,1,,,,34.935838,214.935838,6.669635,,,,,,22,0,,1,1,-1,,no_fresh_real_laser,,,
1780313742.198135,,,MATCH_ACCEPT,1,0,34.951178,3.477500,34.944495,,6.474249,2.996756,7.373192,2.248795,3.571120,1.485956,22,2,,,,,,,,,
1780313742.198135,,,UI_STATUS_SEND,1,,,,34.946925,214.946925,5.013497,,,,,,23,0,,1,1,-1,,no_fresh_real_laser,,,
1780313744.278219,,no_packet,TRACK_DELETE,1,,,,35.006363,,1.186967,,,,27.565480,20.168395,23,30,,,,,,,,,
1780313744.550935,,,NEW_TRACK,2,0,34.955735,4.600417,,,,,,,1.000000,1.000000,1,0,,,,,,,,,
1780313744.550935,,,TargetLost,1,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,
1780313744.888921,,,MATCH_ACCEPT,2,0,34.910162,5.934167,34.955735,,4.600417,1.334528,7.227686,2.151791,2.315101,2.315101,1,3,,,,,,,,,
1780313744.888921,,,TargetLost,1,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,
1780313745.235449,,,MATCH_ACCEPT,2,0,34.928392,6.103750,34.937011,,5.810834,0.293043,8.162302,2.774868,4.723849,2.976044,2,3,,,,,,,,,
1780313745.235449,,,TargetLost,1,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,
1780313745.235449,,,TargetSwitch,2,,,,,,,,,,,,,,master_lost,,,,,,,,
1780313745.235449,,,UI_STATUS_SEND,2,,,,34.933301,214.933301,6.002907,,,,,,3,0,,2,1,-1,,no_fresh_real_laser,,,
1780313745.566552,,,MATCH_ACCEPT,2,0,35.042324,6.131250,34.925962,,6.467363,0.355685,8.261491,2.840994,5.591691,2.479555,3,2,,,,,,,,,
1780313745.566552,,,UI_STATUS_SEND,2,,,,34.980909,214.980909,6.261178,,,,,,4,0,,2,1,-1,,no_fresh_real_laser,,,
1780313745.909125,,,MATCH_ACCEPT,2,0,34.942064,6.131250,34.990847,,6.653088,0.524113,8.097309,2.731539,5.395098,2.066209,4,2,,,,,,,,,
1780313745.909125,,,UI_STATUS_SEND,2,,,,34.968246,214.968246,6.355950,,,,,,5,0,,2,1,-1,,no_fresh_real_laser,,,
1780313746.234847,,,MATCH_ACCEPT,2,0,34.978522,6.048750,34.972256,,6.653753,0.605035,7.866884,2.577923,4.868605,1.777081,5,2,,,,,,,,,
1780313746.234847,,,UI_STATUS_SEND,2,,,,34.975000,214.975000,6.331815,,,,,,6,0,,2,1,-1,,no_fresh_real_laser,,,
1780313746.576107,,,MATCH_ACCEPT,2,0,34.964850,6.071667,34.979927,,6.550435,0.479006,7.749681,2.499787,4.544631,1.704304,6,3,,,,,,,,,
1780313746.576107,,,UI_STATUS_SEND,2,,,,34.973580,214.973580,6.300660,,,,,,7,0,,2,1,-1,,no_fresh_real_laser,,,
1780313746.904910,,,MATCH_ACCEPT,2,0,34.937506,6.057917,34.976857,,6.438364,0.382477,7.544173,2.362782,4.061217,1.521521,7,2,,,,,,,,,
1780313746.904910,,,UI_STATUS_SEND,2,,,,34.961358,214.961358,6.250668,,,,,,8,0,,2,1,-1,,no_fresh_real_laser,,,
1780313747.247020,,,MATCH_ACCEPT,2,0,34.923834,6.025833,34.961621,,6.346516,0.322901,7.515044,2.343363,3.931166,1.560184,8,3,,,,,,,,,
1780313747.247020,,,UI_STATUS_SEND,2,,,,34.947031,214.947031,6.186294,,,,,,9,0,,2,1,-1,,no_fresh_real_laser,,,
1780313747.584923,,,MATCH_ACCEPT,2,0,35.037767,5.847083,34.944480,,6.234245,0.398242,7.401140,2.267427,3.677920,1.463305,9,2,,,,,,,,,
1780313747.584923,,,TargetKeep,2,,,,,,,,,,,,,,lock_timer_expired,,,,,,,,
1780313747.584923,,,UI_STATUS_SEND,2,,,,34.979039,214.979039,6.047010,,,,,,10,0,,2,1,-1,,no_fresh_real_laser,,,
1780313747.928047,,,MATCH_ACCEPT,2,0,34.864590,5.947917,34.983142,,6.045718,0.153688,7.344190,2.229460,3.541695,1.428798,10,2,,,,,,,,,
1780313747.928047,,,UI_STATUS_SEND,2,,,,34.940261,214.940261,5.999003,,,,,,11,0,,2,1,-1,,no_fresh_real_laser,,,
1780313748.257520,,,MATCH_ACCEPT,2,0,34.850918,5.755417,34.936076,,5.985332,0.245179,7.311750,2.207833,3.464381,1.410145,11,2,,,,,,,,,
1780313748.257520,,,UI_STATUS_SEND,2,,,,34.905707,214.905707,5.876266,,,,,,12,0,,2,1,-1,,no_fresh_real_laser,,,
1780313748.603641,,,MATCH_ACCEPT,2,0,34.873704,5.677500,34.894891,,5.830795,0.154752,7.381913,2.254609,3.574184,1.509077,12,3,,,,,,,,,
1780313748.603641,,,UI_STATUS_SEND,2,,,,34.887183,214.887183,5.755481,,,,,,13,0,,2,1,-1,,no_fresh_real_laser,,,
1780313748.938937,,,MATCH_ACCEPT,2,0,35.014980,5.631667,34.875636,,5.693772,0.152558,7.330189,2.220126,3.488551,1.440409,13,2,,,,,,,,,
1780313748.938937,,,UI_STATUS_SEND,2,,,,34.925552,214.925552,5.663982,,,,,,14,0,,2,1,-1,,no_fresh_real_laser,,,
1780313749.280654,,,MATCH_ACCEPT,2,0,34.901048,5.617917,34.923617,,5.590174,0.035763,7.388855,2.259237,3.584889,1.519263,14,3,,,,,,,,,
1780313749.280654,,,UI_STATUS_SEND,2,,,,34.915391,214.915391,5.603851,,,,,,15,0,,2,1,-1,,no_fresh_real_laser,,,
1780313749.613641,,,MATCH_ACCEPT,2,0,34.869147,5.581250,34.911968,,5.537981,0.060876,7.341108,2.227405,3.508801,1.452533,15,2,,,,,,,,,
1780313749.613641,,,UI_STATUS_SEND,2,,,,34.896572,214.896572,5.558826,,,,,,16,0,,2,1,-1,,no_fresh_real_laser,,,
1780313749.954123,,,MATCH_ACCEPT,2,0,34.869147,4.256667,34.889737,,5.494913,1.238417,7.399575,2.266383,3.607031,1.529461,16,3,,,,,,,,,
1780313749.954123,,,TargetKeep,2,,,,,,,,,,,,,,lock_timer_expired,,,,,,,,
1780313749.954123,,,UI_STATUS_SEND,2,,,,34.882203,214.882203,4.882405,,,,,,17,0,,2,1,-1,,no_fresh_real_laser,,,
1780313752.037388,,no_packet,TRACK_DELETE,2,,,,34.830790,,3.451213,,,,27.692690,20.333589,17,30,,,,,,,,,
1780313756.024162,,,NEW_TRACK,3,0,34.928392,3.289583,,,,,,,1.000000,1.000000,1,0,,,,,,,,,
1780313756.024162,,,TargetLost,2,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,
1780313756.375117,,,MATCH_ACCEPT,3,0,34.837246,5.507917,34.928392,,3.289583,2.220205,7.290592,2.193728,2.406221,2.406221,1,3,,,,,,,,,
1780313756.375117,,,TargetLost,2,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,
1780313756.715726,,,MATCH_ACCEPT,3,0,34.764329,5.952500,34.890117,,5.321379,0.643534,8.156073,2.770715,4.739878,2.936984,2,3,,,,,,,,,
1780313756.715726,,,TargetLost,2,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,
1780313756.715726,,,TargetSwitch,3,,,,,,,,,,,,,,master_lost,,,,,,,,
1780313756.715726,,,UI_STATUS_SEND,3,,,,34.835865,214.835865,5.733336,,,,,,3,0,,3,1,-1,,no_fresh_real_laser,,,
1780313757.051758,,,MATCH_ACCEPT,3,0,34.746100,5.925000,34.802503,,6.557839,0.635347,8.259137,2.839425,5.595125,2.467208,3,2,,,,,,,,,
1780313757.051758,,,UI_STATUS_SEND,3,,,,34.775861,214.775861,6.170380,,,,,,4,0,,3,1,-1,,no_fresh_real_laser,,,
1780313757.387574,,,MATCH_ACCEPT,3,0,34.869147,5.750833,34.734448,,6.848110,1.105513,8.079984,2.719989,5.353178,2.045163,4,2,,,,,,,,,
1780313757.387263,,,UI_STATUS_SEND,3,,,,34.796592,214.796592,6.226070,,,,,,5,0,,3,1,-1,,no_fresh_real_laser,,,
1780313757.699411,,,MATCH_ACCEPT,3,0,34.746100,5.700417,34.771724,,6.699926,0.999837,7.831430,2.554287,4.782595,1.741786,5,2,,,,,,,,,
1780313757.699411,,,UI_STATUS_SEND,3,,,,34.760616,214.760616,6.173055,,,,,,6,0,,3,1,-1,,no_fresh_real_laser,,,
1780313758.030439,,,MATCH_ACCEPT,3,0,34.709642,5.723333,34.732478,,6.509408,0.786406,7.649248,2.432832,4.335602,1.583070,6,2,,,,,,,,,
1780313758.030439,,,UI_STATUS_SEND,3,,,,34.723125,214.723125,6.113800,,,,,,7,0,,3,1,-1,,no_fresh_real_laser,,,
1780313758.369657,,,MATCH_ACCEPT,3,0,34.828131,5.723333,34.691338,,6.356451,0.647728,7.583471,2.388980,4.123988,1.583240,7,3,,,,,,,,,
1780313758.369657,,,UI_STATUS_SEND,3,,,,34.745717,214.745717,6.037805,,,,,,8,0,,3,1,-1,,no_fresh_real_laser,,,
1780313758.702698,,,MATCH_ACCEPT,3,0,34.860032,5.718750,34.726418,,6.184497,0.484533,7.442594,2.295063,3.799110,1.468202,8,2,,,,,,,,,
1780313758.702698,,,UI_STATUS_SEND,3,,,,34.776931,214.776931,5.958869,,,,,,9,0,,3,1,-1,,no_fresh_real_laser,,,
1780313759.037313,,,MATCH_ACCEPT,3,0,34.901048,5.732500,34.767388,,6.046393,0.341165,7.359298,2.239532,3.596391,1.419112,9,2,,,,,,,,,
1780313759.037313,,,TargetKeep,3,,,,,,,,,,,,,,lock_timer_expired,,,,,,,,
1780313759.037313,,,UI_STATUS_SEND,3,,,,34.816207,214.816207,5.896994,,,,,,10,0,,3,1,-1,,no_fresh_real_laser,,,
1780313759.375934,,,MATCH_ACCEPT,3,0,34.969407,5.434583,34.815944,,5.946066,0.534009,7.313681,2.209121,3.481050,1.399164,10,2,,,,,,,,,
1780313759.375934,,,UI_STATUS_SEND,3,,,,34.870842,214.870842,5.704429,,,,,,11,0,,3,1,-1,,no_fresh_real_laser,,,
1780313761.460815,,no_packet,TRACK_DELETE,3,,,,34.937188,,5.614566,,,,26.258274,19.310119,11,30,,,,,,,,,
1780313762.739729,,,NEW_TRACK,4,0,34.850918,3.729583,,,,,,,1.000000,1.000000,1,0,,,,,,,,,
1780313762.739729,,,TargetLost,3,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,
1780313763.073843,,,MATCH_ACCEPT,4,0,34.841803,4.325417,34.850918,,3.729583,0.595903,7.099936,2.066624,2.135467,2.135467,1,2,,,,,,,,,
1780313763.073843,,,TargetLost,3,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,
1780313763.410920,,,MATCH_ACCEPT,4,0,34.860032,5.182500,34.847466,,4.241229,0.941355,7.928359,2.618906,4.191477,2.667192,2,2,,,,,,,,,
1780313763.410920,,,TargetLost,3,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,
1780313763.410920,,,TargetSwitch,4,,,,,,,,,,,,,,master_lost,,,,,,,,
1780313763.410920,,,UI_STATUS_SEND,4,,,,34.852511,214.852511,4.834783,,,,,,3,0,,4,1,-1,,no_fresh_real_laser,,,
1780313763.748349,,,MATCH_ACCEPT,4,0,34.718756,6.222917,34.853454,,5.273116,0.959304,8.192742,2.795162,5.360961,2.451967,3,2,,,,,,,,,
1780313763.748349,,,UI_STATUS_SEND,4,,,,34.791262,214.791262,5.853238,,,,,,4,0,,4,1,-1,,no_fresh_real_laser,,,
1780313764.101447,,,MATCH_ACCEPT,4,0,34.736985,6.392500,34.770070,,6.580947,0.191329,8.234773,2.823182,5.699770,2.270588,4,3,,,,,,,,,
1780313764.101447,,,UI_STATUS_SEND,4,,,,34.754289,214.754289,6.469318,,,,,,5,0,,4,1,-1,,no_fresh_real_laser,,,
1780313764.432529,,,MATCH_ACCEPT,4,0,34.787116,6.566667,34.731009,,7.092889,0.529205,7.918068,2.612046,4.994374,1.828408,5,2,,,,,,,,,
1780313764.432529,,,UI_STATUS_SEND,4,,,,34.755930,214.755930,6.809145,,,,,,6,0,,4,1,-1,,no_fresh_real_laser,,,
1780313764.778744,,,MATCH_ACCEPT,4,0,34.932949,7.144167,34.736859,,7.397798,0.320594,7.790614,2.527076,4.643385,1.742729,6,3,,,,,,,,,
1780313764.778744,,,UI_STATUS_SEND,4,,,,34.820444,214.820444,7.264067,,,,,,7,0,,4,1,-1,,no_fresh_real_laser,,,
1780313765.111834,,,MATCH_ACCEPT,4,0,34.850918,7.515417,34.820123,,7.773579,0.259992,7.575699,2.383799,4.132778,1.549720,7,2,,,,,,,,,
1780313765.111834,,,UI_STATUS_SEND,4,,,,34.832381,214.832381,7.645028,,,,,,8,0,,4,1,-1,,no_fresh_real_laser,,,
1780313765.451974,,,MATCH_ACCEPT,4,0,34.983079,7.419167,34.834619,,8.149504,0.745274,7.528812,2.352541,3.963708,1.570741,8,3,,,,,,,,,
1780313765.451974,,,UI_STATUS_SEND,4,,,,34.892233,214.892233,7.783375,,,,,,9,0,,4,1,-1,,no_fresh_real_laser,,,
1780313765.792147,,,MATCH_ACCEPT,4,0,35.024095,6.924167,34.905512,,8.165033,1.246520,7.416443,2.277629,3.711134,1.476459,9,2,,,,,,,,,
1780313765.792147,,,TargetKeep,4,,,,,,,,,,,,,,lock_timer_expired,,,,,,,,
1780313765.792147,,,UI_STATUS_SEND,4,,,,34.949692,214.949692,7.562166,,,,,,10,0,,4,1,-1,,no_fresh_real_laser,,,
1780313766.135714,,,MATCH_ACCEPT,4,0,35.033209,6.218333,34.973014,,7.798651,1.581464,7.442912,2.295274,3.719784,1.548500,10,3,,,,,,,,,
1780313766.135714,,,UI_STATUS_SEND,4,,,,34.995473,214.995473,7.012048,,,,,,11,0,,4,1,-1,,no_fresh_real_laser,,,
1780313766.464827,,,MATCH_ACCEPT,4,0,34.932949,4.577500,35.021260,,7.027057,2.451148,7.359887,2.239925,3.559098,1.458164,11,2,,,,,,,,,
1780313766.464827,,,UI_STATUS_SEND,4,,,,34.989217,214.989217,5.844583,,,,,,12,0,,4,1,-1,,no_fresh_real_laser,,,
1780313768.553864,,no_packet,TRACK_DELETE,4,,,,35.118524,,3.895451,,,,27.264249,19.989462,12,30,,,,,,,,,
1780313769.166995,,,NEW_TRACK,5,0,34.518235,3.289583,,,,,,,1.000000,1.000000,1,0,,,,,,,,,
1780313769.166995,,,TargetLost,4,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,
1780313769.505903,,,MATCH_ACCEPT,5,0,34.586595,3.289583,34.518235,,3.289583,0.068359,7.232192,2.154795,2.321570,2.321570,1,3,,,,,,,,,
1780313769.505903,,,TargetLost,4,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,
1780313769.845110,,,MATCH_ACCEPT,5,0,34.759772,3.285000,34.545653,,3.289583,0.214167,7.993586,2.662391,4.376233,2.712090,2,2,,,,,,,,,
1780313769.845110,,,TargetLost,4,,,,,,,,,,,,,,not_in_valid_tracks,,,,,,,,
1780313769.845110,,,TargetSwitch,5,,,,,,,,,,,,,,master_lost,,,,,,,,
1780313769.845110,,,UI_STATUS_SEND,5,,,,34.633834,214.633834,3.286675,,,,,,3,0,,5,1,-1,,no_fresh_real_laser,,,
1780313770.185503,,,MATCH_ACCEPT,5,0,34.673183,3.275833,34.678682,,3.285347,0.010989,8.227822,2.818548,5.477260,2.466954,3,2,,,,,,,,,
1780313770.185503,,,UI_STATUS_SEND,5,,,,34.676114,214.676114,3.279523,,,,,,4,0,,5,1,-1,,no_fresh_real_laser,,,
1780313770.864963,,,MATCH_ACCEPT,5,0,34.800787,5.897500,34.767113,,3.272256,2.625460,9.540930,3.693953,9.397646,4.247645,4,7,,,,,,,,,
1780313770.864963,,,UI_STATUS_SEND,5,,,,34.787337,214.787337,5.191503,,,,,,5,0,,5,1,-1,,no_fresh_real_laser,,,
1780313771.203223,,,MATCH_ACCEPT,5,0,34.764329,7.112083,34.835666,,5.689953,1.423918,8.223580,2.815720,5.860147,2.068132,5,2,,,,,,,,,
1780313771.203223,,,UI_STATUS_SEND,5,,,,34.801146,214.801146,6.500047,,,,,,6,0,,5,1,-1,,no_fresh_real_laser,,,
1780313771.544582,,,MATCH_ACCEPT,5,0,34.741543,8.253333,34.842411,,7.204696,1.053477,7.751620,2.501080,4.618570,1.636831,6,2,,,,,,,,,
1780313771.544582,,,UI_STATUS_SEND,5,,,,34.799547,214.799547,7.741197,,,,,,7,0,,5,1,-1,,no_fresh_real_laser,,,
1780313771.868822,,,MATCH_ACCEPT,5,0,34.714199,9.582500,34.832692,,8.587563,1.001968,7.524063,2.349375,4.028330,1.491233,7,2,,,,,,,,,
1780313771.868822,,,UI_STATUS_SEND,5,,,,34.786252,214.786252,9.073422,,,,,,8,0,,5,1,-1,,no_fresh_real_laser,,,
1780313772.214547,,,MATCH_ACCEPT,5,0,34.686855,10.650417,34.812446,,10.120012,0.545070,7.492110,2.328073,3.874160,1.545764,8,3,,,,,,,,,
1780313772.214547,,,TargetKeep,5,,,,,,,,,,,,,,lock_timer_expired,,,,,,,,
1780313772.214547,,,UI_STATUS_SEND,5,,,,34.764387,214.764387,10.383786,,,,,,9,0,,5,1,-1,,no_fresh_real_laser,,,
1780313772.550314,,,MATCH_ACCEPT,5,0,34.673183,10.962083,34.779639,,11.421764,0.471846,7.382654,2.255103,3.629443,1.456045,9,2,,,,,,,,,
1780313772.550314,,,UI_STATUS_SEND,5,,,,34.740530,214.740530,11.200029,,,,,,10,0,,5,1,-1,,no_fresh_real_laser,,,
1780313772.891730,,,MATCH_ACCEPT,5,0,34.659511,10.943750,34.748835,,12.243716,1.303031,7.413988,2.275992,3.650421,1.529720,10,3,,,,,,,,,
1780313772.891730,,,UI_STATUS_SEND,5,,,,34.715900,214.715900,11.600623,,,,,,11,0,,5,1,-1,,no_fresh_real_laser,,,
1780313773.224227,,,MATCH_ACCEPT,5,0,34.645840,10.930000,34.717357,,12.407652,1.479382,7.346894,2.231263,3.525346,1.453188,11,2,,,,,,,,,
1780313773.224227,,,UI_STATUS_SEND,5,,,,34.691565,214.691565,11.695607,,,,,,12,0,,5,1,-1,,no_fresh_real_laser,,,
1780313773.571294,,,MATCH_ACCEPT,5,0,34.700527,10.338750,34.687696,,12.370324,2.031614,7.418087,2.278725,3.643463,1.549122,12,3,,,,,,,,,
1780313773.571294,,,UI_STATUS_SEND,5,,,,34.692422,214.692422,11.358904,,,,,,13,0,,5,1,-1,,no_fresh_real_laser,,,
1780313773.905418,,,MATCH_ACCEPT,5,0,34.545579,9.261667,34.689800,,11.713587,2.456158,7.353055,2.235370,3.536069,1.460809,13,2,,,,,,,,,
1780313773.905418,,,UI_STATUS_SEND,5,,,,34.637688,214.637688,10.528863,,,,,,14,0,,5,1,-1,,no_fresh_real_laser,,,
1780313774.246431,,,MATCH_ACCEPT,5,0,34.536465,7.662083,34.623921,,10.574866,2.914096,7.411670,2.274447,3.635322,1.537785,14,3,,,,,,,,,
1780313774.246431,,,UI_STATUS_SEND,5,,,,34.591759,214.591759,9.130085,,,,,,15,0,,5,1,-1,,no_fresh_real_laser,,,
1780313774.573838,,,MATCH_ACCEPT,5,0,34.673183,5.705000,34.572538,,8.795750,3.092388,7.357386,2.238257,3.547508,1.462287,15,2,,,,,,,,,
1780313774.573838,,,TargetKeep,5,,,,,,,,,,,,,,lock_timer_expired,,,,,,,,
1780313774.573838,,,UI_STATUS_SEND,5,,,,34.608980,214.608980,7.301574,,,,,,16,0,,5,1,-1,,no_fresh_real_laser,,,
1780313776.597354,,,MATCH_ACCEPT,5,0,34.408860,5.434583,34.532894,,2.673276,2.764091,13.996597,6.664398,25.796239,18.617964,16,27,,,,,,,,,
1780313776.597354,,,UI_STATUS_SEND,5,,,,34.433051,214.433051,5.220785,,,,,,17,0,,5,1,-1,,no_fresh_real_laser,,,
1780313776.941384,,,MATCH_ACCEPT,5,0,34.322272,8.175417,34.404835,,4.878502,3.297948,8.642149,3.094766,7.157154,2.420422,17,3,,,,,,,,,
1780313776.941384,,,UI_STATUS_SEND,5,,,,34.360760,214.360760,6.882037,,,,,,18,0,,5,1,-1,,no_fresh_real_laser,,,
1780313777.278900,,,MATCH_ACCEPT,5,0,34.317715,10.068333,34.327634,,7.015162,3.053188,7.841384,2.560923,4.822142,1.736182,18,2,,,,,,,,,
1780313777.278900,,,UI_STATUS_SEND,5,,,,34.323314,214.323314,8.622125,,,,,,19,0,,5,1,-1,,no_fresh_real_laser,,,
