timestamp,seq,mode,dt,raw_meas_count,fused_meas_count,fusion_groups,meas_count,track_count,valid_count,track_ids,valid_ids,master_id,hit_streaks,time_since_updates,track_states,cmd_az,cmd_el,gimbal_ui_az,gimbal_ui_el
1780313734.815205,,,0.250000,1,1,"0:n=1,raw=0,src=BOARD_2/0",1,1,0,1,,,1,0,"1:34.8965,7.6025,0.0000,0.0000",,,0.000000,0.000000
1780313735.163891,,,0.213954,1,1,"0:n=1,raw=0,src=BOARD_2/0",1,1,0,1,,,2,0,"1:34.8978,7.6053,0.0019,0.0042",,,23.000000,7.900000
1780313735.491236,,,0.250000,1,1,"0:n=1,raw=0,src=BOARD_2/0",1,1,1,1,1,1,3,0,"1:34.9544,7.5865,0.0721,-0.0240",,,13.700000,5.200000
1780313735.835613,,,0.204562,1,1,"0:n=1,raw=0,src=BOARD_2/0",1,1,1,1,1,1,4,0,"1:35.0249,7.4265,0.1165,-0.1955",94.276012,7.579312,3.300000,1.600000
1780313736.167122,,,0.250000,1,1,"0:n=1,raw=0,src=BOARD_2/0",1,1,1,1,1,1,5,0,"1:35.0317,7.3194,0.0916,-0.2392",94.359867,7.367821,4.100000,-0.000000
1780313736.510484,,,0.203348,1,1,"0:n=1,raw=0,src=BOARD_2/0",1,1,1,1,1,1,6,0,"1:35.0456,7.2693,0.0792,-0.2111",94.359203,7.247600,15.000000,-0.000000
1780313736.833193,,,0.250000,1,1,"0:n=1,raw=0,src=BOARD_2/0",1,1,1,1,1,1,7,0,"1:35.0457,7.2498,0.0628,-0.1704",94.359203,7.247600,28.100000,-0.000000
1780313737.151210,,,0.247861,1,1,"0:n=1,raw=0,src=BOARD_2/0",1,1,1,1,1,1,8,0,"1:35.0207,7.2627,0.0350,-0.1150",94.359203,7.247600,28.100000,-0.000000
1780313737.470087,,,0.248183,1,1,"0:n=1,raw=0,src=BOARD_2/0",1,1,1,1,1,1,9,0,"1:34.9896,7.2857,0.0095,-0.0665",94.359203,7.247600,34.900000,-0.000000
1780313737.799020,,,0.250000,1,1,"0:n=1,raw=0,src=BOARD_2/0",1,1,1,1,1,1,10,0,"1:34.9362,7.3094,-0.0239,-0.0303",94.359203,7.247600,34.900000,-0.000000
1780313738.133415,,,0.250000,1,1,"0:n=1,raw=0,src=BOARD_2/0",1,1,1,1,1,1,11,0,"1:34.8945,7.3299,-0.0441,-0.0061",94.359203,7.247600,34.900000,-0.000000
