timestamp,event,cmd_id,track_id,cmd_az,cmd_el,gimbal_ui_az,gimbal_ui_el,gimbal_ctrl_az,gimbal_ctrl_el,target_ctrl_az,target_ctrl_el,err_az,err_el,is_settled,settle_time,laser_valid,laser_dist,laser_source,laser_ts,laser_age,laser_interval
1780369929.556497,GIMBAL_CMD_SEND,0,-1,,,,,,,59.300000,0.000000,,,,,,,,,,
1780369929.597612,GIMBAL_ATT,0,-1,,,355.200000,6.100000,54.500000,6.100000,59.300000,0.000000,4.800000,6.100000,,,,,,,,
1780369929.907209,GIMBAL_ATT,0,-1,,,359.900000,4.900000,59.200000,4.900000,59.300000,0.000000,0.100000,4.900000,,,,,,,,
1780369930.139395,GIMBAL_ATT,0,-1,,,359.900000,4.900000,59.200000,4.900000,59.300000,0.000000,0.100000,4.900000,,,,,,,,
1780369930.454948,GIMBAL_ATT,0,-1,,,359.900000,0.200000,59.200000,0.200000,59.300000,0.000000,0.100000,0.200000,,,,,,,,
1780369930.454948,GIMBAL_SETTLED,0,-1,,,359.900000,0.200000,59.200000,0.200000,59.300000,0.000000,0.100000,0.200000,1,0.898451,,,,,,
1780369930.780056,LASER_TRIGGER,0,-1,,,359.900000,0.200000,59.200000,0.200000,59.300000,0.000000,0.100000,0.200000,1,0.898451,0,,sddm,,,
1780369934.638489,GIMBAL_CMD,1,2,95.860632,16.477016,359.900000,-0.000000,,,95.860632,16.477016,,,,,,,,,,
1780369934.685385,GIMBAL_CMD_SEND,1,2,,,,,,,95.860632,16.477016,,,,,,,,,,
1780369934.956598,GIMBAL_CMD,2,2,93.973563,16.072697,359.900000,-0.000000,,,93.973563,16.072697,,,,,,,,,,
1780369934.726093,GIMBAL_ATT,1,2,,,0.900000,0.100000,60.200000,0.100000,95.860632,16.477016,35.660632,16.377016,,,,,,,,
1780369935.032345,GIMBAL_CMD_PREEMPT,2,2,,,,,,,93.973563,16.477016,1.887069,0.404319,,,,,,,,
1780369935.223128,GIMBAL_CMD,3,2,91.427680,15.415647,0.900000,0.100000,,,91.427680,15.415647,,,,,,,,,,
1780369935.032345,GIMBAL_ATT,2,2,,,6.100000,1.400000,65.400000,1.400000,93.973563,16.477016,28.573563,15.077016,,,,,,,,
1780369935.343758,GIMBAL_CMD_PREEMPT,3,2,,,,,,,91.427680,15.415647,2.545882,1.061369,,,,,,,,
1780369935.482994,GIMBAL_CMD,4,2,89.045485,14.499005,6.100000,1.400000,,,89.045485,14.499005,,,,,,,,,,
1780369935.343758,GIMBAL_ATT,3,2,,,17.300000,4.700000,76.600000,4.700000,91.427680,15.415647,14.827680,10.715647,,,,,,,,
1780369935.704104,GIMBAL_CMD_PREEMPT,4,2,,,,,,,89.045485,14.499005,2.382195,0.916641,,,,,,,,
1780369935.704104,GIMBAL_ATT,4,2,,,29.600000,9.700000,88.900000,9.700000,89.045485,14.499005,0.145485,4.799005,,,,,,,,
1780369936.143407,GIMBAL_ATT,4,2,,,29.600000,14.300000,88.900000,14.300000,89.045485,14.499005,0.145485,0.199005,,,,,,,,
1780369936.143407,GIMBAL_SETTLED,4,2,,,29.600000,14.300000,88.900000,14.300000,89.045485,14.499005,0.145485,0.199005,1,0.439303,,,,,,
1780369936.466735,LASER_TRIGGER,4,2,,,29.600000,14.300000,88.900000,14.300000,89.045485,14.499005,0.145485,0.199005,1,0.439303,0,,sddm,,,
1780369937.601331,GIMBAL_CMD,5,2,77.511392,13.594208,29.600000,14.600000,,,77.511392,13.594208,,,,,,,,,,
1780369937.644517,GIMBAL_CMD_SEND,5,2,,,,,,,77.511392,13.594208,,,,,,,,,,
1780369937.867722,GIMBAL_CMD,6,2,76.002141,13.875226,29.600000,14.600000,,,76.002141,13.875226,,,,,,,,,,
1780369937.685161,GIMBAL_ATT,5,2,,,28.600000,14.500000,87.900000,14.500000,77.511392,13.594208,10.388608,0.905792,,,,,,,,
1780369937.993021,GIMBAL_CMD_PREEMPT,6,2,,,,,,,76.002141,13.594208,1.509251,0.281018,,,,,,,,
1780369938.135543,GIMBAL_CMD,7,2,74.348915,14.147276,28.600000,14.500000,,,74.348915,14.147276,,,,,,,,,,
1780369937.993021,GIMBAL_ATT,6,2,,,23.400000,14.500000,82.700000,14.500000,76.002141,13.594208,6.697859,0.905792,,,,,,,,
1780369938.305735,GIMBAL_CMD_PREEMPT,7,2,,,,,,,74.348915,13.594208,1.653226,0.553068,,,,,,,,
1780369938.383576,GIMBAL_CMD,8,2,72.833123,14.777686,23.400000,14.500000,,,72.833123,14.777686,,,,,,,,,,
1780369938.305735,GIMBAL_ATT,7,2,,,16.500000,13.500000,75.800000,13.500000,74.348915,13.594208,1.451085,0.094208,,,,,,,,
1780369938.594929,GIMBAL_CMD_PREEMPT,8,2,,,,,,,72.833123,14.777686,1.515792,1.183478,,,,,,,,
1780369938.685309,GIMBAL_CMD,9,2,71.359545,15.089659,16.500000,13.500000,,,71.359545,15.089659,,,,,,,,,,
1780369938.594929,GIMBAL_ATT,8,2,,,13.900000,13.500000,73.200000,13.500000,72.833123,14.777686,0.366877,1.277686,,,,,,,,
1780369938.879819,GIMBAL_CMD_PREEMPT,9,2,,,,,,,71.359545,14.777686,1.473578,0.311972,,,,,,,,
1780369939.105978,GIMBAL_CMD,10,2,69.618126,15.640892,13.900000,13.500000,,,69.618126,15.640892,,,,,,,,,,
1780369938.879819,GIMBAL_ATT,9,2,,,13.500000,13.500000,72.800000,13.500000,71.359545,14.777686,1.440455,1.277686,,,,,,,,
1780369939.198152,GIMBAL_CMD_PREEMPT,10,2,,,,,,,69.618126,15.640892,1.741419,0.863206,,,,,,,,
1780369939.370371,GIMBAL_CMD,11,2,68.345985,15.624116,13.500000,13.500000,,,68.345985,15.624116,,,,,,,,,,
1780369939.198152,GIMBAL_ATT,10,2,,,12.400000,13.600000,71.700000,13.600000,69.618126,15.640892,2.081874,2.040892,,,,,,,,
1780369939.558924,GIMBAL_CMD_PREEMPT,11,2,,,,,,,68.345985,15.640892,1.272141,0.016776,,,,,,,,
1780369939.558924,GIMBAL_ATT,11,2,,,12.400000,15.000000,71.700000,15.000000,68.345985,15.640892,3.354015,0.640892,,,,,,,,
1780369939.933830,GIMBAL_ATT,11,2,,,8.900000,15.700000,68.200000,15.700000,68.345985,15.640892,0.145985,0.059108,,,,,,,,
