timestamp,center_ctrl_az,center_ctrl_el,scan_index,az_offset,el_offset,scan_cmd_az,scan_cmd_el,actual_az,actual_el,settled,settle_err_az,settle_err_el,samples_per_point,valid_count,invalid_count,distance_median,distance_min,distance_max,distance_mean,raw_distances,hit,laser_comp_az,laser_comp_el,actual_laser_comp_az,actual_laser_comp_el,note
2026-06-06 18:20:41,69.222266,7.630833,15,-0.600000,0.000000,68.622266,7.630833,68.500000,7.700000,1,0.122266,-0.069167,5,0,5,,,,,"[null, null, null, null, null]",0,-0.600000,0.000000,-0.722266,0.069167,no_valid_laser
2026-06-06 18:20:44,69.222266,7.630833,16,-0.300000,0.000000,68.922266,7.630833,68.800000,7.700000,1,0.122266,-0.069167,5,0,5,,,,,"[null, null, null, null, null]",0,-0.300000,0.000000,-0.422266,0.069167,no_valid_laser
2026-06-06 18:20:46,69.222266,7.630833,17,0.000000,0.000000,69.222266,7.630833,69.200000,7.700000,1,0.022266,-0.069167,5,0,5,,,,,"[null, null, null, null, null]",0,0.000000,0.000000,-0.022266,0.069167,no_valid_laser
2026-06-06 18:20:49,69.222266,7.630833,18,0.300000,0.000000,69.522266,7.630833,69.400000,7.700000,1,0.122266,-0.069167,5,0,5,,,,,"[null, null, null, null, null]",0,0.300000,0.000000,0.177734,0.069167,no_valid_laser
2026-06-06 18:20:51,69.222266,7.630833,19,0.600000,0.000000,69.822266,7.630833,69.800000,7.700000,1,0.022266,-0.069167,5,0,5,,,,,"[null, null, null, null, null]",0,0.600000,0.000000,0.577734,0.069167,no_valid_laser
2026-06-06 18:20:54,69.222266,7.630833,20,0.900000,0.000000,70.122266,7.630833,70.100000,7.700000,1,0.022266,-0.069167,5,0,5,,,,,"[null, null, null, null, null]",0,0.900000,0.000000,0.877734,0.069167,no_valid_laser
2026-06-06 18:20:56,69.222266,7.630833,21,1.200000,0.000000,70.422266,7.630833,70.400000,7.700000,1,0.022266,-0.069167,5,0,5,,,,,"[null, null, null, null, null]",0,1.200000,0.000000,1.177734,0.069167,no_valid_laser
2026-06-06 18:20:59,69.222266,7.630833,22,1.200000,-0.300000,70.422266,7.330833,70.400000,7.300000,1,0.022266,0.030833,5,0,5,,,,,"[null, null, null, null, null]",0,1.200000,-0.300000,1.177734,-0.330833,no_valid_laser
2026-06-06 18:21:02,69.222266,7.630833,23,0.900000,-0.300000,70.122266,7.330833,70.200000,7.300000,1,-0.077734,0.030833,5,0,5,,,,,"[null, null, null, null, null]",0,0.900000,-0.300000,0.977734,-0.330833,no_valid_laser
2026-06-06 18:21:04,69.222266,7.630833,24,0.600000,-0.300000,69.822266,7.330833,69.700000,7.300000,1,0.122266,0.030833,5,0,5,,,,,"[null, null, null, null, null]",0,0.600000,-0.300000,0.477734,-0.330833,no_valid_laser
2026-06-06 18:21:06,69.222266,7.630833,25,0.300000,-0.300000,69.522266,7.330833,69.400000,7.300000,1,0.122266,0.030833,5,0,5,,,,,"[null, null, null, null, null]",0,0.300000,-0.300000,0.177734,-0.330833,no_valid_laser
2026-06-06 18:21:08,69.222266,7.630833,26,0.000000,-0.300000,69.222266,7.330833,69.100000,7.300000,1,0.122266,0.030833,5,0,5,,,,,"[null, null, null, null, null]",0,0.000000,-0.300000,-0.122266,-0.330833,no_valid_laser
2026-06-06 18:21:10,69.222266,7.630833,27,-0.300000,-0.300000,68.922266,7.330833,68.800000,7.300000,1,0.122266,0.030833,5,0,5,,,,,"[null, null, null, null, null]",0,-0.300000,-0.300000,-0.422266,-0.330833,no_valid_laser
2026-06-06 18:21:12,69.222266,7.630833,28,-0.600000,-0.300000,68.622266,7.330833,68.500000,7.300000,1,0.122266,0.030833,5,4,1,87.300000,87.300000,87.400000,87.325000,"[null, 87.3, 87.4, 87.3, 87.3]",1,-0.600000,-0.300000,-0.722266,-0.330833,hit
2026-06-06 18:21:15,69.222266,7.630833,29,-0.600000,-0.600000,68.622266,7.030833,68.500000,7.000000,1,0.122266,0.030833,5,5,0,87.300000,87.200000,87.300000,87.280000,"[87.3, 87.2, 87.3, 87.3, 87.3]",1,-0.600000,-0.600000,-0.722266,-0.630833,hit
2026-06-06 18:21:17,69.222266,7.630833,30,-0.300000,-0.600000,68.922266,7.030833,68.800000,7.000000,1,0.122266,0.030833,5,5,0,87.300000,87.200000,87.300000,87.260000,"[87.2, 87.3, 87.3, 87.3, 87.2]",1,-0.300000,-0.600000,-0.422266,-0.630833,hit
2026-06-06 18:21:20,69.222266,7.630833,31,0.000000,-0.600000,69.222266,7.030833,69.200000,7.000000,1,0.022266,0.030833,5,5,0,87.300000,87.200000,87.300000,87.260000,"[87.2, 87.3, 87.2, 87.3, 87.3]",1,0.000000,-0.600000,-0.022266,-0.630833,hit
2026-06-06 18:21:22,69.222266,7.630833,32,0.300000,-0.600000,69.522266,7.030833,69.400000,7.000000,1,0.122266,0.030833,5,5,0,87.300000,87.200000,87.300000,87.280000,"[87.3, 87.2, 87.3, 87.3, 87.3]",1,0.300000,-0.600000,0.177734,-0.630833,hit
2026-06-06 18:21:25,69.222266,7.630833,33,0.600000,-0.600000,69.822266,7.030833,69.800000,7.000000,1,0.022266,0.030833,5,5,0,87.300000,87.200000,87.300000,87.260000,"[87.2, 87.3, 87.3, 87.3, 87.2]",1,0.600000,-0.600000,0.577734,-0.630833,hit
2026-06-06 18:21:27,69.222266,7.630833,34,0.900000,-0.600000,70.122266,7.030833,70.100000,7.000000,1,0.022266,0.030833,5,5,0,87.200000,86.800000,87.300000,87.160000,"[87.2, 87.3, 86.8, 87.2, 87.3]",1,0.900000,-0.600000,0.877734,-0.630833,hit
2026-06-06 18:21:30,69.222266,7.630833,35,1.200000,-0.600000,70.422266,7.030833,70.400000,7.000000,1,0.022266,0.030833,5,1,4,87.200000,87.200000,87.200000,87.200000,"[87.2, null, null, null, null]",0,1.200000,-0.600000,1.177734,-0.630833,
2026-06-06 18:31:12,72.396094,5.634167,1,-0.600000,0.600000,71.796094,6.234167,71.800000,6.200000,1,-0.003906,0.034167,5,0,5,,,,,"[null, null, null, null, null]",0,-0.600000,0.600000,-0.596094,0.565833,no_valid_laser
2026-06-06 18:31:14,72.396094,5.634167,2,-0.300000,0.600000,72.096094,6.234167,71.900000,6.200000,1,0.196094,0.034167,5,0,5,,,,,"[null, null, null, null, null]",0,-0.300000,0.600000,-0.496094,0.565833,no_valid_laser
2026-06-06 18:31:17,72.396094,5.634167,3,0.000000,0.600000,72.396094,6.234167,72.200000,6.200000,1,0.196094,0.034167,5,0,5,,,,,"[null, null, null, null, null]",0,0.000000,0.600000,-0.196094,0.565833,no_valid_laser
