t,visible_targets,track_count,master_track_id,truth_az,truth_el,gimbal_ui_az,gimbal_el,err_az,err_el,err_total
2.7,1,1,1,356.945,28.735000000000003,356.9,28.700000000000003,0.045000000000015916,0.03500000000000014,0.057008771254969545
2.75,1,1,1,356.9625,28.7375,356.9,28.700000000000003,0.0625,0.03749999999999787,0.07288689868556515
2.8000000000000003,1,1,1,356.98,28.740000000000002,356.9,28.700000000000003,0.08000000000004093,0.03999999999999915,0.08944271910002781
2.85,1,1,1,356.9975,28.7425,356.9,28.700000000000003,0.09750000000002501,0.042499999999996874,0.10636023693093491
2.9000000000000004,1,1,1,357.015,28.745,356.9,28.700000000000003,0.1150000000000091,0.04499999999999815,0.12349089035229248
2.95,1,1,1,357.0325,28.747500000000002,357.1,28.8,0.06749999999999545,0.05249999999999844,0.0855131568824308
3.0,1,1,1,357.05,28.75,357.1,28.8,0.05000000000001137,0.05000000000000071,0.0707106781186633
3.0500000000000003,1,1,1,357.0675,28.7525,357.1,28.8,0.032500000000027285,0.04749999999999943,0.05755432216612163
3.1,1,1,1,357.085,28.755000000000003,357.1,28.8,0.015000000000043201,0.04499999999999815,0.0474341649025376
3.1500000000000004,1,1,1,357.1025,28.7575,357.1,28.8,0.0024999999999977263,0.042500000000000426,0.0425734659148163
3.2,1,1,1,357.12,28.76,357.1,28.8,0.01999999999998181,0.03999999999999915,0.0447213595499869
3.25,1,1,1,357.1375,28.762500000000003,357.1,28.8,0.037499999999965894,0.03749999999999787,0.053033008588965445
3.3000000000000003,1,1,1,357.155,28.765,357.1,28.8,0.05499999999994998,0.03500000000000014,0.06519202405198436
3.35,1,1,1,357.1725,28.767500000000002,357.1,28.8,0.0724999999999909,0.03249999999999886,0.07945124291034475
3.4000000000000004,1,1,1,357.19,28.770000000000003,357.1,28.8,0.08999999999997499,0.029999999999997584,0.0948683298050269
3.45,1,1,1,357.2075,28.7725,357.1,28.8,0.10749999999995907,0.027499999999999858,0.11096170510582104
3.5,1,1,1,357.225,28.775000000000002,357.1,28.8,0.125,0.02499999999999858,0.12747548783981932
3.5500000000000003,1,1,1,357.2425,28.7775,357.3,28.8,0.05750000000000455,0.022500000000000853,0.06174544517614689
3.6,1,1,1,357.26,28.78,357.3,28.8,0.040000000000020464,0.019999999999999574,0.044721359550013905
3.6500000000000004,1,1,1,357.2775,28.782500000000002,357.3,28.8,0.02250000000003638,0.017499999999998295,0.028504385627506117
3.7,1,1,1,357.295,28.785,357.3,28.8,0.0049999999999954525,0.015000000000000568,0.015811388300840997
3.75,1,1,1,357.3125,28.7875,357.3,28.8,0.012499999999988631,0.01249999999999929,0.017677669529655146
3.8000000000000003,1,1,1,357.33,28.790000000000003,357.3,28.8,0.029999999999972715,0.00999999999999801,0.03162277660165728
3.85,1,1,1,357.3475,28.7925,357.3,28.8,0.04750000000001364,0.007500000000000284,0.04808846015419188
3.9000000000000004,1,1,1,357.365,28.795,357.3,28.8,0.06499999999999773,0.004999999999999005,0.06519202405202415
3.95,1,1,1,357.3825,28.797500000000003,357.3,28.8,0.08249999999998181,0.0024999999999977263,0.08253787009607765
4.0,1,1,1,357.4,28.8,357.3,28.8,0.0999999999999659,0.0,0.0999999999999659
4.05,1,1,1,357.4175,28.802500000000002,357.3,28.8,0.11750000000000682,0.002500000000001279,0.11752659273543843
4.1000000000000005,1,1,1,357.435,28.805,357.3,28.8,0.1349999999999909,0.004999999999999005,0.13509256086105384
4.15,1,1,1,357.4525,28.8075,357.5,28.8,0.04750000000001364,0.007500000000000284,0.04808846015419188
4.2,1,1,1,357.47,28.810000000000002,357.5,28.8,0.029999999999972715,0.010000000000001563,0.0316227766016584
4.25,1,1,1,357.4875,28.8125,357.5,28.8,0.012499999999988631,0.01249999999999929,0.017677669529655146
4.3,1,1,1,357.505,28.815,357.5,28.8,0.0049999999999954525,0.015000000000000568,0.015811388300840997
4.3500000000000005,1,1,1,357.5225,28.817500000000003,357.5,28.8,0.022499999999979536,0.017500000000001847,0.02850438562746343
