t,visible_targets,track_count,master_track_id,truth_az,truth_el,gimbal_ui_az,gimbal_el,err_az,err_el,err_total
0.0,1,0,-1,356.0,28.6,0.0,0.0,4.0,28.6,28.878365604722163
0.05,1,0,-1,356.0175,28.602500000000003,0.0,0.0,3.9825000000000728,28.602500000000003,28.87842295728769
0.1,1,1,1,356.035,28.605,0.0,0.0,3.964999999999918,28.605,28.878491130943793
0.15000000000000002,0,0,1,356.0525,28.6075,357.00000286102295,2.999997138977051,0.9475028610229401,25.60750286102295,25.625026135575848
0.2,1,1,1,356.07,28.610000000000003,356.02296456345323,5.999994277954102,0.04703543654676423,22.6100057220459,22.61005464573758
0.25,1,1,1,356.0875,28.6125,356.02296456345323,8.999991416931152,0.06453543654674831,19.61250858306885,19.612614760493297
0.30000000000000004,1,1,1,356.105,28.615000000000002,356.02296456345323,11.999988555908203,0.08203543654678924,16.6150114440918,16.615213964922354
0.35000000000000003,0,0,1,356.1225,28.6175,356.02296456345323,14.999985694885254,0.09953543654677333,13.617514305114746,13.617878070871882
0.4,1,1,1,356.14,28.62,356.02296456345323,17.999982833862305,0.11703543654675741,10.620017166137696,10.620662027504078
0.45,1,1,1,356.1575,28.622500000000002,356.02296456345323,20.999979972839355,0.13453543654679834,7.622520027160647,7.6237071919212624
0.5,1,1,1,356.175,28.625,356.02296456345323,24.060001373291016,0.15203543654678242,4.564998626708984,4.567529664470816
0.55,1,1,1,356.1925,28.6275,356.02296456345323,27.059998512268066,0.1695354365467665,1.5675014877319349,1.5766430091453587
0.6000000000000001,1,1,1,356.21,28.630000000000003,356.23493913466245,28.63084617020221,0.02493913466247477,0.0008461702022088957,0.02495348556262545
0.65,1,1,1,356.2275,28.6325,356.23493913466245,28.63084617020221,0.007439134662433844,0.0016538297977888305,0.007620753081282646
0.7000000000000001,1,1,1,356.245,28.635,356.23493913466245,28.63084617020221,0.01006086533755024,0.0041538297977901095,0.010884636573139634
0.75,0,0,1,356.2625,28.637500000000003,356.23493913466245,28.63084617020221,0.027560865337534324,0.0066538297977913885,0.028352685042719986
0.8,1,1,1,356.28,28.64,356.23493913466245,28.63084617020221,0.04506086533751841,0.009153829797789115,0.045981237314070396
0.8500000000000001,1,1,1,356.2975,28.642500000000002,356.23493913466245,28.63084617020221,0.06256086533755933,0.011653829797790394,0.06363704597748154
0.9,1,1,1,356.315,28.645000000000003,356.23493913466245,28.63084617020221,0.08006086533754342,0.014153829797791673,0.08130235578715488
