timestamp,event,cmd_id,track_id,cmd_az,cmd_el,gimbal_ui_az,gimbal_ui_el,gimbal_ctrl_az,gimbal_ctrl_el,target_ctrl_az,target_ctrl_el,err_az,err_el,is_settled,settle_time,laser_valid,laser_dist,laser_source,laser_ts,laser_age,laser_interval
1780454054.964959,GIMBAL_CMD_SEND,0,-1,,,,,,,59.300000,0.000000,,,,,,,,,,
1780454055.006157,GIMBAL_ATT,0,-1,,,315.600000,70.300000,14.900000,70.300000,59.300000,0.000000,44.400000,70.300000,,,,,,,,
1780454055.320896,GIMBAL_ATT,0,-1,,,320.900000,69.000000,20.200000,69.000000,59.300000,0.000000,39.100000,69.000000,,,,,,,,
1780454055.633337,GIMBAL_ATT,0,-1,,,330.400000,66.200000,29.700000,66.200000,59.300000,0.000000,29.600000,66.200000,,,,,,,,
1780454055.945264,GIMBAL_ATT,0,-1,,,346.000000,62.000000,45.300000,62.000000,59.300000,0.000000,14.000000,62.000000,,,,,,,,
1780454056.324108,GIMBAL_ATT,0,-1,,,357.600000,56.300000,56.900000,56.300000,59.300000,0.000000,2.400000,56.300000,,,,,,,,
1780454056.603549,GIMBAL_ATT,0,-1,,,359.900000,56.300000,59.200000,56.300000,59.300000,0.000000,0.100000,56.300000,,,,,,,,
1780454056.916910,GIMBAL_ATT,0,-1,,,359.900000,47.200000,59.200000,47.200000,59.300000,0.000000,0.100000,47.200000,,,,,,,,
1780454057.216610,GIMBAL_ATT,0,-1,,,359.900000,42.600000,59.200000,42.600000,59.300000,0.000000,0.100000,42.600000,,,,,,,,
1780454057.516657,GIMBAL_ATT,0,-1,,,359.900000,37.900000,59.200000,37.900000,59.300000,0.000000,0.100000,37.900000,,,,,,,,
1780454057.516657,GIMBAL_TIMEOUT,0,-1,,,,,,,59.300000,0.000000,0.100000,37.900000,0,2.551698,,,,,,
1780454266.130787,GIMBAL_CMD,1,6,66.410026,-2.985699,359.900000,-0.000000,,,66.410026,-2.985699,,,,,,,,,,
1780454266.275492,GIMBAL_CMD_SEND,1,6,,,,,,,66.410026,-2.985699,,,,,,,,,,
1780454266.315981,GIMBAL_ATT,1,6,,,0.900000,-0.000000,60.200000,-0.000000,66.410026,-2.985699,6.210026,2.985699,,,,,,,,
1780454266.622270,GIMBAL_ATT,1,6,,,5.900000,-1.300000,65.200000,-1.300000,66.410026,-2.985699,1.210026,1.685699,,,,,,,,
1780454266.891565,GIMBAL_ATT,1,6,,,5.900000,-1.300000,65.200000,-1.300000,66.410026,-2.985699,1.210026,1.685699,,,,,,,,
1780454267.242286,GIMBAL_ATT,1,6,,,7.000000,-2.800000,66.300000,-2.800000,66.410026,-2.985699,0.110026,0.185699,,,,,,,,
