timestamp,seq,mode,board,cam,meas_idx,raw_bbox_x1,raw_bbox_y1,raw_bbox_x2,raw_bbox_y2,raw_bbox_w,raw_bbox_h,clipped_bbox_x1,clipped_bbox_y1,clipped_bbox_x2,clipped_bbox_y2,clipped_bbox_w,clipped_bbox_h,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_cx,bbox_cy,bbox_w,bbox_h,is_edge_bbox,visible_ratio,mono_dist,meas_az,meas_el
1780454389.438375,,,BOARD_3,1,1,1761.000,1227.000,1893.000,1319.000,132.000,92.000,1761.000,1227.000,1893.000,1319.000,132.000,92.000,1761.000,1227.000,1893.000,1319.000,1827.000,1273.000,132.000,92.000,0,1.000000,47.250000,19.268272,18.115417
1780454389.755638,,,BOARD_3,1,0,1741.000,1043.000,1977.000,1519.000,236.000,476.000,1741.000,1043.000,1977.000,1519.000,236.000,476.000,1741.000,1043.000,1977.000,1519.000,1859.000,1281.000,236.000,476.000,0,1.000000,26.430000,19.414105,18.078750
1780454390.006023,,,BOARD_3,1,0,1723.000,1052.000,1959.000,1528.000,236.000,476.000,1723.000,1052.000,1959.000,1528.000,236.000,476.000,1723.000,1052.000,1959.000,1528.000,1841.000,1290.000,236.000,476.000,0,1.000000,26.430000,19.332074,18.037500
1780454390.284128,,,BOARD_3,1,0,1722.000,1064.000,1958.000,1540.000,236.000,476.000,1722.000,1064.000,1958.000,1540.000,236.000,476.000,1722.000,1064.000,1958.000,1540.000,1840.000,1302.000,236.000,476.000,0,1.000000,26.430000,19.327517,17.982500
1780454390.284128,,,BOARD_3,1,1,1721.000,1067.000,1957.000,1543.000,236.000,476.000,1721.000,1067.000,1957.000,1543.000,236.000,476.000,1721.000,1067.000,1957.000,1543.000,1839.000,1305.000,236.000,476.000,0,1.000000,26.430000,19.322959,17.968750
1780454390.511137,,,BOARD_3,1,0,1699.000,1223.000,1947.000,1403.000,248.000,180.000,1699.000,1223.000,1947.000,1403.000,248.000,180.000,1699.000,1223.000,1947.000,1403.000,1823.000,1313.000,248.000,180.000,0,1.000000,25.150000,19.250043,17.932083
1780454390.511137,,,BOARD_3,1,1,1694.000,1227.000,1942.000,1407.000,248.000,180.000,1694.000,1227.000,1942.000,1407.000,248.000,180.000,1694.000,1227.000,1942.000,1407.000,1818.000,1317.000,248.000,180.000,0,1.000000,25.150000,19.227256,17.913750
1780454390.721795,,,BOARD_3,1,0,1688.000,1232.000,1936.000,1412.000,248.000,180.000,1688.000,1232.000,1936.000,1412.000,248.000,180.000,1688.000,1232.000,1936.000,1412.000,1812.000,1322.000,248.000,180.000,0,1.000000,25.150000,19.199912,17.890833
1780454390.925985,,,BOARD_3,1,0,1695.000,1078.000,1931.000,1554.000,236.000,476.000,1695.000,1078.000,1931.000,1554.000,236.000,476.000,1695.000,1078.000,1931.000,1554.000,1813.000,1316.000,236.000,476.000,0,1.000000,26.430000,19.204470,17.918333
1780454397.252737,,,BOARD_1,4,0,3408.000,1417.000,3872.000,1777.000,464.000,360.000,3408.000,1417.000,3840.000,1777.000,432.000,360.000,3408.000,1417.000,3840.000,1777.000,3624.000,1597.000,432.000,360.000,1,0.931034,13.440000,334.435725,-2.369583
1780454397.497072,,,BOARD_3,1,0,1244.000,2092.000,1480.000,2568.000,236.000,476.000,1244.000,2092.000,1480.000,2160.000,236.000,68.000,1244.000,2092.000,1480.000,2160.000,1362.000,2126.000,236.000,68.000,1,0.142857,26.430000,17.149131,14.205833
1780454397.497072,,,BOARD_3,1,1,1242.000,2092.000,1478.000,2568.000,236.000,476.000,1242.000,2092.000,1478.000,2160.000,236.000,68.000,1242.000,2092.000,1478.000,2160.000,1360.000,2126.000,236.000,68.000,1,0.142857,26.430000,17.140017,14.205833
1780454399.816337,,,BOARD_3,1,0,1257.000,2066.000,1493.000,2542.000,236.000,476.000,1257.000,2066.000,1493.000,2160.000,236.000,94.000,1257.000,2066.000,1493.000,2160.000,1375.000,2113.000,236.000,94.000,1,0.197479,26.430000,17.208376,14.265417
1780454399.816337,,,BOARD_3,1,1,1256.000,2065.000,1492.000,2541.000,236.000,476.000,1256.000,2065.000,1492.000,2160.000,236.000,95.000,1256.000,2065.000,1492.000,2160.000,1374.000,2112.500,236.000,95.000,1,0.199580,26.430000,17.203819,14.267708
